SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF
2023-01-01 00:55:00,0.0,4.6,0.0,0.0,33.139,43.9551,3.6,13.15,0.0,2.11,11.15,0.0,15.0093,0.0,-0.06,0,4.6,25.61,0.04,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,2212,1154.89,0.0,0.0,0.99,25.72,0.0,0.0,3.20902,23.4,0.0,155.1,0.0,0.0,0.0,0.0,5.0,0,2.45,25.15,11.8,0.0,34.153,0.0,0.0,30.0,1009.67,-0.2,0.0,13.82,0.3,0.68055
2023-01-01 01:00:00,0.0,6.2,0.0,0.0,32.449,46.8177,0.0,12.44,0.0,1.91,11.11,0.0,16.2596,0.0,-0.12,0,3.8,24.67,0.04,12.55,1.38075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,2198,1150.75,0.0,0.0,0.885,27.73,0.0,0.0,1.79601,21.3,0.0,160.26,0.0,0.0,0.0,0.0,4.5,0,3.17,23.91,7.2,0.0,35.678,0.0,0.0,30.0,1002.8,-0.2,0.0,11.24,0.5,0.63783
2023-01-01 01:05:00,0.0,7.1,0.0,0.0,32.894,44.1566,5.41,10.93,1.5,2.25,11.11,0.0,16.9359,0.0,-0.06,0,4.4,22.15,0.04,12.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,2151,1151.88,0.0,0.0,0.675,30.51,0.0,0.0,2.17292,22.4,0.0,159.33,0.0,0.0,0.0,0.0,4.1,0,3.87,27.3,5.7,0.0,37.952,0.0,0.0,30.0,1009.48,-0.3,0.0,10.85,0.5,0.62562
2023-01-01 01:10:00,0.0,8.9,0.0,0.0,32.966,41.1414,4.36,11.37,2.4,3.38,11.04,0.0,16.0942,0.0,-0.12,0,4.2,22.03,0.04,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,2128,1146.24,0.0,0.0,0.675,31.86,0.0,0.0,4.04828,22.9,0.0,160.16,0.0,0.0,0.0,0.0,4.4,0,3.23,30.97,5.4,0.0,40.637,0.0,0.0,29.8,1007.26,-0.4,0.0,11.86,0.5,0.589
2023-01-01 01:15:00,0.0,11.1,0.0,0.0,34.041,40.6775,6.8,11.71,3.1,2.61,11.07,0.0,17.5811,0.0,-0.12,0,3.8,22.42,0.04,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,2156,1155.26,0.0,0.0,1.2,33.66,0.0,0.0,5.65355,24.2,0.0,159.63,0.0,0.0,0.0,0.0,4.1,0,2.64,37.12,30.1,0.0,41.151,0.0,0.0,30.0,1010.77,-0.3,0.0,12.16,0.7,0.57679
2023-01-01 01:20:00,0.0,12.2,0.0,0.0,34.206,39.7436,5.88,11.51,3.1,3.17,11.13,0.0,18.3562,0.0,-0.06,0,3.4,20.55,0.04,12.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,2141,1152.25,0.0,0.0,1.71,35.97,0.0,0.0,7.24357,25.7,0.0,148.17,0.0,0.0,0.0,0.0,4.7,0,2.62,46.31,8.8,0.0,41.642,0.0,0.0,30.0,1006.22,-0.3,0.0,13.72,0.8,0.69276
2023-01-01 01:25:00,0.0,13.8,0.0,0.0,33.42,39.7803,8.92,13.12,2.9,3.72,11.13,0.0,20.0499,0.0,0.0,0,3.2,17.58,0.04,13.29,0.02634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,2162,1154.51,0.0,0.0,1.815,34.89,0.0,0.0,9.82543,26.7,0.0,143.69,0.0,0.0,0.0,0.0,5.2,0,2.12,59.6,14.0,0.0,41.691,0.0,0.0,30.0,1015.78,-0.3,0.0,15.34,0.9,0.69276
2023-01-01 01:30:00,0.0,14.6,0.0,0.0,31.447,40.3052,4.47,14.66,2.8,4.07,11.05,0.0,23.7803,0.0,0.0,0,2.9,16.97,0.04,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,2131,1147.74,0.0,0.0,1.815,35.22,0.0,0.0,12.212,27.5,0.0,146.97,0.0,0.0,0.0,0.0,6.4,0,2.52,76.03,1.7,0.0,41.172,0.0,0.0,29.8,1008.45,-0.3,0.0,17.87,1.1,0.64393
2023-01-01 01:35:00,0.0,16.2,0.0,0.0,32.064,39.823,5.74,15.18,2.9,4.08,11.15,0.0,28.2706,0.0,0.0,0,2.6,16.9,0.04,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2067,1153.38,0.0,0.0,1.815,34.84,0.0,0.0,14.4688,27.6,0.0,141.61,0.0,0.0,0.0,0.0,5.8,0,3.03,88.2,7.3,0.0,39.202,0.0,0.0,30.1,1008.51,-0.3,0.0,22.6,1.2,0.64393
2023-01-01 01:40:00,0.0,15.9,0.0,0.0,31.993,38.2299,3.9,16.97,3.4,4.08,11.11,0.0,28.5676,0.0,0.0,0,3.0,14.77,0.04,14.26,0.48733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,2055,1148.12,0.0,0.0,1.71,38.77,0.0,0.0,15.3035,26.0,0.0,145.79,0.0,0.0,0.0,0.0,7.6,0,2.82,96.74,3.9,0.0,40.664,0.0,0.0,29.8,1008.85,-0.3,0.0,28.17,1.1,0.4242
2023-01-01 01:45:00,0.0,16.9,0.0,0.0,32.101,37.8332,3.53,18.97,4.0,4.11,11.14,0.0,29.3519,0.0,0.0,0,2.8,17.96,0.04,14.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,2066,1151.5,0.0,0.0,1.92,39.69,0.0,0.0,12.8712,23.1,0.0,150.26,0.0,0.0,0.0,0.0,10.0,0,2.78,105.48,6.1,0.0,40.27,0.0,0.0,29.9,1007.22,-0.3,0.0,34.97,1.3,0.0
2023-01-01 01:50:00,0.0,18.2,0.0,0.0,31.33,34.7814,4.59,22.72,4.4,3.68,11.15,0.0,30.1373,0.0,0.0,0,3.4,17.87,0.04,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,2072,1150.37,0.0,0.0,1.605,40.42,0.0,0.0,11.4322,22.8,0.0,148.7,0.0,0.0,0.0,0.0,10.6,0,2.99,120.46,7.9,0.0,41.695,0.0,0.0,30.0,1009.67,-0.3,0.0,39.46,1.2,0.0
2023-01-01 01:55:00,0.0,19.9,0.0,0.0,29.651,29.7032,0.0,25.06,5.5,3.62,11.14,0.0,27.8159,0.0,0.0,0,3.4,15.15,0.04,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,2057,1148.49,0.0,0.0,1.185,39.23,0.0,0.0,10.6967,23.6,0.0,143.97,0.0,0.0,0.0,0.0,10.4,0,2.91,139.79,3.9,0.0,41.938,0.0,0.0,30.0,1009.08,-0.3,0.0,45.75,1.3,0.0
2023-01-01 02:00:00,0.0,18.8,0.0,0.0,29.805,29.5384,2.12,27.27,6.4,3.41,11.13,0.0,28.5368,0.0,0.0,0,3.0,14.24,0.04,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,2054,1149.25,0.0,0.0,0.975,40.68,0.0,0.0,9.81017,25.8,0.0,140.51,0.0,0.0,0.0,0.0,9.8,0,2.12,153.95,0.0,0.0,40.699,0.0,0.0,29.8,1004.65,-0.3,0.0,48.94,1.6,0.0
2023-01-01 02:05:00,0.0,18.5,0.0,0.0,30.244,27.9942,0.0,26.87,7.2,3.76,11.14,0.0,28.5379,0.0,0.0,0,2.8,14.11,0.04,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,2078,1153.38,0.0,0.0,0.795,44.11,0.0,0.0,9.26237,26.8,0.0,129.61,0.0,0.0,0.0,0.0,9.5,0,1.4,161.19,5.8,0.0,40.23,0.0,0.0,30.0,1012.34,-0.3,0.0,51.77,1.7,0.0
2023-01-01 02:10:00,0.0,19.4,0.0,0.0,28.326,24.0024,0.0,24.26,8.1,3.02,11.17,0.0,30.2008,0.0,0.0,0,3.0,13.0,0.04,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2060,1150.37,0.0,0.0,0.585,47.38,0.0,0.0,8.29951,28.0,0.0,132.82,0.0,0.0,0.0,0.0,7.8,0,0.66,166.15,5.3,0.0,40.568,0.0,0.0,30.0,1008.35,-0.3,0.0,56.29,1.9,0.0
2023-01-01 02:15:00,0.0,21.2,0.0,0.0,26.999,19.6567,0.0,22.76,8.7,3.03,11.18,0.0,33.0834,0.0,0.0,0,4.0,11.75,0.04,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,2082,1156.01,0.0,0.0,0.51,51.25,0.0,0.0,7.5396,29.6,0.0,129.16,0.0,0.0,0.0,0.0,6.5,0,0.23,170.64,11.7,0.0,41.025,0.0,0.0,30.1,1011.08,-0.3,0.0,59.08,2.3,0.0
2023-01-01 02:20:00,0.0,23.5,0.0,0.0,27.967,17.6059,0.0,24.87,9.0,2.9,11.18,0.0,32.6769,0.0,0.0,0,4.4,11.22,0.04,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2076,1143.23,0.0,0.0,0.255,53.26,0.0,0.0,7.10776,30.4,0.0,123.04,0.0,0.0,0.0,0.0,6.8,0,0.44,175.64,4.6,0.0,42.325,0.0,0.0,30.0,1007.44,-0.3,0.0,58.8,2.4,0.0
2023-01-01 02:25:00,0.0,25.2,0.0,0.0,28.358,15.8846,0.0,27.65,9.2,3.07,11.2,0.0,34.5334,0.0,0.0,0,4.4,10.23,0.04,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,2071,1130.07,0.0,0.0,0.135,53.7,0.0,0.0,7.23289,30.7,0.0,110.96,0.0,0.0,0.0,0.0,6.8,0,0.5,176.34,3.4,0.0,44.971,0.0,0.0,30.0,1010.3,-0.3,0.0,57.43,2.3,0.0
2023-01-01 02:30:00,0.0,25.4,0.0,0.0,27.417,15.0301,0.0,28.08,9.7,2.73,11.14,0.0,37.4252,0.0,0.0,0,5.1,6.45,0.04,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,2054,1096.99,14.2997,0.0,0.21,54.5,0.0,0.0,8.02179,32.1,0.0,95.86,0.0,0.0,0.0,0.0,8.9,0,0.24,182.4,0.0,0.0,45.144,0.0,0.0,29.8,1004.15,-0.3,0.0,57.32,2.7,0.0
2023-01-01 02:35:00,0.0,27.5,0.0,0.0,26.154,13.7484,0.0,30.6,9.2,3.0,11.07,0.0,39.1619,0.0,0.0,0,5.7,5.41,0.04,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,2075,1099.62,19.3995,0.0,0.21,53.7,0.0,0.0,9.65758,33.0,0.0,81.25,0.0,0.0,0.0,0.0,8.9,0,0.15,187.36,0.3,0.0,45.55,0.0,0.0,30.0,1010.52,-0.3,0.0,53.84,2.3,0.0
2023-01-01 02:40:00,0.0,28.5,0.0,0.0,26.191,11.3863,0.0,31.82,8.1,3.51,11.17,0.0,41.1669,0.0,0.0,0,7.1,4.57,0.04,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,2059,1097.37,24.6994,0.0,0.21,52.71,0.0,0.0,10.4038,31.6,0.0,72.94,0.0,0.0,0.0,0.0,6.3,0,0.0,190.18,2.5,0.0,44.635,0.0,0.0,30.0,1006.66,-0.4,0.0,56.07,2.0,0.0
2023-01-01 02:45:00,0.0,30.8,0.0,0.0,25.115,9.60403,0.0,32.83,7.3,3.35,11.15,0.0,39.7599,0.0,0.0,0,6.1,3.74,0.04,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,2092,1104.13,28.1994,0.0,0.405,51.97,0.0,0.0,11.8503,29.4,0.0,66.18,0.0,0.0,0.0,0.0,6.9,0,0.0,187.9,9.4,0.0,45.709,0.0,0.0,30.2,1010.7,-0.3,0.0,56.53,1.7,0.0
2023-01-01 02:50:00,0.0,30.5,0.0,0.0,24.777,10.721,0.0,33.29,7.0,3.68,11.17,0.0,39.5346,0.0,0.0,0,5.5,3.81,0.04,16.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2067,1101.13,29.7993,0.0,0.63,52.81,0.0,0.0,13.9195,27.0,0.0,56.84,0.0,0.0,0.0,0.0,5.6,0,0.0,193.14,0.0,0.0,46.487,0.0,0.0,30.0,1012.87,-0.3,0.0,56.3,1.0,0.0
2023-01-01 02:55:00,0.0,29.3,0.0,0.0,23.385,10.6722,0.0,32.19,6.9,3.71,11.2,0.0,41.1771,0.0,0.0,0,5.5,7.12,0.04,17.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2077,1101.88,30.5993,0.0,0.735,54.48,0.0,0.0,15.2776,25.5,0.0,49.55,0.0,0.0,0.0,0.0,5.0,0,0.0,198.1,0.0,0.0,49.192,0.0,0.0,30.0,1009.73,-0.3,0.0,53.07,0.8,0.0
2023-01-01 03:00:00,0.0,27.9,0.0,0.0,23.035,10.3548,0.0,31.95,7.2,3.97,11.17,0.0,42.3485,0.0,0.0,0,6.0,9.37,0.04,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,2078,1104.88,30.9993,0.0,0.975,59.11,0.0,0.0,15.7277,22.9,0.0,49.2,0.0,0.0,0.0,0.0,3.7,0,0.0,202.29,0.0,0.0,49.751,0.0,0.0,30.0,1011.05,-0.3,0.0,53.64,0.7,0.0
2023-01-01 03:05:00,0.0,25.1,0.0,0.0,21.922,10.2937,0.0,31.76,7.5,5.0,11.15,0.0,44.8,0.0,0.0,0,5.2,9.42,0.04,21.27,0.00262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,2063,1137.22,32.5993,0.0,0.975,65.29,0.0,0.0,14.8946,20.6,0.0,49.62,0.0,0.0,0.0,0.0,4.6,0,0.0,216.48,0.0,0.0,48.476,0.0,0.0,30.0,1005.91,-0.4,0.0,62.8,0.8,0.0
2023-01-01 03:10:00,0.0,23.2,0.0,0.0,21.452,10.1595,0.0,32.68,8.6,3.84,11.2,0.0,44.6259,0.0,0.0,0,6.2,6.87,0.04,22.31,0.01699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,2074,1100.75,32.0993,0.0,1.065,75.12,0.0,0.0,14.6107,21.0,0.0,42.57,0.0,0.0,0.0,0.2,3.7,0,0.0,224.91,0.0,0.0,48.172,0.0,0.0,30.0,1009.23,-0.3,0.0,66.97,1.2,0.0
2023-01-01 03:15:00,0.0,22.9,0.0,0.0,21.571,9.14015,0.0,33.11,8.2,3.76,11.2,0.0,44.1098,0.0,0.0,0,5.8,5.53,0.04,23.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,2085,1100.37,39.1991,0.0,1.17,86.35,0.0,0.0,12.8636,21.4,0.0,42.49,0.0,0.0,0.0,0.4,4.3,0,0.0,230.1,0.8,0.0,51.747,0.0,0.0,30.0,1011.11,-0.3,0.0,66.86,1.6,0.0
2023-01-01 03:20:00,0.0,21.2,0.0,0.0,20.678,8.542,0.0,32.17,9.0,3.72,11.19,0.0,43.7043,0.0,0.0,0,6.8,2.39,0.04,23.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,2054,1095.11,43.299,0.0,1.47,96.28,0.0,0.0,12.6057,21.4,0.0,45.34,0.0,0.0,0.0,1.8,4.9,0,0.0,224.91,0.0,0.0,51.567,0.0,0.0,29.9,1006.66,-0.3,0.0,70.91,2.5,0.0
2023-01-01 03:25:00,0.0,20.7,0.0,0.0,18.994,7.57763,0.0,31.19,7.9,3.95,11.17,0.0,45.7687,0.0,0.0,0,6.2,1.1,0.04,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,2063,1099.62,41.899,0.0,1.8,111.25,0.0,0.0,13.0772,21.0,0.0,42.32,0.0,0.0,0.0,2.7,3.9,0,0.0,232.64,0.0,0.0,49.704,0.0,0.0,30.0,1009.92,-0.3,0.0,74.06,3.3,0.0
2023-01-01 03:30:00,0.0,20.2,0.0,0.0,18.594,6.6804,0.0,32.72,7.5,3.64,11.16,0.0,45.8404,0.0,0.0,0,6.9,0.5,0.04,28.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,2047,1098.87,44.199,0.0,1.98,119.1,0.0,0.0,12.5965,20.9,0.0,40.11,0.0,0.0,0.0,4.0,3.4,0,0.0,234.27,0.0,0.0,47.92,0.0,0.0,30.0,1007.13,-0.3,0.0,73.31,3.6,0.0
2023-01-01 03:35:00,0.0,21.9,0.0,0.0,19.795,7.16258,0.0,36.01,8.7,3.48,11.18,0.0,43.8436,0.0,0.0,0,7.3,0.89,0.04,29.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,2060,1101.88,48.6989,0.0,2.175,124.95,0.0,0.0,11.8656,21.8,0.0,35.25,0.0,0.0,0.0,4.0,3.3,0,0.0,242.45,0.0,0.0,49.135,0.0,0.0,30.0,1008.07,-0.3,0.0,76.62,4.2,0.0
2023-01-01 03:40:00,0.0,21.2,0.0,0.0,19.586,7.03441,0.0,37.72,8.6,3.44,11.18,0.0,45.2936,0.0,0.0,0,7.3,1.66,0.04,31.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,2047,1100.37,45.099,0.0,2.715,132.29,0.0,0.0,13.9119,23.5,0.0,35.31,0.0,0.0,0.0,3.8,3.2,0,0.32,250.05,0.0,0.0,51.979,0.0,0.0,29.9,1007.01,-0.3,0.0,77.22,4.4,0.0
2023-01-01 03:45:00,0.0,22.7,0.0,0.0,19.805,5.87472,0.0,40.16,8.9,4.04,11.21,0.0,43.6654,0.0,0.0,0,7.3,2.75,0.04,32.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,2074,1102.63,41.299,0.0,2.415,145.16,0.0,0.0,18.3783,26.9,0.0,34.68,0.0,0.0,0.0,4.5,3.8,0,0.74,254.18,0.0,0.0,50.786,0.0,0.0,30.2,1013.53,-0.3,0.0,73.45,5.1,0.0
2023-01-01 03:50:00,0.0,23.6,0.0,0.0,19.627,5.69162,0.0,39.33,8.9,5.74,11.25,0.0,48.2079,0.0,0.0,0,6.7,2.12,0.04,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,2067,1101.5,35.1992,0.0,2.535,148.66,0.0,0.0,18.1967,31.0,0.0,36.23,0.0,0.0,0.0,5.7,4.2,0,1.06,268.59,0.0,0.0,50.725,0.0,0.0,30.0,1009.33,-0.3,0.0,75.08,5.9,0.0
2023-01-01 03:55:00,0.0,24.2,0.0,0.0,18.824,5.80148,0.49,35.25,8.2,9.3,11.26,0.0,49.0209,0.0,0.0,0,5.3,2.83,0.04,34.39,0.00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,2076,1104.13,31.5993,0.0,2.64,150.02,0.0,0.0,19.2267,35.4,0.0,38.62,0.0,0.0,0.0,7.6,4.4,0,2.02,266.59,0.0,0.0,49.441,0.0,0.0,30.2,1011.27,-0.3,0.0,77.39,6.7,0.0
2023-01-01 04:00:00,0.0,24.7,0.0,0.0,18.659,3.98871,0.0,35.74,8.9,10.01,11.22,0.0,48.0747,0.0,0.0,0,5.9,2.52,0.04,36.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,2055,1100.0,28.8993,0.0,3.165,149.26,0.0,0.0,21.9214,40.0,0.0,42.23,0.0,0.0,0.0,8.9,4.4,0,2.15,270.62,0.0,0.0,46.283,0.0,0.0,30.0,1005.75,-0.3,0.0,72.67,6.2,0.0
2023-01-01 04:05:00,0.0,28.3,0.0,0.0,18.256,4.10468,0.34,37.52,9.1,8.39,11.33,0.0,49.9569,0.0,0.0,0,6.1,3.61,0.04,34.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,2041,1100.0,32.0993,0.0,3.045,149.75,0.0,0.0,22.9636,42.3,0.0,46.32,0.0,0.0,0.0,9.4,4.0,0,3.29,268.51,0.0,0.0,47.752,0.0,0.0,30.1,1011.02,-0.3,0.0,77.98,6.9,0.0
