SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF
2024-06-10 00:50:00,0.0,0.5,0.0,0.0,44.185,1.68765,6.09,0.31,0.0,2.86,-0.01,0.0,1.28262,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.0,1162.12,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,426.3,8.76,0.0,301.5,0.0,0.0,-0.3,0.585,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,721.896,-0.2,0.0,0.0,0.2,1.04677,22.1,0.994,0.0,0.0
2024-06-10 00:55:00,0.0,0.0,0.0,0.0,37.976,3.50652,6.0,2.26,0.0,3.25,-0.01,0.0,1.55686,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.0,1165.88,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,459.8,5.51,0.0,301.5,0.0,0.0,0.1,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.237,-0.2,0.0,0.0,0.4,1.40688,17.1,0.818,0.0,0.0
2024-06-10 01:00:00,0.0,0.0,0.0,0.0,38.524,4.58076,6.0,3.88,0.0,4.28,-0.01,0.0,1.73888,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2201.0,1163.25,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,420.8,1.73,8.38000011444,300.0,0.0,0.0,-0.2,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,718.918,-0.2,0.0,0.0,0.4,1.82803,15.6,0.698,0.0,0.0
2024-06-10 01:05:00,0.0,0.0,0.0,0.0,43.533,5.77707,6.0,4.54,0.0,4.06,-0.01,0.0,2.11661,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,1167.75,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,460.2,0.0,0.0,300.0,0.0,0.0,-0.2,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.358,-0.2,0.0,0.0,0.5,2.98772,6.7,0.818,0.0,0.0
2024-06-10 01:10:00,0.0,0.0,0.0,0.0,39.577,6.94896,0.25,2.77,0.0,3.61,-0.01,0.0,2.26765,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,1161.38,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,412.6,0.0,0.0,297.375,0.0,0.0,-0.2,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.039,-0.1,0.0,0.0,0.6,3.43328,1.3,0.093,0.0,0.0
2024-06-10 01:15:00,0.0,0.0,0.0,0.0,33.782,7.8706,0.0,1.48,0.0,6.06,0.0,0.0,2.18893,0.0,0.0,0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,1164.0,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,335.7,0.0,0.0,300.0,0.0,0.0,-0.4,0.585,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,720.546,0.0,0.0,0.0,0.3,2.73136,0.0,0.505,0.0,0.0
2024-06-10 01:20:00,0.0,0.0,0.0,0.0,28.995,5.71603,0.0,1.28,0.0,7.9,0.0,0.0,2.36582,0.0,0.0,0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,1163.25,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,300.0,0.0,0.0,-0.4,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.852,-0.1,0.0,0.0,0.3,2.20645,13.4,0.28,0.0,0.0
2024-06-10 01:25:00,0.0,0.0,0.0,0.0,32.106,6.1799,0.0,1.03,0.0,6.64,0.0,0.0,2.45837,0.0,0.0,0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.0,1157.62,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,375.2,0.0,0.0,297.375,0.0,0.0,-0.2,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.224,0.0,0.0,0.0,0.3,2.43229,0.0,0.0,0.0,0.0
2024-06-10 01:30:00,0.0,0.0,0.0,0.0,30.97,6.66819,0.0,0.52,0.0,6.38,-0.01,0.0,2.48333,0.0,0.0,0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.0,1165.12,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,356.8,0.0,0.0,301.5,0.0,0.0,-0.4,0.585,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,716.784,0.0,0.0,0.0,0.5,2.39567,7.5,0.5,0.0,0.0
2024-06-10 01:35:00,0.0,0.0,0.0,0.0,29.276,5.03243,0.0,0.0,0.0,5.43,-0.01,0.0,2.7296,0.0,0.0,0,0.0,0.0,0.0,2.36,0.42502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222.0,1168.12,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,363.1,0.36,0.0,303.75,0.0,0.0,-0.4,0.585,0.0,0.0,53.4,0.0,0.0,0.0,0.0,0.0,720.672,0.1,0.0,0.0,0.3,2.21866,1.5,1.022,0.0,0.0
2024-06-10 01:40:00,0.0,0.0,0.0,0.0,31.8,4.00092,0.0,0.0,0.0,4.39,-0.01,0.0,2.59597,0.0,0.0,0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.0,1165.5,0.0,0.02,-0.03,0.0,0.0,0.0,0.0,0.0,401.8,1.17,0.0,299.625,0.0,0.0,-0.3,0.585,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,720.516,0.2,0.0,0.0,0.4,1.79141,0.0,0.0,0.0,0.0
2024-06-10 01:45:00,0.0,0.0,0.0,0.0,30.809,3.59808,0.0,0.0,0.0,3.88,-0.01,0.0,2.47898,0.0,0.0,0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188.0,1159.12,0.0,0.02,-0.03,0.0,0.0,0.0,1.6892,0.6,312.0,2.04,0.0,299.25,0.0,0.0,-0.2,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.353,0.3,0.0,0.0,0.3,2.02945,0.0,0.0,0.0,0.0
2024-06-10 01:50:00,0.0,0.0,0.0,0.0,32.527,3.51263,0.0,0.0,0.0,5.38,0.01,0.0,2.22426,0.0,0.0,0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,1162.12,0.0,0.02,-0.03,0.0,0.0,0.0,3.40892,1.4,311.4,2.48,0.0,300.75,0.0,0.0,-0.2,0.585,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,717.475,0.4,0.0,0.0,0.5,1.6022,0.0,0.544,0.0,0.0
2024-06-10 01:55:00,0.0,0.0,0.0,0.0,34.21,3.28069,0.02,0.0,0.0,5.08,-0.01,0.0,2.17421,0.0,0.0,0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.0,1163.62,0.0,0.02,-0.03,0.0,0.0,0.0,2.36671,1.2,244.4,2.09,0.0,300.0,0.0,0.0,-0.4,0.585,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,721.833,0.4,0.0,0.0,0.6,1.02846,0.0,0.478,0.0,0.0
2024-06-10 02:00:00,0.0,0.0,0.0,0.0,33.357,2.2797,0.25,0.0,0.0,4.94,0.0,0.0,1.99155,0.0,0.0,0,0.0,0.0,0.0,1.76,0.04747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.0,1168.12,0.0,0.02,-0.03,1.05,0.0,0.0,3.23344,1.1,207.9,1.28,0.0,302.25,0.0,0.0,-0.4,0.585,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,718.48,0.6,0.0,0.0,0.4,1.06508,22.0,0.791,0.0,0.0
2024-06-10 02:05:00,0.0,0.0,0.0,0.0,37.219,3.49432,0.01,0.0,0.0,6.23,-0.01,0.0,1.7927,0.0,0.0,0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,1164.0,0.0,0.02,-0.03,2.72,0.0,0.0,2.40181,0.9,332.4,0.61,0.0,266.625,0.0,0.0,-0.5,0.585,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,718.886,1.1,0.0,0.0,0.2,1.28481,0.0,0.016,0.0,0.0
2024-06-10 02:10:00,0.0,0.0,0.0,0.0,36.719,4.654,0.0,0.0,0.0,6.09,-0.01,0.0,1.4583,0.0,0.0,0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.0,1164.38,0.0,0.02,-0.03,2.06,0.0,0.0,3.25022,0.3,252.4,1.74,0.0,219.75,0.0,0.0,-0.4,0.585,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,720.171,1.0,0.0,0.0,0.4,1.04677,0.0,0.0,0.0,0.0
2024-06-10 02:15:00,0.0,0.0,0.0,0.0,38.892,4.10468,0.0,0.0,0.0,4.78,0.0,0.0,1.65101,0.0,0.0,0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2201.0,1164.75,0.0,0.02,-0.03,0.0,0.0,0.0,2.33619,0.1,247.8,2.58,0.0,198.0,0.0,0.0,0.0,0.585,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,721.801,1.4,0.0,0.0,0.6,1.82193,9.7,0.428,0.0,0.0
2024-06-10 02:20:00,0.0,0.0,0.0,0.0,43.161,3.28069,0.0,0.0,0.0,3.67,-0.01,0.0,1.55091,0.0,0.0,0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.0,1163.62,0.0,0.02,-0.03,0.0,0.0,0.0,2.35603,0.7,236.6,2.17,0.0,198.375,0.0,0.0,0.5,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.572,1.7,0.0,0.0,0.5,2.38346,8.1,0.291,0.0,0.0
2024-06-10 02:25:00,0.0,0.0,0.0,0.0,34.09,4.49531,0.32,0.0,0.0,2.72,0.0,0.0,1.94234,0.0,0.0,0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.0,1168.88,0.0,0.02,-0.03,0.0,0.0,0.0,2.15156,1.1,240.8,0.7,0.0,200.625,0.0,0.0,0.0,0.585,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.1,718.258,2.0,0.0,0.0,0.7,1.99283,0.0,0.851,0.0,0.0
2024-06-10 02:30:00,0.0,0.0,0.0,0.0,37.634,6.82078,0.0,0.0,0.0,2.65,0.0,0.0,2.01542,0.0,0.0,0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187.0,1158.0,0.0,0.02,-0.03,0.0,0.0,0.0,2.87942,0.6,223.4,0.0,0.0,198.0,0.0,0.0,0.3,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.227,2.3,0.0,0.0,0.7,3.45769,0.0,0.0,0.0,0.0
2024-06-10 02:35:00,0.0,0.0,0.0,0.0,34.677,10.1839,0.0,0.0,0.0,2.92,-0.01,0.0,1.79328,0.0,0.0,0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.0,1160.25,0.0,0.02,-0.03,0.0,0.0,0.0,3.56304,0.3,188.0,0.0,0.0,199.5,0.0,0.0,2.2,0.585,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,715.813,2.5,0.0,0.0,0.3,4.11688,0.0,0.0,0.0,0.0
2024-06-10 02:40:00,0.0,0.0,0.0,0.0,39.52,11.5511,0.43,0.0,0.0,2.32,0.01,0.0,1.24518,0.0,0.0,0,0.0,0.0,0.0,1.16,0.18374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.0,1165.88,0.0,0.02,-0.03,0.0,0.0,0.0,3.70342,0.6,205.8,0.0,0.0,200.625,0.0,0.0,3.5,0.585,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,725.281,2.3,0.0,0.0,0.3,5.77096,12.0,0.879,0.0,0.0
2024-06-10 02:45:00,0.0,0.0,0.0,0.0,45.529,11.0872,0.14,0.0,0.0,2.2,0.0,0.0,1.0953,0.0,0.0,0,0.0,0.0,0.0,0.86,0.05758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.0,1169.25,0.0,0.02,-0.03,0.0,0.0,0.0,3.81634,0.4,199.9,0.0,0.0,201.75,0.0,0.0,4.4,0.585,0.0,0.0,27.2,0.0,0.0,0.0,0.0,0.0,721.677,2.8,0.0,0.0,0.7,5.28267,1.4,0.132,0.0,0.0
2024-06-10 02:50:00,0.0,0.0,0.0,0.0,51.421,11.8319,0.0,0.0,0.0,2.84,-0.01,0.0,0.80691,0.0,0.0,0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.0,1157.25,0.0,0.02,-0.03,0.0,0.0,0.0,4.53505,1.4,197.6,0.0,0.0,196.125,0.0,0.0,5.7,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.253,3.7,0.0,0.0,1.1,5.67941,0.0,0.0,0.0,0.0
2024-06-10 02:55:00,0.0,0.0,0.0,0.0,52.698,10.9712,0.46,0.0,0.0,2.01,-0.01,0.0,0.85645,0.0,0.0,0,0.0,0.0,0.0,2.85,0.21682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2214.0,1167.38,0.0,0.02,-0.03,1.11,0.0,0.0,3.79955,1.1,115.1,0.0,0.0,201.0,0.0,0.0,5.6,0.585,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,722.616,4.0,0.0,0.0,0.9,5.45357,7.0,0.352,0.0,0.0
2024-06-10 03:00:00,0.0,0.0,0.0,0.0,60.13,10.251,0.0,0.0,0.0,2.08,-0.01,0.0,0.56899,0.0,0.0,0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.0,1166.62,0.0,0.02,-0.03,2.12,0.0,0.0,2.93283,1.4,110.7,0.0,0.0,199.5,0.0,0.0,5.9,0.585,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,722.867,4.2,0.0,0.85,1.0,4.33051,7.0,0.258,0.0,0.0
2024-06-10 03:05:00,0.0,0.0,0.0,0.0,57.092,9.0486,0.42,0.0,0.0,1.57,-0.01,0.0,0.27298,0.0,0.0,0,0.0,0.0,0.0,3.28,0.10764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.0,1168.88,0.0,0.02,-0.03,2.97,0.0,0.0,1.82501,1.8,201.5,0.0,0.0,159.0,0.0,0.0,6.0,0.585,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,719.92,4.4,0.0,0.53,1.2,3.59197,1.5,0.005,0.0,0.0
2024-06-10 03:10:00,0.0,0.0,0.0,0.0,59.851,6.81468,0.0,0.0,0.0,1.04,-0.01,0.0,0.0786,0.0,0.0,0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.0,1165.5,0.0,0.02,-0.03,3.78,0.0,0.0,0.70498,1.4,186.8,0.0,0.0,107.25,0.0,0.0,5.4,0.585,0.0,0.0,23.7,0.0,0.0,0.0,0.0,0.0,719.168,4.1,0.0,0.0,1.2,3.39666,0.0,0.0,0.0,0.0
2024-06-10 03:15:00,0.0,0.0,0.0,0.0,61.671,5.73434,0.0,0.0,0.0,0.57,0.0,0.0,0.25586,0.0,0.0,0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187.0,1159.88,0.0,0.02,0.18,2.13,0.0,0.0,0.79196,1.1,181.8,0.0,0.0,100.5,0.0,0.0,5.4,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.351,3.8,0.0,0.0,1.0,3.28679,0.0,0.0,0.0,0.0
2024-06-10 03:20:00,0.0,0.0,0.0,0.0,49.052,4.40375,0.01,0.0,0.0,0.75,-0.01,0.0,0.33859,0.0,0.0,0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.0,1165.88,0.0,0.02,0.735,1.64,0.0,0.53,0.0351,1.3,186.4,0.0,0.0,103.125,0.0,0.0,4.5,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.02,2.9,0.0,0.0,1.0,3.14031,0.0,0.0,0.0,0.0
2024-06-10 03:25:00,0.0,0.0,0.0,0.0,51.222,3.52483,0.0,0.0,0.0,1.37,-0.01,0.0,0.48542,0.0,0.0,0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,1165.12,0.0,0.02,0.525,0.0,0.0,4.73,0.0,1.5,179.8,0.0,0.0,101.625,0.0,0.0,4.5,0.585,0.29,0.0,4.0,0.0,0.0,0.0,0.0,0.0,722.458,2.4,0.0,0.0,0.9,2.56657,0.0,0.016,0.0,0.0
2024-06-10 03:30:00,0.0,0.0,0.0,0.0,55.945,2.47501,0.0,0.0,0.0,1.61,0.0,0.0,0.48149,0.0,0.0,0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.0,1165.12,0.0,0.02,0.63,0.0,0.0,8.74,0.0,1.4,157.2,0.0,0.0,101.25,0.0,0.0,4.8,0.585,0.66,0.0,1.5,0.0,0.0,0.0,0.0,0.0,720.641,1.9,0.0,0.0,1.2,1.76699,0.0,0.0,0.0,0.0
2024-06-10 03:35:00,0.0,0.0,0.0,0.0,57.77,2.01724,0.88,0.0,0.0,2.31,-0.01,0.0,0.40403,0.0,0.0,0,0.0,0.0,0.0,0.33,0.68343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222.0,1171.12,0.0,0.02,0.525,0.0,0.0,6.21,0.0,0.9,152.6,0.0,0.0,107.625,0.0,0.0,4.5,0.585,1.55,0.0,33.6,0.0,0.0,0.0,0.0,0.0,728.948,1.9,0.0,0.0,1.1,2.01114,2.9,0.203,0.0,0.0
2024-06-10 03:40:00,0.0,0.0,0.0,0.0,66.804,2.72526,0.0,0.0,0.0,1.31,0.0,0.0,0.30366,0.0,0.0,0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,1163.25,0.0,0.02,0.33,0.0,0.0,4.88,0.0,0.9,173.2,0.0,0.0,99.375,0.0,0.0,5.7,0.585,2.02,0.0,11.9,0.0,0.0,0.0,0.0,0.0,718.134,2.1,0.0,0.0,0.7,2.43839,0.0,0.0,0.0,0.0
2024-06-10 03:45:00,0.0,0.0,0.0,0.0,61.788,5.19722,0.0,0.0,0.0,1.34,-0.01,0.0,0.09788,0.0,0.0,0,0.0,0.85,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,1164.75,0.0,0.02,0.435,0.0,0.0,3.6,0.0,0.5,158.1,0.0,0.0,99.75,0.0,0.0,5.7,0.585,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.781,3.2,0.0,0.0,0.7,2.88396,0.0,0.0,0.0,0.0
