SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR,TULLYSM1,KINGASF
2024-09-23 00:50:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,605.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,603.299,0.0,9.734,0.0,0.0,0.0,-0.11,86.2375,0.0,0.0,37.98,709.701,0.0,0.0,0.037,0.0,35.625,54.7799,0.0,779.552,0.0,95.0100021362,0.0,0.0,41.2,0.0,10.6,0.0,0.0,0.0,0.0,1156.01,0.2175,668.2,401.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3,78.028,0.0,,0.0,0.0,50.6,0.99213,0.61117,0.03064,0.0,9.937,0.0
2024-09-23 00:55:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,600.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,599.751,0.0,9.604,0.0,0.0,0.0,-0.11,85.955,0.0,0.0,40.28,701.224,0.0,0.0,0.037,0.0,35.6625,60.4692,0.0,779.17,0.0,77.4599990845,0.0,0.0,41.7,0.0,10.6,0.0,0.0,0.0,0.0,1152.83,0.2175,670.8,395.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.91,82.339,0.0,,0.0,0.0,52.2,-0.82166,-0.60392,0.03064,0.0,10.052,0.0
2024-09-23 01:00:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,606.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,590.666,0.0,9.758,0.0,0.0,0.0,-0.11,85.9725,0.0,0.0,40.0,709.046,0.0,0.0,0.037,0.0,35.6438,58.71,0.0,780.696,0.0,81.8499984741,0.0,0.0,42.4,0.0,11.7,0.0,0.0,0.0,0.0,1131.63,0.2175,668.5,401.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,80.89,0.0,,0.0,0.0,56.2,2.67691,0.52032,0.03064,0.0,10.093,0.0
2024-09-23 01:05:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,601.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,539.513,0.0,9.566,0.0,0.0,0.0,-0.11,86.1225,0.0,0.0,38.52,701.459,0.0,0.0,0.037,0.0,35.625,58.1427,0.0,778.789,0.0,120.970001221,0.0,0.0,42.1,0.0,11.7,0.0,0.0,0.0,0.0,1154.14,0.2175,667.9,401.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.16,80.318,0.0,,0.0,0.0,59.0,0.0,-0.02721,0.03064,0.0,9.93,0.0
2024-09-23 01:10:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,609.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,532.526,0.0,9.757,0.0,0.0,0.0,-0.11,86.255,0.0,0.0,38.29,704.195,0.0,0.0,0.037,0.0,35.625,64.2335,0.0,779.994,0.0,84.1399993896,0.0,0.0,43.6,0.0,11.7,0.0,0.0,0.0,0.0,1139.35,0.2175,660.0,400.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.91,74.264,0.0,,0.0,0.0,70.5,0.0,0.35518,0.03064,0.0,9.963,0.0
2024-09-23 01:15:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,556.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,471.81,0.0,9.712,0.0,0.0,0.0,-0.11,86.32,0.0,0.0,37.72,702.768,0.0,0.0,0.037,0.0,35.6813,63.3119,0.0,785.152,0.0,111.949996948,0.0,0.0,42.7,0.0,11.7,0.0,0.0,0.0,0.0,1127.83,0.2175,662.0,398.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.21,68.378,0.0,,0.0,0.0,76.2,0.0,0.0,0.03064,0.0,10.29,0.0
2024-09-23 01:20:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,571.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,490.943,0.0,9.532,0.0,0.0,0.0,-0.11,85.635,0.0,0.0,39.48,698.27,0.0,0.0,0.037,0.0,35.925,62.9268,0.0,785.61,0.0,108.919998169,0.0,0.0,41.3,0.0,11.7,0.0,0.0,0.0,0.0,1114.65,0.2175,656.6,393.438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.86,64.208,0.0,,0.0,0.0,85.2,-2.1311,-1.41812,0.03064,0.0,9.442,0.0
2024-09-23 01:25:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,565.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,458.603,0.0,9.702,0.0,0.0,0.0,-0.11,85.535,0.0,0.0,38.52,705.857,0.0,0.0,0.037,0.0,35.9625,69.0872,0.0,784.984,0.0,153.839996338,0.0,0.0,40.2,0.0,12.9,0.0,0.0,0.0,0.0,1117.38,0.2175,661.3,398.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.11,58.8,0.0,,0.0,0.0,98.8,0.0,0.01,0.03064,0.0,10.12,0.0
2024-09-23 01:30:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,552.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,453.667,0.0,9.605,0.0,0.0,0.0,-0.11,85.815,0.0,0.0,38.4,703.54,0.0,0.0,0.037,0.0,35.7938,62.6852,0.0,785.167,0.0,152.279998779,0.0,0.0,39.4,0.0,12.9,0.0,0.0,0.0,0.0,1116.47,0.2175,617.8,398.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.7,60.786,0.0,,0.0,0.0,111.0,0.0,0.0,0.03064,0.0,9.903,0.0
2024-09-23 01:35:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,562.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,448.109,0.0,9.775,0.0,0.0,0.0,-0.11,86.285,0.0,0.0,38.09,705.185,0.0,0.0,0.037,0.0,35.8687,69.4067,0.0,785.457,0.0,109.949996948,0.0,0.0,38.4,0.0,12.9,0.0,0.0,0.0,0.0,1128.83,0.2175,659.3,401.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.7,58.584,0.0,,0.0,0.0,123.8,0.0,0.23331,0.03064,0.0,9.944,0.0
2024-09-23 01:40:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,557.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,442.846,0.0,9.735,0.0,0.0,0.0,-0.11,85.81,0.0,0.0,40.47,701.342,0.0,0.0,0.037,0.0,35.925,67.3915,0.0,779.781,0.0,164.869995117,0.0,0.0,37.9,0.0,14.0,0.0,0.0,0.0,0.0,1113.97,0.2175,658.0,395.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.6,55.859,0.0,,0.0,0.0,124.0,-0.37539,-0.37806,0.03064,0.0,10.08,0.0
2024-09-23 01:45:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,560.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,440.556,0.0,9.623,0.0,0.0,0.0,-0.11,85.72,0.0,0.0,40.3,700.351,0.0,0.0,0.037,0.0,35.8687,65.9804,0.0,779.979,0.0,111.0,0.0,0.0,40.8,0.0,14.0,0.0,0.0,0.0,0.0,1118.46,0.2175,659.2,395.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.96,57.253,0.0,,0.0,0.0,134.4,-0.44073,-0.34285,0.03064,0.0,10.141,0.0
2024-09-23 01:50:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,560.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,440.091,0.0,8.044,0.0,0.0,0.0,-0.11,86.02,0.0,0.0,40.22,706.075,0.0,0.0,0.037,0.0,35.85,63.9754,0.0,780.101,0.0,108.330001831,0.0,0.0,42.7,0.0,14.0,0.0,0.0,0.0,0.0,1119.66,0.2175,662.7,399.438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.7,54.521,0.0,,0.0,0.0,141.1,0.0,0.02088,0.03064,0.0,10.046,0.0
2024-09-23 01:55:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,560.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,442.196,0.0,8.065,0.0,0.0,0.0,-0.11,86.1175,0.0,0.0,40.81,705.857,0.0,0.0,0.037,0.0,35.7188,61.3581,0.0,782.36,0.0,143.509994507,0.0,0.0,40.7,0.0,14.0,0.0,0.0,0.0,0.0,1123.92,0.2175,664.1,400.562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.55,48.94,0.0,,0.0,0.0,143.0,0.38078,0.37378,0.03064,0.0,9.788,0.0
2024-09-23 02:00:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,572.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,440.542,0.0,8.19,0.0,0.0,0.0,-0.11,86.0425,0.0,0.0,40.83,703.104,0.0,0.0,0.037,0.0,35.8875,66.263,0.0,777.568,0.0,127.720001221,0.0,0.0,41.0,0.0,14.0,0.0,0.0,0.0,0.0,1110.84,0.2175,658.1,398.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.96,47.942,0.0,,0.0,0.0,139.9,0.0,0.0,0.03064,0.0,7.561,0.0
2024-09-23 02:05:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,592.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,439.811,0.0,6.848,0.0,0.0,0.0,-0.11,86.1375,0.0,0.0,40.59,704.094,0.0,0.0,0.037,0.0,35.7938,62.2858,0.0,782.054,0.0,150.63999939,0.0,0.0,42.3,0.0,14.0,0.0,0.0,0.0,0.0,1112.12,0.2175,614.9,400.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.95,52.604,0.0,,0.0,0.0,141.3,0.0,0.14376,0.03064,0.0,9.91,0.0
2024-09-23 02:10:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,603.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,439.79,0.0,6.631,0.0,0.0,0.0,-0.11,86.3925,0.0,0.0,41.09,706.394,0.0,0.0,0.037,0.0,35.9062,62.931,0.0,778.774,0.0,136.229995728,0.0,0.0,41.5,0.0,14.0,0.0,0.0,0.0,0.0,1118.51,0.2175,597.4,400.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,50.927,0.0,,0.0,0.0,138.4,0.39545,0.34627,0.03064,0.0,9.869,0.0
2024-09-23 02:15:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,601.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,439.387,0.0,6.808,0.0,0.0,0.0,-0.11,86.015,0.0,0.0,40.87,702.114,0.0,0.0,0.037,0.0,35.9437,61.823,0.0,778.301,0.0,133.509994507,0.0,0.0,42.8,0.0,14.0,0.0,0.0,0.0,0.0,1115.01,0.2175,613.1,398.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.91,49.596,0.0,,0.0,0.0,134.5,0.16965,0.17813,0.03064,0.0,9.971,0.0
2024-09-23 02:20:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,602.25,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0,0.0,441.198,0.0,6.786,0.0,0.0,0.0,-0.11,86.275,0.0,0.0,40.54,705.739,0.0,0.0,0.037,0.0,35.8875,66.0009,0.0,781.459,0.0,112.839996338,0.0,0.0,41.5,0.0,14.0,0.0,0.0,0.0,0.0,1123.88,0.2175,588.5,399.438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.01,48.34,0.0,,0.0,0.0,128.5,0.0,0.26588,0.03064,0.0,9.903,0.0
2024-09-23 02:25:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,600.325,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0,0.0,439.66,0.0,6.797,0.0,0.0,0.0,-0.11,86.15,0.0,0.0,40.96,702.886,0.0,0.0,0.037,0.0,35.8125,58.8534,0.0,784.755,0.0,109.959999084,0.0,0.0,38.7,0.0,14.0,0.0,0.0,0.0,0.0,1116.89,0.2175,585.3,398.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.55,47.122,0.0,,0.0,0.0,117.0,0.0,-0.3007,0.03064,0.0,10.005,0.0
2024-09-23 02:30:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,602.8,0.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,0.0,0.0,0,0.0,438.806,0.0,6.827,0.0,0.0,0.0,-0.11,86.0,0.0,0.0,41.06,701.677,0.0,0.0,0.037,0.0,35.9437,61.6981,0.0,787.975,0.0,125.699996948,0.0,0.0,39.8,0.0,14.0,0.0,0.0,0.0,0.0,1119.24,0.2175,633.7,396.812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.11,44.624,0.0,,0.0,0.0,106.3,-1.09432,-0.63384,0.03064,0.0,10.141,0.0
2024-09-23 02:35:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,604.45,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0,0.0,439.421,0.0,6.829,0.0,0.0,0.0,-0.11,86.095,0.0,0.0,41.16,707.284,0.0,0.0,0.037,0.0,35.85,62.9432,0.0,791.164,0.0,143.770004272,0.0,0.0,38.6,0.0,14.0,0.0,0.0,0.0,0.0,1124.07,0.2175,623.9,399.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.95,42.036,0.0,,0.0,0.0,96.5,0.63447,0.48074,0.03064,0.0,9.963,0.0
2024-09-23 02:40:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,601.7,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0,0,0.0,445.888,0.0,6.714,0.0,0.0,0.0,-0.11,86.1875,0.0,0.0,41.15,701.459,0.0,0.0,0.037,0.0,35.8875,61.2577,0.0,789.623,0.0,143.759994507,0.0,0.0,37.2,0.0,14.0,0.0,0.0,0.0,0.0,1112.12,0.2175,612.5,397.563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.35,43.376,0.0,,0.0,0.0,85.0,0.0,-0.01546,0.03064,0.0,10.046,0.0
2024-09-23 02:45:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,602.525,0.0,0.0,0.0,0.0,9.88,0.0,0.0,0.0,0.0,0.0,0,0.0,439.421,0.0,6.726,0.0,0.0,0.0,-0.11,86.0025,0.0,0.0,41.11,704.094,0.0,0.0,0.037,0.0,35.775,63.5187,0.0,789.425,0.0,143.839996338,0.0,0.0,36.5,0.0,14.0,0.0,0.0,0.0,0.0,1119.51,0.2175,641.1,399.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.26,40.886,0.0,,0.0,0.0,76.7,0.03073,0.15221,0.03064,0.0,9.821,0.0
2024-09-23 02:50:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,603.625,0.0,0.0,0.0,0.0,12.58,0.0,0.0,0.0,0.0,0.0,0,0.0,440.234,0.0,6.78,0.0,0.0,0.0,-0.11,86.2325,0.0,0.0,41.05,705.857,0.0,0.0,0.037,0.0,35.9437,62.3616,0.0,789.562,0.0,138.089996338,0.0,0.0,38.7,0.0,14.0,0.0,0.0,0.0,0.0,1122.61,0.2175,594.2,400.562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.4,44.17,0.0,,0.0,0.0,81.8,0.64929,0.53102,0.03064,0.0,9.876,0.0
2024-09-23 02:55:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,601.7,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0,0.0,441.26,0.0,6.797,0.0,0.0,0.0,-0.11,86.305,0.0,0.0,41.14,702.214,0.0,0.0,0.037,0.0,35.4937,65.3558,0.0,787.258,0.0,110.019996643,0.0,0.0,37.7,0.0,14.0,0.0,0.0,0.0,0.0,1118.87,0.2175,584.5,398.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,48.984,0.0,,0.0,0.0,91.5,0.0,0.09443,0.03064,0.0,9.998,0.0
2024-09-23 03:00:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,600.6,0.0,0.0,0.0,0.0,16.01,0.0,0.0,0.0,0.0,0.0,0,0.0,440.296,0.0,6.728,0.0,0.0,0.0,-0.11,86.1,0.0,0.0,41.11,701.56,0.0,0.0,0.037,0.0,35.8875,64.2785,0.0,789.333,0.0,110.010002136,0.0,0.0,37.8,0.0,14.0,0.0,0.0,0.0,0.0,1090.74,0.2175,584.6,396.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.4,51.043,0.0,,0.0,0.0,94.0,0.0,-0.11542,0.03064,0.0,9.924,0.0
2024-09-23 03:05:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,604.175,0.0,0.0,0.0,0.0,14.77,0.0,0.0,0.0,0.0,0.0,0,0.0,444.479,0.0,6.877,0.0,0.0,0.0,-0.11,86.22,0.0,0.0,41.08,708.492,0.0,0.0,0.037,0.0,35.8687,63.9631,0.0,792.843,0.0,84.3899993896,0.0,0.0,38.7,0.0,14.0,0.0,0.0,0.0,0.0,1087.95,0.2175,588.5,400.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.6,48.214,0.0,,0.0,0.0,95.7,0.0,0.0,0.03064,0.0,9.963,0.0
2024-09-23 03:10:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,601.15,0.0,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,0.0,0,0.0,441.458,0.0,6.717,0.0,0.0,0.0,-0.11,86.165,0.0,0.0,40.89,701.459,0.0,0.0,0.037,0.0,35.7938,68.2476,0.0,798.168,0.0,129.009994507,0.0,0.0,39.3,0.0,14.0,0.0,0.0,0.0,0.0,1077.89,0.2175,585.6,398.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.75,44.478,0.0,,0.0,0.0,94.5,-0.3468,-0.2139,0.03064,0.0,9.924,0.0
2024-09-23 03:15:00,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,601.15,0.0,0.0,0.0,0.0,17.32,0.0,0.0,0.0,0.0,0.0,0,0.0,440.604,0.0,6.791,0.0,0.0,0.0,-0.11,86.0375,0.0,0.0,41.25,702.449,0.0,0.0,0.037,0.0,35.7938,63.0948,0.0,785.839,0.0,131.470001221,0.0,0.0,41.3,0.0,14.0,0.0,0.0,0.0,0.0,1083.85,0.2175,586.2,398.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.2,45.976,0.0,,0.0,0.0,97.6,0.0,-0.27257,0.03064,0.11744,10.276,0.0
