SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES
2023-07-24 00:50:00,44.5956,1330.66,0.0,0.0,5.69,44.6717,0.0,0.0,0.0,0.0,0.0,10.2754,8.8838,27.8981,0.0,1.48,0.0,0,2654.22,0.0,0.0,0.0,0.0,0.001526,21.6147,0.0,35.5855,9.40612,0.0,0.0,57.0131,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,708.36,914.91998291,0.0,0.0,0.00153,0.0,246.752,0.0,0.0,0.12371,0.0,0.0,31.1,70.1,153.443,0.0,0.0,369,12.0174,0.0,955.181,0.0,0.0,0.0,4.68025,0.0,163.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 00:55:00,47.193,1347.41,0.0,0.0,6.47,43.9432,0.0,0.0,0.0,0.0,0.0,10.988,9.15358,29.0,0.0,1.81,0.0,0,2658.66,0.0,0.0,0.0,0.0,0.001526,19.2897,0.0,31.4277,9.04588,0.0,0.0,56.5424,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,718.907,840.849975586,0.0,0.0,0.00153,0.0,244.244,0.0,0.0,0.12371,0.0,0.0,31.1,70.1,153.509,0.0,0.0,331,11.7098,0.0,962.163,0.0,8.70578,0.0,4.30231,0.0,164.615,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:00:00,46.7975,1333.61,0.0,0.0,7.7,44.7428,0.0,0.0,0.0,0.0,0.0,11.0033,8.85573,30.1992,0.0,1.73,0.0,0,2655.19,0.0,0.0,0.0,0.0,0.001526,18.1347,0.0,26.6987,7.90567,0.0,0.0,55.4596,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,714.122,822.020019531,0.0,0.0,0.00153,0.0,248.208,0.0,0.0,0.13376,0.0,0.0,30.8,70.1,153.212,0.0,0.0,314,13.9327,0.0,960.698,0.0,0.04002,0.0,3.78375,0.0,164.446,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:05:00,40.597,1377.66,0.0,0.0,8.96,42.1221,0.0,0.0,0.0,0.0,0.0,12.9869,9.1841,31.8985,0.0,1.92,0.0,0,2589.83,0.0,0.0,0.0,0.0,0.001526,16.7148,0.0,26.0131,7.3677,0.0,0.0,55.4596,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,713.292,854.340026855,0.0,0.0,0.00153,0.0,247.796,0.0,0.0,0.08352,0.0,0.0,30.9,70.1,154.014,0.0,0.0,297,15.6796,0.0,992.633,0.0,0.00093,0.0,2.90483,0.0,164.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:10:00,45.7988,1411.69,0.0,0.0,9.33,44.1714,0.0,0.0,0.0,0.0,0.0,15.7351,8.15381,35.2969,0.0,1.95,0.0,0,2537.98,0.0,0.0,0.0,0.0,0.001526,17.4297,0.0,25.4481,7.52004,0.0,0.0,55.8103,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,706.358,880.200012207,0.0,0.0,0.00153,0.0,246.651,0.0,0.0,0.12371,0.0,0.0,30.9,70.1,152.795,0.0,0.0,298,16.5914,0.0,961.479,0.0,0.0363,0.0,2.08743,0.0,164.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:15:00,42.796,1395.31,0.0,0.0,9.91,49.1407,0.0,0.0,0.0,0.0,0.0,18.0942,9.07301,35.797,0.0,2.26,0.0,0,2534.8,0.0,0.0,0.0,0.0,0.001526,18.5697,0.0,26.0893,7.01698,0.0,0.0,55.2843,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,715.001,820.409973145,0.0,0.0,0.00153,0.0,244.518,0.0,0.0,0.04333,0.0,0.0,30.9,70.1,152.19,0.0,0.0,298,15.3719,0.0,962.529,0.0,0.15172,0.0,1.39309,0.0,163.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:20:00,43.9967,1369.92,0.0,0.0,10.14,51.5605,0.0,0.0,0.0,0.0,0.0,17.9263,8.13428,35.8988,0.0,2.38,0.0,0,2539.44,0.0,0.0,0.0,0.0,0.001526,19.7897,0.0,26.5082,7.04555,0.0,0.0,55.312,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,717.662,822.119995117,0.0,0.0,0.00153,0.0,241.012,0.0,0.0,0.13376,0.0,0.0,31.3,70.1,152.465,0.0,0.0,286,13.691,0.0,958.696,0.0,8.92544,0.0,1.10304,0.0,158.466,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:25:00,46.1977,1370.55,0.0,0.0,9.96,49.7415,0.0,0.0,0.0,0.0,0.0,19.4079,7.57275,41.2974,0.0,2.54,0.0,0,2541.74,0.0,0.0,0.0,0.0,0.001526,20.0997,0.0,29.0664,7.5494,0.0,0.0,56.4563,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,716.735,804.66998291,0.0,0.0,0.00153,0.0,243.227,0.0,0.0,0.12371,0.0,0.0,31.0,70.1,152.674,0.0,0.0,258,12.4825,0.0,960.063,0.0,5.3642,0.0,0.78663,0.0,158.924,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:30:00,49.1975,1354.49,0.0,0.0,11.83,43.7318,0.0,0.0,0.0,0.0,0.0,18.7671,6.19333,45.9969,0.0,2.74,0.0,0,2534.8,0.0,0.0,0.0,0.0,0.001526,18.5597,0.0,34.1763,8.49204,0.0,0.0,56.2194,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,712.535,811.460021973,0.0,0.0,0.00153,0.0,237.523,0.0,0.0,0.04333,0.0,0.0,30.8,70.1,153.289,0.0,0.0,217,11.5669,0.0,961.943,0.0,0.08098,0.0,0.71632,0.0,156.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:35:00,49.4949,1416.04,0.0,0.0,12.71,41.4125,0.0,0.0,0.0,0.0,0.0,17.937,6.03464,48.798,0.0,2.38,0.0,0,2472.74,0.0,0.0,0.0,0.0,0.001526,17.9097,0.0,33.0274,8.96654,0.0,0.0,55.958,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,720.104,751.390014648,0.0,0.0,0.00153,0.0,233.056,0.0,0.0,0.12371,0.0,36.3968,31.4,70.1,152.773,0.0,0.0,192,10.6661,0.0,958.525,0.0,9.51557,0.0,0.74269,0.0,157.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:40:00,48.196,1494.53,0.0,0.0,14.59,41.3413,0.0,0.0,0.0,0.0,0.0,16.9818,5.96506,45.8995,0.0,2.45,0.0,0,2458.68,0.0,0.0,0.0,0.0,0.001526,19.0697,0.0,37.5597,8.74516,0.0,0.0,56.1025,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,722.545,663.83001709,0.0,0.0,0.00153,0.0,229.815,0.0,0.0,0.12371,0.0,39.5658,31.1,70.1,153.146,0.0,0.0,224,11.7244,0.0,962.09,0.0,14.486,0.0,0.0,0.0,155.693,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:45:00,47.2951,1563.16,0.0,0.0,17.52,41.3413,0.0,0.0,0.0,0.0,0.0,15.5199,5.35531,42.2975,0.0,2.49,0.0,0,2460.9,0.0,0.0,0.0,0.0,0.001526,20.7297,0.0,37.9469,10.0488,0.0,0.0,56.5424,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,717.711,659.510009766,0.0,0.0,0.00153,0.0,226.134,0.0,0.0,0.04333,0.0,40.3791,31.4,70.1,153.52,0.0,0.0,189,13.1673,0.0,961.821,0.0,2.60903,0.0,0.0,0.0,156.016,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:50:00,44.8964,1629.76,0.0,0.0,18.31,39.6793,0.0,0.0,0.0,0.0,0.0,11.6121,5.94308,36.1997,0.0,2.67,0.0,0,2453.8,0.0,0.0,0.0,0.0,0.001526,22.6696,0.0,35.4903,10.1298,0.0,0.0,55.7211,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,724.059,646.159973145,0.0,0.0,0.00153,0.0,227.562,0.0,0.0,0.04333,0.0,39.4815,31.3,70.1,153.014,0.0,0.0,191,12.9622,0.0,959.551,0.0,0.0,0.0,0.0,0.0,154.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 01:55:00,41.0966,1690.28,0.0,0.0,20.39,40.0498,0.0,0.0,0.0,0.0,0.0,8.61219,5.43465,33.1994,0.0,2.39,0.0,0,2442.54,0.0,0.0,0.0,0.0,0.001526,23.5396,0.0,33.7954,9.36565,0.0,0.0,56.5732,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,689.439,586.960021973,0.0,0.0,0.00153,0.0,225.274,0.0,0.0,0.14381,0.0,39.0352,30.6,70.1,152.509,0.0,0.0,190,12.9183,0.0,913.016,0.0,0.0,0.0,0.0,0.0,155.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:00:00,41.3972,1775.25,0.0,0.0,21.99,39.7714,0.0,0.0,0.0,0.0,0.0,7.27321,6.49424,36.1997,0.0,2.18,0.0,0,2456.12,0.0,0.0,0.0,0.0,0.001526,25.0596,0.0,32.6909,8.88322,0.0,0.0,55.0782,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,716.271,467.190002441,0.0,0.0,0.00153,0.0,226.848,0.0,0.0,0.04333,0.0,40.7015,31.5,69.9,153.443,0.0,0.0,190,11.1971,0.0,851.637,0.0,0.0,0.0,0.0,0.0,153.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:05:00,42.9939,1830.18,0.0,0.0,21.06,40.1628,0.0,0.0,0.0,0.0,0.0,6.55146,8.11597,42.2975,0.0,1.96,0.0,0,2390.61,0.0,0.0,0.0,0.0,0.001526,23.6296,0.0,31.6436,8.17465,0.0,0.0,55.3427,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,714.83,519.900024414,0.0,0.0,0.00153,0.0,229.897,0.0,0.0,0.04333,0.0,29.4092,31.1,70.2,153.091,0.0,0.0,191,11.5889,0.0,798.315,0.0,0.0,0.0,0.0,0.0,153.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:10:00,46.4966,1915.95,0.0,0.0,19.87,44.2698,0.0,0.0,0.0,0.0,0.0,6.78569,9.53323,40.4964,0.0,1.57,0.0,0,2358.78,0.0,0.0,0.0,0.0,0.001526,23.0497,0.0,29.1933,8.00644,0.0,0.0,56.1917,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,733.41,607.869995117,0.0,0.0,0.00153,0.0,222.161,0.0,0.0,0.12371,0.0,1.29521,31.4,70.2,153.509,0.0,0.0,191,11.1788,0.0,743.309,0.0,0.0,0.0,0.0,0.0,154.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:15:00,47.6957,1882.43,0.0,0.0,20.33,46.8738,0.0,0.0,0.0,0.0,0.0,7.19768,8.79347,37.2971,0.0,1.36,0.0,0,2327.75,0.0,0.0,0.0,0.0,0.001526,20.5647,0.0,27.9111,7.89377,0.0,0.0,55.6934,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,713.072,530.650024414,0.0,0.0,0.00153,0.0,221.337,0.0,0.0,0.12371,0.0,0.0,30.8,69.9,151.18,0.0,0.0,190,12.336,0.0,789.38,0.0,0.06423,0.0,0.0,0.0,153.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:20:00,53.1964,1877.93,0.0,0.0,19.35,44.2614,0.0,0.0,0.0,0.0,0.0,8.36194,7.80346,46.0987,0.0,1.03,0.0,0,2328.14,0.0,0.0,0.0,0.0,0.001526,20.7097,0.0,25.1117,7.5859,0.0,0.0,56.6593,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,701.305,579.539978027,0.0,0.0,0.00153,0.0,214.278,0.0,0.0,0.04333,0.0,0.0,30.8,70.0,151.85,0.0,0.0,190,11.9112,0.0,742.772,0.0,7.35798,0.0,0.0,0.0,160.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:25:00,52.9962,1881.11,0.0,0.0,16.22,44.7303,0.0,0.0,0.0,0.0,0.0,8.94026,7.75341,47.997,0.0,0.7,0.0,0,2332.43,0.0,0.0,0.0,0.0,0.001526,20.9847,0.0,24.6991,6.27112,0.0,0.0,56.3363,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,697.398,480.299987793,0.0,0.0,0.00153,0.0,225.521,0.0,0.0,0.12371,0.0,0.0,30.8,70.0,152.806,0.0,0.0,189,11.3655,0.0,689.621,0.0,8.45446,0.0,0.0,0.0,163.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:30:00,55.7948,1890.31,0.0,0.0,11.93,42.4926,0.0,0.0,0.0,0.0,0.0,8.49622,8.30396,46.696,0.0,0.7,0.0,0,2334.39,0.0,0.0,0.0,0.0,0.001526,20.9397,0.0,21.0111,5.79266,0.0,0.0,56.0441,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,701.842,511.130004883,0.0,0.0,0.00153,0.0,227.297,0.0,0.0,0.12371,0.0,0.0,31.2,70.0,152.487,0.0,0.0,190,11.7464,0.0,631.318,0.0,7.2891,0.0,0.0,0.0,162.044,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:35:00,58.2984,1841.19,0.0,0.0,9.63,40.3324,0.0,0.0,0.0,0.0,0.0,8.52064,7.58373,48.5988,0.0,0.83,0.0,0,2270.03,0.0,0.0,0.0,0.0,0.001526,20.9997,0.0,18.7957,6.36634,0.0,0.0,55.9272,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,701.329,748.530029297,0.0,0.0,0.00153,0.0,233.889,0.0,0.0,0.12371,0.0,0.0,31.2,70.0,152.037,0.0,0.0,190,11.5633,0.0,582.122,0.0,4.94162,0.0,0.0,0.0,161.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:40:00,57.4976,1789.6,0.0,0.0,8.9,38.212,0.0,0.0,0.0,0.0,0.0,8.70832,8.30396,45.5986,0.0,0.98,0.0,0,2211.36,0.0,0.0,0.0,0.0,0.001526,20.4047,0.0,20.097,7.14473,0.0,0.0,55.8688,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,694.81,772.020019531,0.0,0.0,0.00153,0.0,231.536,0.0,0.0,0.12371,0.0,0.0,31.0,70.0,152.048,0.0,0.0,191,11.8196,0.0,564.08,0.0,3.88051,0.0,0.0,0.0,164.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:45:00,64.3933,1777.96,0.0,0.0,7.28,38.4715,0.0,0.0,0.0,0.0,0.0,8.52827,8.58351,46.0987,0.0,0.88,0.0,0,2225.72,0.0,0.0,0.0,0.0,0.001526,19.3897,0.0,21.6522,6.21003,0.0,0.0,56.3671,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,702.33,778.109985352,0.0,0.0,0.00153,0.0,237.212,0.0,0.0,0.04333,0.0,0.0,31.3,70.1,152.3,0.0,0.0,190,10.9224,0.0,557.366,0.0,7.51435,0.0,0.0,0.0,158.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:50:00,64.597,1777.74,0.0,0.0,7.42,42.0321,0.0,0.0,0.0,0.0,0.0,7.96979,6.89525,46.3996,0.0,0.88,0.0,0,2221.13,0.0,0.0,0.0,0.0,0.001526,16.8847,0.0,20.681,5.36895,0.0,0.0,55.8995,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,700.23,777.58001709,0.0,0.0,0.00153,0.0,235.738,0.0,0.0,0.08352,0.0,0.0,31.0,70.1,151.542,0.0,0.0,190,11.9478,0.0,536.955,0.0,2.37819,0.0,0.0,0.0,162.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 02:55:00,65.4961,1790.31,0.0,0.0,6.25,47.2422,0.0,0.0,0.0,0.0,0.0,6.62394,6.32395,49.1962,0.0,0.73,0.0,0,2229.92,0.0,0.0,0.0,0.0,0.001526,15.7598,0.0,18.9354,4.62705,0.0,0.0,56.3087,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,725.353,774.159973145,0.0,0.0,0.00153,0.0,229.943,0.0,0.0,0.13376,0.0,0.0,31.4,70.1,152.641,0.0,0.0,190,10.9187,0.0,502.31,0.0,0.0,0.0,0.0,0.0,162.065,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 03:00:00,64.8994,1773.42,0.0,0.0,5.27,47.3929,0.0,0.0,0.0,0.0,0.0,5.63745,5.58419,46.7978,0.0,0.54,0.0,0,2213.02,0.0,0.0,0.0,0.0,0.001526,13.3748,0.0,15.3679,4.2089,0.0,0.0,56.1333,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,705.724,647.270019531,0.0,0.0,0.00153,0.0,240.682,0.0,0.0,0.12371,0.0,0.0,31.0,70.1,153.047,0.0,0.0,225,10.7942,0.0,540.471,0.0,0.0,0.0,0.0,0.0,160.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 03:05:00,56.1974,1743.97,0.0,0.0,6.03,46.5221,0.0,0.0,0.0,0.0,0.0,4.20996,5.5732,45.5986,0.0,0.55,0.0,0,2156.6,0.0,0.0,0.0,0.0,0.001526,13.4898,0.0,14.7458,3.32497,0.0,0.0,56.0749,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,708.8,854.349975586,0.0,0.0,0.00153,0.0,235.463,0.0,0.0,0.12371,0.0,0.0,0.9,70.1,152.487,0.0,0.0,195,10.6441,0.0,604.804,0.0,0.00093,0.0,0.0,0.0,161.208,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-07-24 03:10:00,53.9947,1711.92,0.0,0.0,5.71,44.4016,0.0,0.0,0.0,0.0,0.0,3.35241,5.78561,45.3995,0.0,0.79,0.0,0,2132.45,0.0,0.0,0.0,0.0,0.001526,13.9248,0.0,14.0539,3.73678,0.0,0.0,56.3363,0.0,0.0,,0.0,0.0,0.0,0.0,0.038,0.0,0.0,712.169,707.440002441,0.0,0.0,0.00153,0.0,234.255,0.0,0.0,0.04333,0.0,0.0,0.0,70.1,153.157,0.0,0.0,221,11.4168,0.0,650.923,0.0,0.00093,0.0,0.0,0.0,159.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
