SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR,TULLYSM1,KINGASF
2024-09-16 00:50:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,601.975,0.0,0.0,0.0,0.0,20.74,0.0,0.0,0.0,0.0,0.0,0,0.0,480.266,0.0,,0.0,0.0,0.0,-0.126,42.92,0.0,0.0,41.41,698.589,0.0,0.0,-0.031,0.0,27.225,143.319,0.0,814.603,0.0,0.0,0.0,0.0,40.3,0.0,-2.5,0.0,0.0,0.0,0.0,1083.08,0.2175,751.9,417.812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.84,125.131,0.0,,0.0,0.0,145.1,-0.49927,-0.26132,0.05982,0.0,9.963,0.0
2024-09-16 00:55:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,604.45,0.0,0.0,0.0,0.0,18.07,0.0,0.0,0.0,0.0,0.0,0,0.0,480.013,0.0,,0.0,0.0,0.0,-0.126,43.17,0.0,0.0,41.49,706.075,0.0,0.0,-0.031,0.0,27.2062,141.763,0.0,815.076,0.0,0.0,0.0,0.0,40.0,0.0,-2.5,0.0,0.0,0.0,0.0,1065.04,0.2175,755.0,419.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.14,121.029,0.0,,0.0,0.0,136.4,0.53914,0.46923,0.05982,0.01878,9.183,0.0
2024-09-16 01:00:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,602.25,0.0,0.0,0.0,0.0,18.22,0.0,0.0,0.0,0.0,0.0,0,0.0,482.016,0.0,,0.0,0.0,0.0,-0.126,42.9975,0.0,0.0,41.3,703.876,0.0,0.0,-0.031,0.0,27.2437,148.873,0.0,814.48,0.0,0.0,0.0,0.0,37.5,0.0,-2.5,0.0,0.0,0.0,0.0,1061.6,0.2175,751.2,419.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.68,110.359,0.0,,0.0,0.0,135.5,0.0,0.0,0.05982,0.0,10.032,0.0
2024-09-16 01:05:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,603.075,0.0,0.0,0.0,0.0,20.53,0.0,0.0,0.0,0.0,0.0,0,0.0,481.906,0.0,,0.0,0.0,0.0,-0.126,43.1175,0.0,0.0,41.11,705.085,0.0,0.0,-0.031,0.0,27.1688,143.942,0.0,815.32,0.0,0.0,0.0,0.0,39.5,0.0,-2.5,0.0,0.0,0.0,0.0,1060.31,0.2175,721.6,418.938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.62,101.933,0.0,,0.0,0.0,135.9,-0.04266,0.0,0.05982,0.03898,9.896,0.0
2024-09-16 01:10:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,601.15,0.0,0.0,0.0,0.0,21.81,0.0,0.0,0.0,0.0,0.0,0,0.0,482.446,0.0,,0.0,0.0,0.0,-0.126,43.0475,0.0,0.0,41.31,703.759,0.0,0.0,-0.031,0.0,27.1125,149.16,0.0,813.87,0.0,0.0,0.0,0.0,39.3,0.0,-2.5,0.0,0.0,0.0,0.0,1056.62,0.2175,742.6,417.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.69,96.037,0.0,,0.0,0.0,138.2,-0.8501,-0.43427,0.05982,0.0,10.06,0.0
2024-09-16 01:15:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,605.55,0.0,0.0,0.0,0.0,26.89,0.0,0.0,0.0,0.0,0.0,0,0.0,484.094,0.0,,0.0,0.0,0.0,-0.126,43.0725,0.0,0.0,41.25,705.185,0.0,0.0,-0.031,0.0,27.0938,137.109,0.0,814.511,0.0,0.0,0.0,0.0,40.7,0.0,-2.5,0.0,0.0,0.0,0.0,1068.67,0.2175,733.7,420.438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,100.279,0.0,,0.0,0.0,139.7,0.95245,0.71823,0.05982,0.0,10.107,0.0
2024-09-16 01:20:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,600.875,0.0,0.0,0.0,0.0,27.71,0.0,0.0,0.0,0.0,0.0,0,0.0,479.938,0.0,,0.0,0.0,0.0,-0.126,42.7025,0.0,0.0,41.39,700.687,0.0,0.0,-0.031,0.0,27.2812,142.213,0.0,813.214,0.0,0.0,0.0,0.0,38.9,0.0,-2.5,0.0,0.0,0.0,0.0,1062.34,0.2175,749.9,415.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79,108.789,0.0,,0.0,0.0,141.7,-0.74499,-0.50476,0.05982,0.0,9.93,0.0
2024-09-16 01:25:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,602.25,0.0,0.0,0.0,0.0,34.53,0.0,0.0,0.0,0.0,0.0,0,0.0,483.499,0.0,,0.0,0.0,0.0,-0.126,42.9675,0.0,0.0,41.54,704.195,0.0,0.0,-0.031,0.0,27.225,142.836,0.0,814.572,0.0,0.0,0.0,0.0,37.7,0.0,-2.5,0.0,0.0,0.0,0.0,1052.29,0.2175,722.8,419.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.89,108.827,0.0,,0.0,0.0,142.7,0.0,0.0,0.05982,0.0,9.924,0.0
2024-09-16 01:30:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,605.275,0.0,0.0,0.0,0.0,43.19,0.0,0.0,0.0,0.0,0.0,0,0.0,485.926,0.0,,0.0,0.0,0.0,-0.126,43.1075,0.0,0.0,41.97,704.648,0.0,0.0,-0.031,0.0,27.1313,134.0,0.0,814.755,0.0,0.0,0.0,0.0,38.2,0.0,-2.5,0.0,0.0,0.0,0.0,1035.69,0.2175,674.2,418.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.58,122.258,0.0,,0.0,0.0,142.8,-0.5343,-0.14932,0.05982,0.0215,9.93,0.0
2024-09-16 01:35:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,600.05,0.0,0.0,0.0,0.0,51.29,0.0,0.0,0.0,0.0,0.0,0,0.0,483.383,0.0,,0.0,0.0,0.0,-0.126,43.075,0.0,0.0,41.64,702.332,0.0,0.0,-0.031,0.0,27.075,128.725,0.0,815.304,0.0,0.0,0.0,0.0,41.3,0.0,-2.5,0.0,0.0,0.0,0.0,1028.32,0.2175,714.4,418.562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79,110.311,0.0,,0.0,0.0,151.5,-0.22113,-0.1871,0.05982,0.0,9.984,0.0
2024-09-16 01:40:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,605.275,0.0,0.0,0.0,0.0,60.65,0.0,0.0,0.0,0.0,0.0,0,0.0,484.565,0.0,,0.0,0.0,0.0,-0.126,43.28,0.0,0.0,41.31,709.264,0.0,0.0,-0.031,0.0,22.725,130.593,0.0,815.93,0.0,0.0,0.0,0.0,43.1,0.0,-2.5,0.0,0.0,0.0,0.0,1048.24,0.2175,712.0,421.187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9,94.962,0.0,,0.0,0.0,151.6,0.32738,0.36209,0.05982,0.0,10.073,0.0
2024-09-16 01:45:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,600.6,0.0,0.0,0.0,0.0,70.94,0.0,0.0,0.0,0.0,0.0,0,0.0,480.97,0.0,,0.0,0.0,0.0,-0.126,42.78,0.0,0.0,41.46,700.905,0.0,0.0,-0.031,0.0,22.875,133.587,0.0,814.526,0.0,0.0,0.0,0.0,41.7,0.0,-2.5,0.0,0.0,0.0,0.0,1099.99,0.2175,668.1,417.438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.18,91.59,0.0,,0.0,0.0,149.5,0.0,-0.58674,0.05982,0.0,9.963,0.0
2024-09-16 01:50:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,603.075,0.0,0.0,0.0,0.0,79.13,0.0,0.0,0.0,0.0,0.0,0,0.0,480.19,0.0,,0.0,0.0,0.0,-0.126,42.9375,0.0,0.0,41.39,699.797,0.0,0.0,-0.031,0.0,22.8188,129.999,0.0,814.145,0.0,0.0,0.0,0.0,41.5,0.0,-2.5,0.0,0.0,0.0,0.0,1110.48,0.2175,653.0,417.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.58,89.299,0.0,,0.0,0.0,157.0,-0.74623,-0.48197,0.05982,0.0,9.883,0.0
2024-09-16 01:55:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,600.875,0.0,0.0,0.0,0.0,101.84,0.0,0.0,0.0,0.0,0.0,0,0.0,478.823,0.0,,0.0,0.0,0.0,-0.126,43.0,0.0,0.0,41.42,702.886,0.0,0.0,-0.031,0.0,29.4,133.423,0.0,814.313,0.0,0.0,0.0,0.0,41.3,0.0,-2.5,0.0,0.0,0.0,0.0,1131.38,0.2175,653.9,416.313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,98.885,0.0,,0.0,0.0,151.6,0.0,-0.12654,0.05982,0.0,9.835,0.0
2024-09-16 02:00:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,603.35,0.0,0.0,0.0,0.0,117.5,0.0,0.0,0.0,0.0,0.0,0,0.0,479.104,0.0,,0.0,0.0,0.0,-0.126,43.11,0.0,0.0,40.94,707.384,0.0,0.0,-0.031,0.0,29.9625,144.343,0.0,812.741,0.0,0.0,0.0,0.0,42.5,0.0,-2.5,0.0,0.0,0.0,0.0,1154.44,0.2175,656.5,419.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.34,105.354,0.0,,0.0,0.0,147.5,0.0,0.22556,0.05982,0.04525,9.896,0.0
2024-09-16 02:05:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,602.8,0.0,0.0,0.0,0.0,130.89,0.0,0.0,0.0,0.0,0.0,0,0.0,480.402,0.0,,0.0,0.0,0.0,-0.126,43.115,0.0,0.0,41.42,701.459,0.0,0.0,-0.031,0.0,28.6313,146.014,0.0,811.2,0.0,0.0,0.0,0.0,42.7,0.0,-2.5,0.0,0.0,0.0,0.0,1114.41,0.2175,649.7,419.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.79,105.182,0.0,,0.0,0.0,139.3,-1.48575,-1.04671,0.05982,0.0,9.957,0.0
2024-09-16 02:10:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,604.45,0.0,0.0,0.0,0.0,128.06,0.0,0.0,0.0,0.0,0.0,0,0.0,481.462,0.0,,0.0,0.0,0.0,-0.126,43.1975,0.0,0.0,41.19,703.322,0.0,0.0,-0.031,0.0,28.95,153.264,0.0,814.77,0.0,0.0,0.0,0.0,43.5,0.0,-2.5,0.0,0.0,0.0,0.0,1083.69,0.2175,655.8,419.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.88,108.293,0.0,,0.0,0.0,130.7,0.0,0.01592,0.05982,0.0,9.95,0.0
2024-09-16 02:15:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,134.07,0.0,0.0,0.0,0.0,0.0,0,0.0,482.768,0.0,,0.0,0.0,0.0,-0.126,43.0975,0.0,0.0,41.36,705.958,0.0,0.0,-0.031,0.0,29.2313,153.977,0.0,815.274,0.0,0.0,0.0,0.0,40.0,0.0,-2.5,0.0,0.0,0.0,0.0,1025.74,0.2175,658.0,420.812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,98.861,0.0,,0.0,0.0,123.7,0.37181,0.40189,0.05982,0.0,10.086,0.0
2024-09-16 02:20:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,603.9,0.0,0.0,0.0,0.0,137.83,0.0,0.0,0.0,0.0,0.0,0,0.0,480.491,0.0,,0.0,0.0,0.0,-0.126,43.1975,0.0,0.0,41.49,704.43,0.0,0.0,-0.031,0.0,27.6375,147.513,0.0,815.884,0.0,0.0,0.0,0.0,37.7,0.0,-2.5,0.0,0.0,0.0,0.0,1035.59,0.2175,656.0,419.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.33,95.286,0.0,,0.0,0.0,125.4,0.0,0.28195,0.05982,0.0,10.08,0.0
2024-09-16 02:25:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,602.25,0.0,0.0,0.0,0.0,132.97,0.0,0.0,0.0,0.0,0.0,0,0.0,480.115,0.0,,0.0,0.0,0.0,-0.126,43.01,0.0,0.0,41.51,700.016,0.0,0.0,-0.031,0.0,31.35,146.285,0.0,814.038,0.0,0.0,0.0,0.0,36.2,0.0,-2.5,0.0,0.0,0.0,0.0,1036.99,0.2175,655.9,418.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,103.247,0.0,,0.0,0.0,128.1,-0.67239,-0.47557,0.05982,0.0,9.869,0.0
2024-09-16 02:30:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,600.6,0.0,0.0,0.0,0.0,121.01,0.0,0.0,0.0,0.0,0.0,0,0.0,480.081,0.0,,0.0,0.0,0.0,-0.126,42.7075,0.0,0.0,41.21,702.768,0.0,0.0,-0.031,0.0,30.8062,143.63,0.0,813.916,0.0,0.0,0.0,0.0,37.6,0.0,-2.5,0.0,0.0,0.0,0.0,1035.83,0.2175,654.1,418.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.73,106.596,0.0,,0.0,0.0,133.0,0.0,0.0,0.05982,0.0,10.039,0.0
2024-09-16 02:35:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,601.425,0.0,0.0,0.0,0.0,132.55,0.0,0.0,0.0,0.0,0.0,0,0.0,481.735,0.0,,0.0,0.0,0.0,-0.126,42.8875,0.0,0.0,41.37,700.905,0.0,0.0,-0.031,0.0,30.8625,146.416,0.0,811.947,0.0,0.0,0.0,0.0,34.8,0.0,-2.5,0.0,0.0,0.0,0.0,1014.44,0.2175,653.1,418.562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.03,103.313,0.0,,0.0,0.0,135.4,0.0133,-0.0166,0.05982,0.0,9.767,0.0
2024-09-16 02:40:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,604.45,0.0,0.0,0.0,0.0,146.48,0.0,0.0,0.0,0.0,0.0,0,0.0,480.915,0.0,,0.0,0.0,0.0,-0.126,43.0725,0.0,0.0,41.48,705.639,0.0,0.0,-0.031,0.0,30.6188,149.709,0.0,814.892,0.0,0.0,0.0,0.0,36.1,0.0,-2.5,0.0,0.0,0.0,0.0,1021.87,0.2175,656.6,420.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,105.221,0.0,,0.0,0.0,134.8,-0.01396,0.11213,0.05982,0.18378,9.937,0.0
2024-09-16 02:45:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,603.625,0.0,0.0,0.0,0.0,163.18,0.0,0.0,0.0,0.0,0.0,0,0.0,479.896,0.0,,0.0,0.0,0.0,-0.126,43.0275,0.0,0.0,41.46,702.886,0.0,0.0,-0.031,0.0,29.1375,153.788,0.0,813.87,0.0,0.0,0.0,0.0,36.3,0.0,-2.5,0.0,0.0,0.0,0.0,1017.69,0.2175,657.0,419.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.98,115.619,0.0,,0.0,0.0,140.7,-0.73118,-0.49109,0.05982,0.0,9.924,0.0
2024-09-16 02:50:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,600.325,0.0,0.0,0.0,0.0,178.35,0.0,0.0,0.0,0.0,0.0,0,0.0,480.396,0.0,,0.0,0.0,0.0,-0.126,43.02,0.0,0.0,41.31,699.243,0.0,0.0,-0.031,0.0,30.45,151.134,0.0,810.925,0.0,0.0,0.0,0.0,37.7,0.0,-2.5,0.0,0.0,0.0,0.0,1010.38,0.2175,648.2,416.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.89,119.113,0.0,,0.0,0.0,143.0,-0.42638,-0.2869,0.05982,0.01077,9.971,0.0
2024-09-16 02:55:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,605.55,0.0,0.0,0.0,0.0,197.47,0.0,0.0,0.0,0.0,0.0,0,0.0,480.149,0.0,,0.0,0.0,0.0,-0.126,43.1325,0.0,0.0,40.5,705.185,0.0,0.0,-0.031,0.0,29.1937,150.716,0.0,815.182,0.0,0.0,0.0,0.0,37.4,0.0,-2.5,0.0,0.0,0.0,0.0,1025.59,0.2175,657.3,421.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,113.934,0.0,,0.0,0.0,139.0,0.31097,0.13487,0.05982,0.0,10.039,0.0
2024-09-16 03:00:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,599.5,0.0,0.0,0.0,0.0,207.86,0.0,0.0,0.0,0.0,0.0,0,0.0,479.315,0.0,,0.0,0.0,0.0,-0.126,42.92,0.0,0.0,40.96,702.987,0.0,0.0,-0.031,0.0,30.075,156.991,0.0,813.016,0.0,0.0,0.0,0.0,40.4,0.0,-2.5,0.0,0.0,0.0,0.0,1019.49,0.2175,654.5,418.562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.13,116.64,0.0,,0.0,0.0,134.8,0.0,-0.62166,0.05982,0.0,9.889,0.0
2024-09-16 03:05:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,600.6,0.0,0.0,0.0,0.0,214.06,0.0,0.0,0.0,0.0,0.0,0,0.0,480.56,0.0,,0.0,0.0,0.0,-0.126,43.0075,0.0,0.0,41.55,703.658,0.0,0.0,-0.031,0.0,30.5625,147.366,0.0,814.099,0.0,0.0,0.0,0.0,38.0,0.0,-2.5,0.0,0.0,0.0,0.0,1019.35,0.2175,654.3,418.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.08,105.408,0.0,,0.0,0.0,128.2,0.0,-0.03919,0.05982,0.0,9.944,0.0
2024-09-16 03:10:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,602.8,0.0,0.0,0.0,0.0,209.56,0.0,0.0,0.0,0.0,0.0,0,0.0,480.614,0.0,,0.0,0.0,0.0,-0.126,43.1,0.0,0.0,41.05,702.768,0.0,0.0,-0.031,0.0,30.6562,153.354,0.0,813.931,0.0,0.0,0.0,0.0,38.5,0.0,-2.5,0.0,0.0,0.0,0.0,1019.0,0.2175,652.8,418.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04,107.086,0.0,,0.0,0.0,124.4,-0.05074,-0.01911,0.05982,0.01086,9.991,0.0
2024-09-16 03:15:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,603.9,0.0,0.0,0.0,0.0,222.19,0.0,0.0,0.0,0.0,0.0,0,0.0,480.368,0.0,,0.0,0.0,0.0,-0.126,43.3025,0.01,0.0,40.3,704.648,0.0,0.0,-0.031,0.0,30.3187,145.498,0.0,815.091,0.0,0.0,0.0,0.0,41.3,0.0,-2.5,0.0,0.0,0.0,0.0,1013.2,0.2175,658.2,420.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.12,95.782,0.0,,0.0,0.0,128.4,0.0,0.60583,0.05982,0.0,10.025,0.0
2024-09-16 03:20:00,1.08767,0.0,0.0,0.0,0.0,0.0,0.0,602.525,0.0,0.0,0.0,0.0,235.76,0.0,0.0,0.0,0.0,0.0,0,0.0,480.102,0.0,,0.0,0.0,0.0,-0.126,43.0125,0.01,0.0,40.03,703.322,0.0,0.0,-0.031,0.0,31.575,146.285,0.0,812.649,0.0,0.0,0.0,0.0,41.9,0.0,-1.2,0.0,0.0,0.0,0.0,1021.53,0.2175,654.7,419.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.49,107.754,0.0,,0.0,0.0,131.1,0.0,0.0,0.05982,0.0,9.95,0.0
