SETTLEMENTDATE,BANGOWF,BAYSW,BERYLSF,BHILLGT,BOCOROCK,BODWF,BOMENSF,BROKENH,CAPTL_WF,COLEASF,COLONGRA,COLWF0,CROOKWF,CRURWF,CRWASF,CULLERIN,DARLSF1,DG_NSW1,ERARING,ERGT01,FINLYSF,GNNDHSF,GOONSF,GRIFSF,GULLRGWF,GULLRSF,GULLRWF,GUNNING,HEZ1,HILLSTN,HUMENSW,JEMALNG,JUNEESF,LIDDELL,LIMOSF1,LIMOSF2,MANSLR,METZSF,MLSP,MOLNGSF,MOREESF,MP,NETIC,NEVERSF,NYNGAN,PARSF,ROYALLA,SAPHWF,SEBSF,SHOALHAV,SITHE,SNOWY1,SNOWY2,SNOWY3,SNOWY6,STWF,SUNRSF,SUNTPSF,TALLAWAR,TARALGA,URANQ,VP,WAGGNSF,WALGRV,WELLSF,WOODLWN,WRSF,WRWF,QBYNB,WSTWYSF,NEWENSF,AVLSF,RESS1,RIVNB2,DPNTB,WYASF,CAPBES,BWTR1,CONDONG1,FLYCRKWF,RYEPARK,TALWB,SHOAL1,BHB,WELNSF,WLWLSF,STUBSF,WOLARSF,HUNTER,CUSF
2025-06-30 00:50:00,0.0,1817.62,0.0,0.0,0.0,1.50399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0,2097.09,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1430.93,934.020019531,0.0,0.0,0.00153,0.0,74.9142,0.0,0.0,0.0,0.51,606.143,0.0,0.0,24.9009,0.0,0.0,0.0,0.0,0.0,1200.92,0.0,,0.0,0.0,0.0,35.3002,,0.0,0.0,0.0,,,,0.0,,-22.9212,23.55,0.0,0.0,0.0,43.66,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 00:55:00,0.0,1816.45,0.0,0.0,0.0,1.38572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0,2099.04,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.36453,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1429.03,892.5,0.0,0.0,0.00153,0.0,75.8389,0.0,0.0,0.0,0.03,607.794,0.0,0.0,25.7139,0.0,0.0,0.0,0.0,0.0,1195.81,0.0,,0.0,0.0,0.0,33.2995,,0.0,0.0,0.0,,,,0.0,,-22.3496,23.24,0.0,0.0,0.0,43.91,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:00:00,0.29961,1817.06,0.0,0.0,0.0,1.2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0,2097.63,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.36453,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1431.59,866.510009766,0.0,0.0,0.00153,0.0,80.2884,0.0,0.0,0.0,-0.32,605.18,0.0,0.0,25.626,0.0,0.0,0.0,0.0,0.0,1194.93,0.0,,0.0,0.0,0.0,37.55,,0.0,0.0,0.0,,,,0.0,,-22.3496,23.06,0.0,0.0,0.0,43.54,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:05:00,0.0,1818.69,0.0,0.0,0.0,1.06964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0,2099.53,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.30608,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1428.78,801.739990234,0.0,0.0,0.00153,0.0,81.7624,0.0,0.0,0.0,0.0,614.889,0.0,0.0,26.8125,0.0,0.0,0.0,0.0,0.0,1199.04,0.0,,0.0,0.0,0.0,38.9783,,0.0,0.0,0.0,,,,0.0,,-22.3496,22.88,0.0,0.0,0.0,43.2,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:10:00,0.0,1820.11,0.0,0.0,0.0,0.84881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0,2098.95,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.36453,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1433.37,817.5,0.0,0.0,0.00153,0.0,85.0858,0.0,0.0,0.0,0.0,602.698,0.0,0.0,26.7466,0.0,0.0,0.0,0.0,0.0,1196.55,0.0,,0.0,0.0,0.0,42.992,,0.0,0.0,0.0,,,,0.0,,-22.4639,22.61,0.0,0.0,0.0,43.63,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:15:00,0.0,1816.2,0.0,0.0,0.0,0.94823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0,2098.29,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1428.24,772.219970703,0.0,0.0,0.00153,0.0,88.4276,0.0,0.0,0.0,0.0,602.793,0.0,0.0,26.9334,0.0,0.0,0.0,0.0,0.0,1195.18,0.0,,0.0,0.0,0.0,44.2554,,0.0,0.0,0.0,,,,0.0,,-22.4639,22.7,0.0,0.0,0.0,43.48,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:20:00,0.0,1823.4,0.0,0.0,0.0,1.02882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0,2097.7,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.36453,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1431.69,714.299987793,0.0,0.0,0.00153,0.0,85.6626,0.0,0.0,0.0,0.0,611.389,0.0,0.0,27.8563,0.0,0.0,0.0,0.0,0.0,1201.82,0.0,,0.0,0.0,0.0,45.94,,0.0,0.0,0.0,,,,0.0,,-22.4639,23.33,0.0,0.0,0.0,43.03,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:25:00,0.0,1813.86,0.0,0.0,0.0,1.35746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0,2092.77,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.36453,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1428.44,693.369995117,0.0,0.0,0.00153,0.0,91.696,0.0,0.0,0.0,0.0,606.865,0.0,0.0,32.9979,0.0,0.0,0.0,0.0,0.0,1194.59,0.0,,0.0,0.0,0.0,41.648,,0.0,0.0,0.0,,,,0.0,,-22.4639,23.79,0.0,0.0,0.0,42.82,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:30:00,0.0,1813.37,0.0,0.0,0.0,1.2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0,2093.72,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1427.56,668.229980469,0.0,0.0,0.00153,0.0,84.9302,0.0,0.0,0.0,0.0,600.915,0.0,0.0,33.9977,0.0,0.0,0.0,0.0,0.0,1194.01,0.0,,0.0,0.0,0.0,43.4034,,0.0,0.0,0.0,,,,0.0,,-22.4639,23.47,0.0,0.0,0.0,42.82,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:35:00,0.0,1821.08,0.0,0.0,0.0,0.69705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0,2097.33,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.30608,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1431.54,609.739990234,0.0,0.0,0.00153,0.0,82.3392,0.0,0.0,0.0,0.0,614.901,0.0,0.0,33.8988,0.0,0.0,0.0,0.0,0.0,1197.69,0.0,,0.0,0.0,0.0,40.6018,,0.0,0.0,0.0,,,,0.0,,-22.864,23.8,0.0,0.0,0.0,43.09,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:40:00,0.0,1816.96,0.0,0.0,0.0,0.52749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0,2094.62,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1433.44,698.869995117,0.0,0.0,0.00153,0.0,86.2394,0.0,0.0,0.0,0.0,602.124,0.0,0.0,31.7894,0.0,0.0,0.0,0.0,0.0,1226.53,0.0,,0.0,0.0,0.0,43.1348,,0.0,0.0,0.0,,,,0.0,,-23.7786,23.24,0.0,0.0,0.0,43.13,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:45:00,0.0,1816.71,0.0,0.0,0.0,0.65518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0,2095.6,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.33685,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1430.03,584.960021973,0.0,0.0,0.00153,0.0,89.2058,0.0,0.0,0.0,0.0,611.956,0.0,0.0,29.2296,0.0,0.0,0.0,0.0,0.0,1195.72,0.0,,0.0,0.0,0.0,44.9964,,0.0,0.0,0.0,,,,0.0,,-22.4067,23.34,0.0,0.0,0.0,43.43,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:50:00,0.0,1815.59,0.0,0.0,0.0,0.12769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0,2096.55,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.30608,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1431.42,645.719970703,0.0,0.0,0.00153,0.0,88.8029,0.0,0.0,0.0,0.0,607.37,0.0,0.0,26.6917,0.0,0.0,0.0,0.0,0.0,1196.55,0.0,,0.0,0.0,0.0,42.3328,,0.0,0.0,0.0,,,,0.0,,-22.4067,23.57,0.0,0.0,0.0,43.39,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 01:55:00,0.0,1817.18,0.0,0.0,0.0,0.05861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0,2097.29,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.36453,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1430.42,567.469970703,0.0,0.0,0.00153,0.0,94.1131,0.0,0.0,0.0,0.0,609.686,0.0,0.0,27.1202,0.0,0.0,0.0,0.0,0.0,1197.23,0.0,,0.0,0.0,0.0,43.7452,,0.0,0.0,0.0,,,,0.0,,-22.4067,23.84,0.0,0.0,0.0,43.4,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:00:00,0.0,1819.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0,2099.9,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.30608,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1427.9,554.450012207,0.0,0.0,0.00153,0.0,95.5138,0.0,0.0,0.0,0.0,610.113,0.0,0.0,26.5269,0.0,0.0,0.0,0.0,0.0,1195.47,0.0,,0.0,0.0,0.0,46.3905,,0.0,0.0,0.0,,,,0.0,,-22.4067,23.26,0.0,0.0,0.0,43.37,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:05:00,0.0,1820.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0,2098.85,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1430.86,491.029998779,0.0,0.0,0.00153,0.0,93.2525,0.0,0.0,0.0,0.0,613.342,0.0,0.0,25.5601,0.0,0.0,0.0,0.0,0.0,1194.79,0.0,,0.0,0.0,0.0,48.379,,0.0,0.0,0.0,,,,0.0,,-22.4067,22.98,0.0,0.0,0.0,43.28,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:10:00,0.0,1820.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0,2099.04,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1430.17,454.149993896,0.0,0.0,0.00153,0.0,91.7052,0.0,0.0,0.0,0.0,613.014,0.0,0.0,25.0327,0.0,0.0,0.0,0.0,0.0,1197.45,0.0,,0.0,0.0,0.0,46.2928,,0.0,0.0,0.0,,,,0.0,,-24.4645,23.53,0.0,0.0,0.0,43.68,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:15:00,0.0,1806.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0,2087.3,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1428.71,480.75,0.0,0.0,0.00153,0.0,84.7562,0.0,0.0,0.0,0.0,596.085,0.0,0.0,23.3848,0.0,0.0,0.0,0.0,0.0,1194.62,0.0,,0.0,0.0,0.0,43.7708,,0.0,0.0,0.0,,,,0.0,,-24.293,23.16,0.0,0.0,0.0,43.41,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:20:00,0.39796,1818.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0,2097.87,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1433.1,400.859985352,0.0,0.0,0.00153,0.0,79.5468,0.0,0.0,0.0,0.0,598.771,0.0,0.0,20.4514,0.0,0.0,0.0,0.0,0.0,1197.62,0.0,,0.0,0.0,0.0,44.4959,,0.0,0.0,0.0,,,,0.0,,-21.5493,23.19,0.0,0.0,0.0,43.22,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:25:00,0.0,1814.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0,2093.84,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.30608,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1430.0,510.179992676,0.0,0.0,0.00153,0.0,74.3282,0.0,0.0,0.0,0.0,604.526,0.0,0.0,19.111,0.0,0.0,0.0,0.0,0.0,1196.37,0.0,,0.0,0.0,0.0,43.1617,,0.0,0.0,0.0,,,,0.0,,-21.6636,23.17,0.0,0.0,0.0,43.96,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:30:00,0.0,1815.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0,2094.82,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1431.25,412.5,0.0,0.0,0.00153,0.0,61.6754,0.0,0.0,0.0,0.0,608.398,0.0,0.0,17.5729,0.0,0.0,0.0,0.0,0.0,1196.45,0.0,,0.0,0.0,0.0,41.1963,,0.0,0.0,0.0,,,,0.0,,-21.435,23.24,0.0,0.0,0.0,43.3,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:35:00,0.59815,1815.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0,2098.8,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1430.91,416.269989014,0.0,0.0,0.00153,0.0,50.7805,0.0,0.0,0.0,0.0,605.738,0.0,0.0,17.6938,0.0,0.0,0.0,0.0,0.0,1198.6,0.0,,0.0,0.0,0.0,34.7973,,0.0,0.0,0.0,,,,0.0,,-23.2641,23.13,0.0,0.0,0.0,43.6,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:40:00,0.0,1819.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0,2099.39,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1429.61,413.100006104,0.0,0.0,0.00153,0.0,42.5956,0.0,0.0,0.0,0.0,583.266,0.0,0.0,17.8585,0.0,0.0,0.0,0.0,0.0,1195.69,0.0,,0.0,0.0,0.0,29.3993,,0.0,0.0,0.0,,,,0.0,,-23.207,22.88,0.0,0.0,0.0,42.63,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:45:00,0.0,1820.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0,2095.45,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1433.15,423.179992676,0.0,0.0,0.00153,0.0,41.4878,0.0,0.0,0.0,0.0,587.351,0.0,0.0,18.7485,0.0,0.0,0.0,0.0,0.0,1198.08,0.0,,0.0,0.0,0.0,27.4888,,0.0,0.0,0.0,,,,0.0,,-22.0066,23.6,0.0,0.0,0.0,42.66,,0.0,0.0,0.00916,0.0,0.0,0.0
2025-06-30 02:50:00,0.0,1817.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0,2095.38,0.0,0.0,0.0,0.0,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,-0.30608,0.0,0.0,,0.0,0.0,0.0,0.0,0.013,0.0,0.0,1428.61,525.099975586,0.0,0.0,0.00153,0.0,41.6525,0.0,0.0,0.0,0.0,598.996,0.0,0.0,19.9789,0.0,0.0,0.0,0.0,0.0,1198.43,0.0,,0.0,0.0,0.0,30.0267,,0.0,0.0,0.0,,,,0.0,,-22.0066,23.4,0.0,0.0,0.0,42.7,,0.0,0.0,0.00916,0.0,0.0,0.0
