SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS
2024-08-12 00:50:00,140.783,0.0,0.0,28.6,0.0,0.0,280.6,0.0,0.0,0.0,0.0,0.0,79.97,0.0,0.0,0.0,331.918,0.0,0,0.0,669.97,0.0,17.447,0.0,0.0,0.0,-0.055,64.795,0.0,0.0,18.74,704.749,0.0,0.0,-0.031,0.0,42.3,61.6346,0.0,813.366,0.0,0.0,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,612.088,0.2175,1224.1,399.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52,18.434,0.0,,0.2495,0.0,134.5,0.0,0.0,0.01958
2024-08-12 00:55:00,164.057,0.0,0.0,28.6,0.0,0.0,280.6,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,0.0,325.245,0.0,0,0.0,612.521,0.0,17.972,0.0,0.0,0.0,-0.055,64.6225,0.0,0.0,22.88,700.687,0.0,0.0,-0.031,0.0,42.075,78.2336,0.0,809.674,0.0,0.0,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,609.422,0.2175,1215.9,398.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.37,20.024,0.0,,0.2495,0.0,128.0,0.0,-0.04884,0.01958
2024-08-12 01:00:00,149.403,0.0,0.0,28.6,0.0,0.0,280.6,0.0,0.0,0.0,0.0,0.0,92.16,0.0,0.0,0.0,326.438,0.0,0,0.0,548.659,0.0,18.337,0.0,0.0,0.0,-0.055,64.42,0.0,0.0,27.31,701.56,0.0,0.0,-0.031,0.0,42.1687,76.8614,0.0,811.184,0.0,0.0,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,613.242,0.2175,1217.0,396.063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.27,19.397,0.0,,0.2495,0.0,119.7,-0.04271,-0.04549,0.01958
2024-08-12 01:05:00,141.659,0.0,0.0,28.6,0.0,0.0,280.6,0.0,0.0,0.0,0.0,0.0,96.31,0.0,0.0,0.0,325.393,0.0,0,0.0,547.818,0.0,17.773,0.0,0.0,0.0,-0.055,64.6675,0.0,0.0,31.67,703.44,0.0,0.0,-0.031,0.0,41.5688,80.1341,0.0,817.593,0.0,0.0,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,609.102,0.2175,1221.0,398.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.92,17.883,0.0,,0.2495,0.0,113.7,-0.59735,-0.30031,0.01958
2024-08-12 01:10:00,140.42,0.0,0.0,28.6,0.0,0.0,280.6,0.0,0.0,0.0,0.0,0.0,92.48,0.0,0.0,0.0,317.724,0.0,0,0.0,547.572,0.0,18.511,0.0,0.0,0.0,-0.055,64.335,0.0,0.0,34.23,686.604,0.0,0.0,-0.031,0.0,42.225,82.7146,0.0,819.165,0.0,0.0,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,606.833,0.2175,1179.0,397.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.58,17.626,0.0,,0.2495,0.0,109.8,-0.37489,-0.31024,0.01958
2024-08-12 01:15:00,101.012,0.0,0.0,25.04,0.0,0.0,280.6,0.0,0.0,0.0,0.0,0.0,99.74,0.0,0.0,0.0,267.845,0.0,0,0.0,547.702,0.0,18.157,0.0,0.0,0.0,-0.055,64.445,0.0,0.0,35.23,703.658,0.0,0.0,-0.031,0.0,42.2812,89.4157,0.0,819.104,0.0,0.0,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,609.153,0.2175,1182.6,398.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16,15.75,0.0,,0.2495,0.0,112.9,0.0,0.0,0.01958
2024-08-12 01:20:00,100.065,0.0,0.0,25.04,0.0,0.0,279.4,0.0,0.0,0.0,0.0,0.0,101.54,0.0,0.0,0.0,253.751,0.0,0,0.0,550.361,0.0,18.387,0.0,0.0,0.0,-0.055,64.475,0.0,0.0,34.66,698.035,0.0,0.0,-0.031,0.0,42.3,94.5111,0.0,816.815,0.0,0.0,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,601.373,0.2175,1154.0,397.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.46,13.212,0.0,,0.2495,0.0,116.9,-0.93007,-0.61863,0.01958
2024-08-12 01:25:00,102.352,0.0,0.0,25.04,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,98.05,0.0,0.0,0.0,258.179,0.0,0,0.0,549.172,0.0,18.357,0.0,0.0,0.0,-0.055,64.73,0.0,0.0,32.07,706.293,0.0,0.0,-0.031,0.0,42.2625,93.2905,0.0,820.02,0.0,11.0399999619,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,615.857,0.2175,1125.5,397.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.37,8.479,0.0,,0.2495,0.0,125.3,0.79492,0.48219,0.01958
2024-08-12 01:30:00,101.395,0.0,0.0,25.04,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,110.27,0.0,0.0,0.0,257.546,0.0,0,0.0,549.862,0.0,18.091,0.0,0.0,0.0,-0.055,64.86,0.0,0.0,30.55,706.73,0.0,0.0,-0.031,0.0,42.0188,93.524,0.0,820.081,0.0,13.1899995804,0.0,0.0,-1.5,0.0,9.2,0.0,0.0,0.0,0.0,614.408,0.2175,1121.3,400.938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16,8.231,0.0,,0.2495,0.0,126.1,0.90732,0.56779,0.01958
2024-08-12 01:35:00,102.09,0.0,0.0,25.04,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,111.27,0.0,0.0,0.0,259.14,0.0,0,0.0,550.799,0.0,18.46,0.0,0.0,0.0,-0.055,64.685,0.0,0.0,30.29,707.384,0.0,0.0,-0.031,0.0,42.2625,88.6374,0.0,820.37,0.0,13.279999733,0.0,0.0,-1.4,0.0,9.2,0.0,0.0,0.0,0.0,615.741,0.2175,1128.9,400.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12,7.225,0.0,,0.2495,0.0,124.5,0.80481,0.56032,0.01958
2024-08-12 01:40:00,137.6,0.0,0.0,27.48,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,106.91,0.0,0.0,0.0,252.117,0.0,0,0.0,550.006,0.0,17.748,0.0,0.0,0.0,-0.055,64.3825,0.0,0.0,28.54,699.797,0.0,0.0,-0.031,0.0,42.225,84.1196,0.0,820.966,0.0,138.369995117,0.0,0.0,-1.4,0.0,10.3,0.0,0.0,0.0,0.0,604.436,0.2175,1175.6,398.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.96,9.093,0.0,,0.2495,0.0,125.6,0.0,-0.08861,0.01958
2024-08-12 01:45:00,99.5921,0.0,0.0,25.8,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,96.01,0.0,0.0,0.0,257.396,0.0,0,0.0,550.99,0.0,17.378,0.0,0.0,0.0,-0.055,64.6475,0.0,0.0,25.03,704.967,0.0,0.0,-0.031,0.0,42.3375,79.8024,0.0,822.354,0.0,145.039993286,0.0,0.0,-1.8,0.0,10.3,0.0,0.0,0.0,0.0,612.473,0.2175,1183.5,400.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.67,12.611,0.0,,0.2495,0.0,125.3,0.0,0.0,0.01958
2024-08-12 01:50:00,141.357,0.0,0.0,27.56,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,86.65,0.0,0.0,0.0,258.569,0.0,0,0.0,548.673,0.0,17.509,0.0,0.0,0.0,-0.055,64.8325,0.0,0.0,23.08,706.511,0.0,0.0,-0.031,0.0,42.45,77.2424,0.0,821.179,0.0,221.759994507,0.0,0.0,-2.2,0.0,10.3,0.0,0.0,0.0,0.0,612.614,0.2175,1189.8,401.312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91,12.351,0.0,,0.2495,0.0,127.3,0.0,0.10769,0.01958
2024-08-12 01:55:00,139.765,0.0,0.0,27.56,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,89.81,0.0,0.0,0.0,253.322,0.0,0,0.0,549.09,0.0,18.22,0.0,0.0,0.0,-0.055,64.5425,0.0,0.0,21.84,701.896,0.0,0.0,-0.031,0.0,42.0938,72.5115,0.0,819.684,0.0,266.429992676,0.0,0.0,-1.5,0.0,10.3,0.0,0.0,0.0,0.0,606.961,0.2175,1176.3,394.938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77,14.016,0.0,,0.2495,0.0,126.4,0.0,-0.81675,0.01958
2024-08-12 02:00:00,103.278,0.0,0.0,25.68,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,94.72,0.0,0.0,0.0,258.052,0.0,0,0.0,550.061,0.0,17.795,0.0,0.0,0.0,-0.055,64.4775,0.0,0.0,22.48,706.511,0.0,0.0,-0.031,0.0,42.0375,65.9968,0.0,819.73,0.0,284.070007324,0.0,0.0,-1.5,0.0,10.3,0.0,0.0,0.0,0.0,615.921,0.2175,1130.2,400.562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52,11.673,0.0,,0.2495,0.0,125.3,0.0,0.60861,0.01958
2024-08-12 02:05:00,139.363,0.0,0.0,25.68,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,101.36,0.0,0.0,0.0,256.406,0.0,0,0.0,549.691,0.0,17.409,0.0,0.0,0.0,-0.055,64.57,0.0,0.0,23.87,705.085,0.0,0.0,-0.031,0.0,42.075,62.9781,0.0,820.401,0.0,222.470001221,0.0,0.0,-1.3,0.0,10.3,0.0,0.0,0.0,0.0,610.038,0.2175,1183.8,400.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.97,12.212,0.0,,0.2495,0.0,125.8,0.0,0.0,0.01958
2024-08-12 02:10:00,138.527,0.0,0.0,28.32,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,124.61,0.0,0.0,0.0,254.845,0.0,0,0.0,550.471,0.0,18.408,0.0,0.0,0.0,-0.055,64.4975,0.0,0.0,26.25,702.449,0.0,0.0,-0.031,0.0,42.2625,60.1354,0.0,819.363,0.0,197.960006714,0.0,0.0,-1.5,0.0,10.3,0.0,0.0,0.0,0.0,604.769,0.2175,1174.9,397.938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49,10.115,0.0,,0.2495,0.0,122.0,-0.38916,-0.21865,0.01958
2024-08-12 02:15:00,138.476,0.0,0.0,28.32,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,120.68,0.0,0.0,0.0,252.153,0.0,0,0.0,549.227,0.0,17.935,0.0,0.0,0.0,-0.055,64.375,0.0,0.0,29.7,698.152,0.0,0.0,-0.031,0.0,42.3375,55.6503,0.0,816.113,0.0,183.179992676,0.0,0.0,-1.5,0.0,10.3,0.0,0.0,0.0,0.0,606.872,0.2175,1169.4,394.375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.28,8.503,0.0,,0.2495,0.0,117.0,0.0,0.0,0.01958
2024-08-12 02:20:00,139.634,0.0,0.0,28.32,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,111.06,0.0,0.0,0.0,256.496,0.0,0,0.0,551.462,0.0,18.084,0.0,0.0,0.0,-0.055,64.4775,0.0,0.0,32.1,703.322,0.0,0.0,-0.031,0.0,42.0375,55.1117,0.0,817.776,0.0,167.429992676,0.0,0.0,-1.3,0.0,10.3,0.0,0.0,0.0,0.0,610.396,0.2175,1179.9,398.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.59,6.969,0.0,,0.2495,0.0,109.1,0.0,0.0,0.01958
2024-08-12 02:25:00,138.829,0.0,0.0,28.32,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,101.55,0.0,0.0,0.0,255.047,0.0,0,0.0,551.578,0.0,17.598,0.0,0.0,0.0,-0.055,64.655,0.0,0.0,27.83,703.876,0.0,0.0,-0.031,0.0,42.3188,50.176,0.0,819.455,0.0,183.190002441,0.0,0.0,-1.5,0.0,10.3,0.0,0.0,0.0,0.0,610.499,0.2175,1179.5,399.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.69,7.614,0.0,,0.2495,0.0,111.2,0.0,0.0,0.01958
2024-08-12 02:30:00,139.07,0.0,0.0,28.32,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,81.37,0.0,0.0,0.0,259.611,0.0,0,0.0,551.858,0.0,17.47,0.0,0.0,0.0,-0.055,64.6825,0.0,0.0,25.48,705.404,0.0,0.0,-0.031,0.0,39.5625,49.7848,0.0,820.477,0.0,235.229995728,0.0,0.0,-1.3,0.0,10.3,0.0,0.0,0.0,0.0,614.114,0.2175,1182.8,401.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49,10.686,0.0,,0.2495,0.0,104.2,0.97201,0.65824,0.01958
2024-08-12 02:35:00,140.088,0.0,0.0,28.32,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,75.1,0.0,0.0,0.0,259.281,0.0,0,0.0,552.562,0.0,17.852,0.0,0.0,0.0,-0.055,64.84,0.0,0.0,25.57,705.185,0.0,0.0,-0.031,0.0,39.8813,47.6365,0.0,821.133,0.0,308.510009766,0.0,0.0,-1.4,0.0,10.3,0.0,0.0,0.0,0.0,608.91,0.2175,1180.2,401.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.59,9.957,0.0,,0.2495,0.0,106.0,0.32718,0.30007,0.01958
2024-08-12 02:40:00,140.067,0.0,0.0,28.32,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,73.75,0.0,0.0,0.0,252.36,0.0,0,0.0,553.021,0.0,18.411,0.0,0.0,0.0,-0.055,64.4375,0.0,0.0,27.28,701.896,0.0,0.0,-0.031,0.0,39.825,48.2591,0.0,819.775,0.0,304.859985352,0.0,0.0,-1.4,0.0,10.3,0.0,0.0,0.0,0.0,609.32,0.2175,1177.9,397.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.59,9.634,0.0,,0.2495,0.0,110.2,0.0,-0.2106,0.01958
2024-08-12 02:45:00,139.201,0.0,0.0,28.32,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,72.27,0.0,0.0,0.0,254.151,0.0,0,0.0,552.446,0.0,18.114,0.0,0.0,0.0,-0.055,64.4725,0.0,0.0,25.15,701.896,0.0,0.0,-0.031,0.0,39.8813,46.7374,0.0,819.47,0.0,280.399993896,0.0,0.0,-1.4,0.0,10.3,0.0,0.0,0.0,0.0,608.551,0.2175,1172.5,398.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.09,8.31,0.0,,0.2495,0.0,116.0,-0.30145,-0.35019,0.01958
2024-08-12 02:50:00,99.9245,0.0,0.0,26.16,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,81.33,0.0,0.0,0.0,258.876,0.0,0,0.0,552.152,0.0,17.96,0.0,0.0,0.0,-0.055,64.6975,0.0,0.0,24.89,705.185,0.0,0.0,-0.031,0.0,39.825,45.9694,0.0,819.73,0.0,306.440002441,0.0,0.0,-1.4,0.0,10.3,0.0,0.0,0.0,0.0,611.512,0.2175,1168.0,399.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.59,8.182,0.0,,0.2495,0.0,114.3,0.0,0.0,0.01958
2024-08-12 02:55:00,139.765,0.0,0.0,27.96,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,95.3,0.0,0.0,0.0,256.153,0.0,0,0.0,551.325,0.0,18.271,0.0,0.0,0.0,-0.055,64.535,0.0,0.0,22.42,701.459,0.0,0.0,-0.031,0.0,39.8438,48.4557,0.0,819.226,0.0,260.75,0.0,0.0,-1.4,0.0,10.3,0.0,0.0,0.0,0.0,612.588,0.2175,1179.0,397.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49,8.831,0.0,,0.2495,0.0,109.0,0.0,0.0,0.01958
2024-08-12 03:00:00,138.335,0.0,0.0,25.72,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,98.38,0.0,0.0,0.0,251.962,0.0,0,0.0,552.098,0.0,17.415,0.0,0.0,0.0,-0.055,64.5525,0.0,0.0,22.03,701.459,0.0,0.0,-0.031,0.0,39.8438,43.3746,0.0,819.226,0.0,312.25,0.0,0.0,-1.4,0.0,11.6,0.0,0.0,0.0,0.0,605.885,0.2175,1174.9,396.625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.84,6.668,0.0,,0.2495,0.0,111.6,0.0,-0.43828,0.01958
2024-08-12 03:05:00,140.913,0.0,0.0,28.52,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,103.52,0.0,0.0,0.0,260.274,0.0,0,0.0,551.66,0.0,17.227,0.0,0.0,0.0,-0.055,64.8025,0.0,0.0,23.53,707.284,0.0,0.0,-0.031,0.0,39.8062,43.4586,0.0,820.142,0.0,211.070007324,0.0,0.0,-1.4,0.0,11.6,0.0,0.0,0.0,0.0,617.421,0.2175,1188.6,401.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.69,4.877,0.0,,0.2495,0.0,110.0,0.0,0.77342,0.01958
2024-08-12 03:10:00,140.088,0.0,0.0,28.24,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,121.62,0.0,0.0,0.0,258.24,0.0,0,0.0,552.515,0.0,17.976,0.0,0.0,0.0,-0.055,64.805,0.0,0.0,27.72,704.867,0.0,0.0,-0.031,0.0,39.825,44.1487,0.0,820.157,0.0,299.519989014,0.0,0.0,-1.4,0.0,11.6,0.0,0.0,0.0,0.0,608.102,0.2175,1183.2,400.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.99,6.721,0.0,,0.2495,0.0,112.3,0.0,0.07543,0.01958
2024-08-12 03:15:00,139.826,0.0,0.0,28.24,0.0,0.0,280.4,0.0,0.0,0.0,0.0,0.0,128.49,0.0,0.0,0.0,256.546,0.0,0,0.0,551.271,0.0,18.178,0.0,0.0,0.0,-0.055,64.7375,0.0,0.0,27.68,704.867,0.0,0.0,-0.031,0.0,39.8625,43.6879,0.0,820.447,0.0,264.820007324,0.0,0.0,-1.4,0.0,11.6,0.0,0.0,0.0,0.0,612.152,0.2175,1180.9,399.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.18,7.807,0.0,,0.2495,0.0,121.4,0.0,0.0,0.01958
2024-08-12 03:20:00,140.067,0.0,0.0,28.24,0.0,0.0,280.7,0.0,0.0,0.0,0.0,0.0,126.4,0.0,0.0,0.0,257.118,0.0,0,0.0,551.435,0.0,16.623,0.0,0.0,0.0,-0.055,64.655,0.0,0.0,29.32,703.977,0.0,0.0,-0.031,0.0,39.8625,47.6078,0.0,820.874,0.0,223.529998779,0.0,0.0,-1.4,0.0,11.6,0.0,0.0,0.0,0.0,611.204,0.2175,1179.3,400.188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.43,10.873,0.0,,0.2495,0.0,123.4,0.0,0.29353,0.01958
2024-08-12 03:25:00,139.07,0.0,0.0,28.24,0.0,0.0,279.6,0.0,0.0,0.0,0.0,0.0,131.18,0.0,0.0,0.0,257.614,0.0,0,0.0,553.656,0.0,16.223,0.0,0.0,0.0,-0.055,64.7175,0.0,0.0,26.16,703.54,0.0,0.0,-0.031,0.0,39.825,58.8431,0.0,820.126,0.0,275.029998779,0.0,0.0,-1.8,0.0,11.6,0.0,0.0,0.0,0.0,612.781,0.2175,1181.3,399.062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.74,10.454,0.0,,0.2495,0.0,124.7,-0.01166,0.0,0.01958
