SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF
2022-09-26 00:50:00,110.207,0.0,0.0,0.0,0.0,0.0,640.4,423.225,0.0,0.0,0.0,0.0,36.15,0.0,0.0,0.0,0.0,0.0,0,0.0,759.15,0.0,,0.0,0.0,0.0,-0.109,42.6275,0.0,0.0,12.41,0.0,0.0,0.0,-0.02,0.0,36.675,85.291,0.04,765.91,0.0,0.0,0.0,0.0,43.3,0.0,-0.3,0.0,0.0,0.0,0.0,1265.68,-0.58,695.0,302.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.76,
2022-09-26 00:55:00,111.174,0.0,0.0,0.0,0.0,0.0,645.4,423.225,0.0,0.0,0.0,0.0,39.85,0.0,0.0,0.0,0.0,0.0,0,0.0,769.3,0.0,,0.0,0.0,0.0,-0.109,42.7825,0.0,0.0,13.48,0.0,0.0,0.0,-0.02,0.0,36.5812,83.4642,0.04,765.269,0.0,0.0,0.0,0.0,44.4,0.0,-0.3,0.0,0.0,0.0,0.0,1276.27,-0.58,703.0,304.75,0.35134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.51,
2022-09-26 01:00:00,111.063,0.0,0.0,0.0,0.0,0.0,641.4,423.225,0.0,0.0,0.0,0.0,43.11,0.0,0.0,0.0,0.0,0.0,0,0.0,758.8,0.0,,0.0,0.0,0.0,-0.109,42.8175,0.0,0.0,15.23,0.0,0.0,0.0,-0.02,0.0,36.7125,82.1371,0.04,766.063,0.0,0.0,0.0,0.0,45.3,0.0,-0.3,0.0,0.0,0.0,0.0,1269.26,-0.58,700.0,301.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,
2022-09-26 01:05:00,140.924,0.0,0.0,0.0,0.0,0.0,642.3,424.325,0.0,0.0,0.0,0.0,45.53,0.0,0.0,0.0,0.0,0.0,0,0.0,767.9,0.0,,0.0,0.0,0.0,-0.109,42.76,0.0,0.0,17.6,0.0,0.0,0.0,-0.02,0.0,36.6,84.1318,0.04,765.483,0.0,0.0,0.0,0.0,45.5,0.0,-0.3,0.0,0.0,0.0,0.0,1270.23,-0.58,700.7,301.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.1,
2022-09-26 01:10:00,138.98,0.0,0.0,0.0,0.0,0.0,638.4,423.225,0.0,0.0,0.0,0.0,48.98,0.0,0.0,0.0,0.0,0.0,0,0.0,757.225,0.0,,0.0,0.0,0.0,-0.109,42.7025,0.0,0.0,18.71,0.0,0.0,0.0,-0.02,0.0,36.5063,79.2699,0.04,765.468,0.0,0.0,0.0,0.0,46.2,0.0,-0.3,0.0,0.0,0.0,0.0,1266.85,-0.58,693.2,300.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.99,
2022-09-26 01:15:00,139.201,0.0,0.0,0.0,0.0,0.0,639.7,422.95,0.0,0.0,0.0,0.0,52.8,0.0,0.0,0.0,0.0,0.0,0,0.0,757.05,0.0,,0.0,0.0,0.0,-0.109,42.64,0.0,0.0,19.44,0.0,0.0,0.0,-0.02,0.0,36.6937,78.6063,0.04,764.735,0.0,0.0,0.0,0.0,47.0,0.0,-0.3,0.0,0.0,0.0,0.0,1268.19,-0.58,694.2,299.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.12,
2022-09-26 01:20:00,137.912,0.0,0.0,0.0,0.0,0.0,635.0,421.85,0.0,0.0,0.0,0.0,53.62,0.0,0.0,0.0,0.0,0.0,0,0.0,753.725,0.0,,0.0,0.0,0.0,-0.109,42.2175,0.0,0.0,18.85,0.0,0.0,0.0,-0.02,0.0,36.6562,76.9475,0.04,764.842,0.0,0.0,0.0,0.0,44.9,0.0,-0.3,0.0,0.0,0.0,0.0,1259.72,-0.58,686.9,298.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.09,
2022-09-26 01:25:00,108.878,0.0,0.0,0.0,0.0,0.0,636.7,421.025,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,0.0,0,0.0,753.725,0.0,,0.0,0.0,0.0,-0.109,42.085,0.0,0.0,19.5,0.0,0.0,0.0,-0.02,0.0,36.6562,82.0101,0.04,766.429,0.0,0.0,0.0,0.0,45.7,0.0,-0.3,0.0,0.0,0.0,0.0,1259.55,-0.58,688.4,299.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.41,
2022-09-26 01:30:00,109.371,0.0,0.0,0.0,0.0,0.0,637.6,422.675,0.0,0.0,0.0,0.0,41.91,0.0,0.0,0.0,0.0,0.0,0,0.0,753.725,0.0,,0.0,0.0,0.0,-0.109,42.54,0.0,0.0,19.98,0.0,0.0,0.0,-0.02,0.0,36.525,80.0,0.04,767.024,0.0,0.0,0.0,0.0,43.0,0.0,-0.3,0.0,0.0,0.0,0.0,1257.12,-0.58,691.4,299.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.85,
2022-09-26 01:35:00,141.951,0.0,0.0,0.0,0.0,0.0,644.5,424.325,0.0,0.0,0.0,0.0,38.58,0.0,0.0,0.0,0.0,0.0,0,0.0,759.5,0.0,,0.0,0.0,0.0,-0.109,42.7675,0.0,0.0,20.65,0.0,0.0,0.0,-0.02,0.0,36.675,82.5221,0.04,766.52,0.0,0.0,0.0,0.0,41.8,0.0,-0.3,0.0,0.0,0.0,0.0,1271.82,-0.58,697.3,303.438,0.50797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.04,
2022-09-26 01:40:00,139.886,0.0,0.0,0.0,0.0,0.0,641.9,425.15,0.0,0.0,0.0,0.0,33.38,0.0,0.0,0.0,0.0,0.0,0,0.0,762.825,0.0,,0.0,0.0,0.0,-0.109,42.935,0.0,0.0,20.76,0.0,0.0,0.0,-0.02,0.0,36.75,85.7047,0.04,766.124,0.0,0.0,0.0,0.0,37.8,0.0,-0.3,0.0,0.0,0.0,0.0,1272.72,-0.58,699.1,300.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.39,
2022-09-26 01:45:00,140.984,0.0,0.0,0.0,0.0,0.0,641.4,425.15,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0,0.0,757.4,0.0,,0.0,0.0,0.0,-0.109,42.7375,0.0,0.0,21.49,0.0,0.0,0.0,-0.02,0.0,36.5812,78.4343,0.04,766.047,0.0,0.0,0.0,0.0,34.5,0.0,-0.3,0.0,0.0,0.0,0.0,1275.19,-0.58,697.6,301.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.75,
2022-09-26 01:50:00,138.245,0.0,0.0,0.0,0.0,0.0,636.0,422.675,0.0,0.0,0.0,0.0,28.76,0.0,0.0,0.0,0.0,0.0,0,0.0,753.2,0.0,,0.0,0.0,0.0,-0.109,42.7375,0.0,0.0,20.09,0.0,0.0,0.0,-0.02,0.0,36.5812,75.6531,0.04,766.215,0.0,0.0,0.0,0.0,32.5,0.0,-0.3,0.0,0.0,0.0,0.0,1260.73,-0.58,685.5,298.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.4,
2022-09-26 01:55:00,111.154,0.0,0.0,0.0,0.0,0.0,644.3,422.95,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0,0.0,761.6,0.0,,0.0,0.0,0.0,-0.109,43.0,0.0,0.0,20.93,0.0,0.0,0.0,-0.02,0.0,36.6187,78.6268,0.04,766.017,0.0,0.0,0.0,0.0,31.9,0.0,-0.3,0.0,0.0,0.0,0.0,1277.59,-0.58,703.9,304.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.95,
2022-09-26 02:00:00,138.335,0.0,0.0,0.0,0.0,0.0,635.5,423.225,0.0,0.0,0.0,0.0,25.07,0.0,0.0,0.0,0.0,0.0,0,0.0,753.2,0.0,,0.0,0.0,0.0,-0.21,42.585,0.0,0.0,21.54,0.0,0.0,0.0,-0.02,0.0,36.5438,79.9457,0.04,764.628,0.0,0.0,0.0,0.0,38.9,0.0,-0.3,0.0,0.0,0.0,0.0,1259.55,-0.58,687.2,300.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.64,
2022-09-26 02:05:00,111.224,0.0,0.0,0.0,0.0,0.0,624.9,421.575,0.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0,0.0,754.425,0.0,,0.0,0.0,0.0,-0.21,42.5875,0.0,0.0,20.41,0.0,0.0,0.0,-0.02,0.0,36.5438,84.738,0.04,766.002,0.0,0.0,0.0,0.0,38.6,0.0,-0.3,0.0,0.0,0.0,0.0,1267.51,-0.58,693.1,299.312,-0.04563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.65,
2022-09-26 02:10:00,111.728,0.0,0.0,0.0,0.0,0.0,606.4,423.225,0.0,0.0,0.0,0.0,22.77,0.0,0.0,0.0,0.0,0.0,0,0.0,751.975,0.0,,0.0,0.0,0.0,-0.21,42.71,0.0,0.0,19.95,0.0,0.0,0.0,-0.02,0.0,36.6937,88.1214,0.04,764.964,0.0,0.0,0.0,0.0,38.4,0.0,-0.3,0.0,0.0,0.0,0.0,1263.67,-0.58,692.6,300.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.04,
2022-09-26 02:15:00,108.888,0.0,0.0,0.0,0.0,0.0,595.5,422.95,0.0,0.0,0.0,0.0,19.49,0.0,0.0,0.0,0.0,0.0,0,0.0,751.625,0.0,,0.0,0.0,0.0,-0.21,42.5025,0.0,0.0,16.87,0.0,0.0,0.0,-0.02,0.0,36.7875,82.7884,0.04,761.637,0.0,0.0,0.0,0.0,39.3,0.0,-0.3,0.0,0.0,0.0,0.0,1252.12,-0.58,684.7,298.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.94,
2022-09-26 02:20:00,109.774,0.0,0.0,0.0,0.0,0.0,601.9,423.5,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0,0.0,754.075,0.0,,0.0,0.0,0.0,-0.21,42.6525,0.0,0.0,16.51,0.0,0.0,0.0,-0.02,0.0,36.75,85.4589,0.04,764.048,0.0,0.0,0.0,0.0,39.1,0.0,-0.3,0.0,0.0,0.0,0.0,1268.3,-0.58,693.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.9,
2022-09-26 02:25:00,109.965,0.0,0.0,0.0,0.0,0.0,599.8,424.05,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0,0.0,755.3,0.0,,0.0,0.0,0.0,-0.21,42.685,0.0,0.0,17.64,0.0,0.0,0.0,-0.02,0.0,36.525,84.0,0.04,765.635,0.0,0.0,0.0,0.0,41.2,0.0,-0.3,0.0,0.0,0.0,0.0,1264.96,-0.58,692.9,299.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.51,
2022-09-26 02:30:00,108.253,0.0,0.0,0.0,0.0,0.0,594.8,419.925,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0,0.0,751.8,0.0,,0.0,0.0,0.0,-0.21,42.4625,0.0,0.0,18.05,0.0,0.0,0.0,-0.02,0.0,36.8063,79.0487,0.04,762.965,0.0,0.0,0.0,0.0,40.1,0.0,-0.3,0.0,0.0,0.0,0.0,1255.93,-0.58,684.6,296.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.5,
2022-09-26 02:35:00,109.512,0.0,0.0,0.0,0.0,0.0,600.1,422.95,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0,0.0,756.525,0.0,,0.0,0.0,0.0,-0.21,42.63,0.0,0.0,17.39,0.0,0.0,0.0,-0.02,0.0,36.7125,86.8475,0.04,766.246,0.0,0.0,0.0,0.0,37.4,0.0,-0.3,0.0,0.0,0.0,0.0,1262.32,-0.58,691.2,299.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.35,
2022-09-26 02:40:00,111.365,0.0,0.0,0.0,0.0,0.0,603.3,421.575,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0,0.0,756.875,0.0,,0.0,0.0,0.0,-0.21,43.1175,0.0,0.0,17.62,0.0,0.0,0.0,-0.02,0.0,36.6562,84.6971,0.04,766.292,0.0,0.0,0.0,0.0,37.6,0.0,-0.3,0.0,0.0,0.0,0.0,1267.01,-0.58,699.5,301.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.86,
2022-09-26 02:45:00,139.302,0.0,0.0,0.0,0.0,0.0,601.1,425.15,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0,0,0.0,755.3,0.0,,0.0,0.0,0.0,-0.21,42.7825,0.0,0.0,18.12,0.0,0.0,0.0,-0.02,0.0,36.6937,87.3882,0.04,765.818,0.0,0.0,0.0,0.0,40.9,0.0,-0.3,0.0,0.0,0.0,0.0,1266.07,-0.58,694.1,300.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.03,
2022-09-26 02:50:00,123.622,0.0,0.0,0.0,0.0,0.0,598.9,423.225,0.0,0.0,0.0,0.0,9.83,0.0,0.0,0.0,0.0,0.0,0,0.0,760.725,0.0,,0.0,0.0,0.0,-0.21,42.7775,0.0,0.0,19.44,0.0,0.0,0.0,-0.02,0.0,36.75,91.0295,0.04,763.499,0.0,0.0,0.0,0.0,42.6,0.0,-0.3,0.0,0.0,0.0,0.0,1266.23,-0.58,691.8,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.95,
2022-09-26 02:55:00,109.311,0.0,0.0,0.0,0.0,0.0,600.1,421.575,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0,0.0,753.2,0.0,,0.0,0.0,0.0,-0.21,42.57,0.0,0.0,19.4,0.0,0.0,0.0,-0.02,0.0,36.6375,91.6152,0.04,766.032,0.0,0.0,0.0,0.0,41.0,0.0,-0.3,0.0,0.0,0.0,0.0,1264.8,-0.58,691.2,301.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.05,
2022-09-26 03:00:00,110.408,0.0,0.0,0.0,0.0,0.0,602.0,424.05,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0,0.0,756.175,0.0,,0.0,0.0,0.0,-0.21,42.705,0.0,0.0,16.9,0.0,0.0,0.0,-0.02,0.0,36.75,94.2899,0.04,766.078,0.0,0.0,0.0,0.0,39.0,0.0,-0.3,0.0,0.0,0.0,0.0,1268.77,-0.58,695.1,300.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.42,
2022-09-26 03:05:00,140.702,0.0,0.0,0.0,0.0,0.0,604.6,424.325,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0,0.0,755.825,0.0,,0.0,0.0,0.0,-0.21,42.8225,0.0,0.0,16.38,0.0,0.0,0.0,-0.02,0.0,36.6,94.5111,0.04,765.071,0.0,0.0,0.0,0.0,40.3,0.0,-0.3,0.0,0.0,0.0,0.0,1268.87,-0.58,695.7,306.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.18,
2022-09-26 03:10:00,139.695,0.0,0.0,0.0,0.0,0.0,597.3,423.775,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0,0.0,751.975,0.0,,0.0,0.0,0.0,-0.21,42.7475,0.0,0.0,15.05,0.0,0.0,0.0,-0.02,0.0,36.6562,92.9874,0.04,763.408,0.0,0.0,0.0,0.0,40.3,0.0,-0.3,0.0,0.0,0.0,0.0,1260.17,-0.58,689.8,299.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.75,
2022-09-26 03:15:00,139.755,0.0,0.0,0.0,0.0,0.0,602.1,422.4,0.0,0.0,0.0,0.0,9.02,0.0,0.0,0.0,0.0,0.0,0,0.0,753.725,0.0,,0.0,0.0,0.0,-0.21,42.8925,0.0,0.0,14.56,0.0,0.0,0.0,-0.02,0.0,36.5812,85.7702,0.04,765.895,0.0,0.0,0.0,0.0,39.4,0.0,-0.3,0.0,0.0,0.0,0.0,1264.82,-0.58,694.3,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.9,
2022-09-26 03:20:00,110.408,0.0,0.0,0.0,0.0,0.0,601.4,424.05,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0,0.0,0,0.0,761.075,0.0,,0.0,0.0,0.0,-0.21,43.0225,0.0,0.0,15.53,0.0,0.0,0.0,-0.02,0.0,36.5063,93.8148,0.04,766.047,0.0,0.0,0.0,0.0,44.3,0.0,-0.3,0.0,0.0,0.0,0.0,1265.87,-0.58,694.9,300.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.24,
2022-09-26 03:25:00,110.529,0.0,0.0,0.0,0.0,0.0,605.7,424.875,0.0,0.0,0.0,0.0,11.93,0.0,0.0,0.0,0.0,0.0,0,0.0,767.9,0.0,,0.0,0.0,0.0,-0.21,42.8725,0.0,0.0,16.09,0.0,0.0,0.0,-0.02,0.0,36.5625,92.6433,0.04,766.368,0.0,0.0,0.0,0.0,42.6,0.0,-0.3,0.0,0.0,0.0,0.0,1274.67,-0.58,698.9,302.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.66,
2022-09-26 03:30:00,134.126,0.0,0.0,0.0,0.0,0.0,597.5,422.95,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0,0.0,755.825,0.0,,0.0,0.0,0.0,-0.21,42.7125,0.0,0.0,16.22,0.0,0.0,0.0,-0.02,0.0,36.75,91.3736,0.04,764.369,0.0,0.0,0.0,0.0,41.9,0.0,-0.3,0.0,0.0,0.0,0.0,1257.45,-0.58,687.1,299.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.35,
2022-09-26 03:35:00,108.716,0.0,0.0,0.0,0.0,0.0,598.2,422.95,0.0,0.0,0.0,0.0,15.77,0.0,0.0,0.0,0.0,0.0,0,0.0,755.475,0.0,,0.0,0.0,0.0,-0.21,43.0125,0.0,0.0,16.54,0.0,0.0,0.0,-0.02,0.0,36.5063,95.3262,0.04,764.903,0.0,0.0,0.0,0.0,42.1,0.0,-0.3,0.0,0.0,0.0,0.0,1256.43,-0.58,684.3,302.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.05,
2022-09-26 03:40:00,109.099,0.0,0.0,0.0,0.0,0.0,599.8,422.125,0.0,0.0,0.0,0.0,18.41,0.0,0.0,0.0,0.0,0.0,0,0.0,755.65,0.0,,0.0,0.0,0.0,-0.21,42.8225,0.0,0.0,17.87,0.0,0.0,0.0,-0.02,0.0,36.6937,87.2202,0.04,765.559,0.0,0.0,0.0,0.0,42.3,0.0,-0.3,0.0,0.0,0.0,0.0,1261.46,-0.58,690.4,300.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.09,
2022-09-26 03:45:00,138.708,0.0,0.0,0.0,0.0,0.0,595.2,421.025,0.0,0.0,0.0,0.0,22.41,0.0,0.0,0.0,0.0,0.0,0,0.0,754.6,0.0,,0.0,0.0,0.0,-0.21,42.62,0.0,0.0,18.67,0.0,0.0,0.0,-0.02,0.0,36.6,86.3724,0.04,765.178,0.0,0.0,0.0,0.0,43.4,0.0,-0.3,0.0,0.0,0.0,0.0,1254.84,-0.58,684.8,298.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.95,
2022-09-26 03:50:00,109.804,0.0,0.0,0.0,0.0,0.0,599.8,423.775,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0,0.0,754.6,0.0,,0.0,0.0,0.0,-0.21,42.84,0.0,0.0,20.48,0.0,0.0,0.0,-0.02,0.0,36.7312,91.7996,0.04,765.559,0.0,0.0,0.0,0.0,43.3,0.0,-0.3,0.0,0.0,0.0,0.0,1260.78,-0.58,690.7,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.74,
2022-09-26 03:55:00,123.722,0.0,0.0,0.0,0.0,0.0,601.6,422.675,0.0,0.0,0.0,0.0,27.13,0.0,0.0,0.0,0.0,0.0,0,0.0,758.975,0.0,,0.0,0.0,0.0,-0.21,42.6575,0.0,0.0,20.03,0.0,0.0,0.0,-0.02,0.0,36.5812,99.1437,0.04,765.376,0.0,0.0,0.0,0.0,42.8,0.0,-0.3,0.0,0.0,0.0,0.0,1263.82,-0.58,695.0,300.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.24,
