SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF
2024-06-03 01:20:00,0.0,44.5,0.0,0.0,33.199,15.903,0.46,30.76,21.6,52.94,-0.01,0.0,7.6544,0.0,0.0,0,0.0,30.72,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,166.45,2197.0,1167.0,0.0,0.02,1.56,8.95,0.0,13.17,16.7333,6.6,147.9,54.59,0.0,0.0,0.0,4.1,1.7,0.495,0.96,156.13,0.0,0.0,116.473,0.0,0.0,0.0,1098.13,-0.2,0.0,14.57,3.0,9.76272,0.0,0.0,0.0,
2024-06-03 01:25:00,0.0,43.4,0.0,0.0,33.66,14.3465,2.6,31.62,21.2,53.01,-0.01,0.0,6.23821,0.0,0.0,0,0.0,32.26,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.718,2213.0,1168.88,0.0,0.02,1.365,13.34,0.0,10.13,16.0878,6.1,113.6,52.09,0.0,0.0,0.0,3.7,2.0,0.495,0.8,171.29,0.0,0.0,116.44,0.0,0.0,0.0,1098.79,-0.2,0.0,17.2,3.1,8.86549,0.0,0.0,0.0,
2024-06-03 01:30:00,0.0,47.0,0.0,0.0,32.523,14.2489,1.26,30.87,21.4,53.06,-0.01,0.0,6.33293,0.0,0.0,0,0.0,31.89,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,166.987,2201.0,1165.5,0.0,0.02,1.05,17.84,0.0,8.58,14.3345,6.4,89.1,54.28,0.0,0.0,0.0,3.1,1.7,0.495,1.03,176.14,0.0,0.0,115.562,0.0,0.0,0.0,1097.22,-0.2,0.0,17.57,3.2,9.5552,0.0,0.0,0.0,
2024-06-03 01:35:00,0.0,54.0,0.0,0.0,30.626,13.4005,3.4,30.66,22.1,51.67,-0.01,0.0,7.17901,0.0,0.0,0,0.0,30.77,0.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,165.913,2211.0,1171.5,0.0,0.02,0.84,21.39,0.0,8.45,12.7155,5.4,55.9,54.46,0.0,0.0,0.0,2.3,1.1,0.495,0.9,171.83,7.8,0.0,110.891,0.0,0.0,0.0,1101.01,-0.2,0.0,20.1,3.1,10.4707,0.0,0.0,0.0,
2024-06-03 01:40:00,0.0,56.6,0.0,0.0,33.108,13.8705,2.19,29.87,24.8,51.6,0.0,0.0,7.10195,0.0,0.0,0,0.0,34.38,0.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,167.524,2207.0,1170.75,0.0,0.02,0.525,26.73,0.0,9.03,10.1688,5.3,59.7,58.86,0.0,0.0,0.0,2.2,1.1,0.495,0.81,179.86,0.0,0.0,114.55,0.0,0.0,0.0,1098.13,-0.2,0.0,22.19,3.3,8.99977,0.0,0.0,0.0,
2024-06-03 01:45:00,0.0,51.0,0.0,0.0,36.614,13.0648,0.28,30.17,24.1,51.13,0.0,0.0,8.42445,0.0,0.0,0,0.0,37.06,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,166.181,2193.0,1167.75,0.0,0.02,0.42,26.31,0.0,7.71,8.10114,4.2,59.4,64.14,0.0,0.0,0.0,0.9,0.8,0.495,1.0,184.64,0.0,0.0,117.4,0.0,0.0,0.0,1096.59,0.0,0.0,28.27,3.3,7.8706,0.0,0.0,0.0,
2024-06-03 01:50:00,0.0,50.6,0.0,0.0,35.437,13.0892,0.21,35.34,23.3,51.18,0.0,0.0,9.38598,0.0,0.0,0,0.0,40.47,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,166.718,2198.0,1168.88,0.0,0.02,0.525,28.16,0.0,7.1,6.78426,5.0,59.3,66.72,0.0,0.0,0.0,0.6,0.2,0.495,1.09,195.34,0.0,0.0,117.539,0.0,0.0,0.0,1102.83,-0.2,0.0,31.77,4.6,7.91333,0.0,0.0,0.0,
2024-06-03 01:55:00,0.0,56.6,0.0,0.0,36.237,12.7535,2.74,38.13,22.1,52.13,-0.01,0.0,9.84474,0.0,0.0,0,0.0,44.35,0.0,5.56,0.08935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,166.718,2213.0,1173.75,0.0,0.02,0.63,31.42,0.0,6.61,5.32853,6.3,59.9,68.98,0.0,0.0,0.0,0.7,-0.4,0.495,1.08,201.57,0.0,0.0,117.324,0.0,0.0,0.0,1095.78,-0.1,0.0,32.71,5.5,7.80346,0.0,0.0,0.0,
2024-06-03 02:00:00,0.0,56.1,0.0,0.0,33.101,11.7891,1.89,49.64,21.3,52.58,-0.01,0.0,10.7612,0.0,0.0,0,0.0,46.56,0.0,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,167.255,2207.0,1170.0,0.0,0.02,0.63,33.89,0.0,5.88,4.73647,8.2,54.6,64.83,0.0,0.0,0.0,1.5,-0.4,0.495,1.69,209.74,3.4,0.0,116.665,0.0,0.0,0.1,1101.95,0.0,0.0,38.74,5.3,8.01099,0.0,0.0,0.0,
2024-06-03 02:05:00,0.0,53.6,0.0,0.0,37.779,11.4107,0.0,58.04,19.7,52.65,0.0,0.0,10.6209,0.0,0.0,0,0.0,48.66,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,167.255,2191.0,1168.12,0.0,0.02,0.6,36.69,0.0,4.74,5.19883,7.9,55.7,55.91,0.0,0.0,0.0,2.7,-0.4,0.495,2.09,207.46,0.0,0.0,119.938,0.0,0.0,0.0,1098.82,0.0,0.0,40.26,5.2,7.51659,0.0,0.0,0.0,
2024-06-03 02:10:00,0.0,53.9,0.0,0.0,34.8,12.3018,0.0,58.83,21.0,53.0,0.0,0.0,9.21651,0.0,0.0,0,0.0,50.75,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,166.987,2189.0,1164.38,0.0,0.02,0.735,37.16,0.0,4.07,6.97958,9.4,59.1,48.0,0.0,0.0,0.0,5.8,-0.6,0.495,1.48,212.51,0.0,0.0,119.525,0.0,0.0,0.0,1096.56,0.0,0.0,42.39,5.0,6.76585,0.0,0.0,0.0,
2024-06-03 02:15:00,0.0,54.7,0.0,0.0,35.723,12.0028,0.0,64.98,21.4,53.06,0.0,0.0,8.40602,0.0,0.0,0,0.0,49.38,0.0,6.65,0.20175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,167.255,2212.0,1171.5,0.0,0.02,0.63,38.31,0.0,1.88,8.37428,9.7,71.4,47.88,0.0,0.0,0.0,6.7,-0.5,0.495,0.76,203.53,0.0,0.0,128.47,0.0,0.0,0.0,1106.44,-0.1,0.0,44.84,5.1,7.6997,0.0,0.082,0.0,
2024-06-03 02:20:00,0.0,48.4,0.0,0.0,34.452,14.7189,0.0,73.19,23.9,53.02,0.0,0.0,7.24787,0.0,0.0,0,0.0,50.03,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,166.718,2192.0,1166.25,0.0,0.02,0.525,39.44,0.0,1.24,9.35087,6.9,64.1,39.52,0.0,0.0,0.0,7.0,-0.4,0.495,0.66,200.69,0.0,0.0,122.906,0.0,0.02,0.0,1094.49,-0.2,0.0,46.3,5.5,8.69459,0.0,0.0,0.0,
2024-06-03 02:25:00,0.0,37.9,0.0,0.0,33.379,16.6842,0.0,84.97,23.3,53.06,0.0,0.0,6.12275,0.0,0.0,0,0.0,55.82,0.0,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,166.45,2185.0,1165.88,0.0,0.02,0.525,43.24,0.0,0.51,7.71203,6.0,58.9,34.52,0.0,0.0,0.0,7.3,-0.4,0.495,0.87,214.73,0.0,0.0,121.557,0.0,0.0,0.0,1097.75,-0.2,0.0,45.38,5.6,8.86549,0.0,0.0,0.0,
2024-06-03 02:30:00,0.0,34.3,0.0,0.0,34.172,20.5417,0.0,80.34,23.7,53.07,0.0,0.0,5.80685,0.0,0.0,0,0.0,56.99,0.0,8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,168.061,2197.0,1166.25,0.0,0.02,0.42,40.95,0.0,0.72,6.98569,6.5,54.5,29.4,0.0,0.0,0.0,7.9,-0.5,0.495,0.88,207.89,0.0,0.0,123.361,0.0,0.0,0.0,1102.2,-0.2,0.0,44.16,5.7,10.9163,0.0,0.0,0.0,
2024-06-03 02:35:00,0.0,33.4,0.0,0.0,33.328,22.2385,0.0,74.05,25.4,53.05,0.0,0.0,5.26566,0.0,0.0,0,0.0,59.84,0.0,10.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,166.987,2203.0,1168.88,0.0,0.02,0.54,35.38,0.0,0.77,7.28019,6.4,0.2,26.92,0.0,0.0,0.0,8.1,-0.5,0.495,0.9,205.16,0.0,0.0,116.858,0.0,0.0,0.0,1100.79,-0.2,0.0,39.92,5.3,11.0811,0.6,0.0,0.0,
2024-06-03 02:40:00,0.0,36.8,0.0,0.0,36.139,22.7451,0.0,69.58,25.0,52.01,-0.01,0.0,7.01338,0.0,0.0,0,0.0,57.89,0.0,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,166.987,2197.0,1166.62,0.0,0.02,0.54,37.07,0.0,1.02,7.0925,6.7,0.0,25.39,0.0,0.0,0.0,7.4,-0.4,0.495,0.68,202.58,0.0,0.0,118.479,0.0,0.0,0.0,1097.37,-0.2,0.0,43.29,5.5,10.4341,0.0,0.0,0.0,
2024-06-03 02:45:00,0.0,41.8,0.0,0.0,34.53,22.1103,0.0,57.05,21.2,50.85,-0.01,0.0,6.55488,0.0,0.0,0,0.0,54.88,0.0,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,167.255,2202.0,1167.0,0.0,0.02,0.645,39.17,0.0,0.35,7.83868,9.2,0.0,22.39,0.0,0.0,0.0,6.4,-0.4,0.495,0.98,208.82,0.0,0.0,117.661,0.0,0.0,0.0,1099.47,-0.2,0.0,49.0,5.1,10.7698,0.0,0.0,0.0,
2024-06-03 02:50:00,0.0,44.9,0.0,0.0,36.054,22.4704,0.0,48.28,18.5,48.24,-0.01,0.0,7.52589,0.0,0.0,0,0.0,50.65,0.0,19.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,167.524,2201.0,1166.25,0.0,0.02,0.855,43.76,0.0,0.08,7.26646,11.1,0.0,19.37,0.0,0.0,0.0,5.8,-0.5,0.495,2.02,203.79,0.0,0.0,113.236,0.0,0.0,0.0,1100.42,-0.2,0.0,49.53,5.0,11.606,0.0,0.0,0.0,
2024-06-03 02:55:00,0.0,45.0,0.0,0.0,35.022,22.9587,0.36,44.82,18.1,49.63,-0.01,0.0,8.42854,0.0,0.0,0,0.0,47.22,0.0,20.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,167.524,2214.0,1170.38,0.0,0.02,0.765,47.34,0.0,0.31,5.95721,13.5,0.0,18.11,0.0,0.0,0.0,4.8,-0.4,0.495,3.18,193.29,0.0,0.0,115.652,0.0,0.0,0.1,1104.9,-0.2,0.0,54.45,5.4,11.3863,0.0,0.0,0.0,
2024-06-03 03:00:00,0.0,48.0,0.0,0.0,34.719,23.9597,0.0,39.97,19.9,50.13,-0.01,0.0,9.3737,0.0,0.0,0,0.0,41.94,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,167.524,2195.0,1168.12,0.0,0.02,0.765,51.42,0.0,1.04,6.17389,17.8,0.0,21.38,0.0,0.0,0.0,4.6,-0.5,0.495,2.4,179.62,0.0,0.0,114.196,0.0,0.0,0.0,1096.69,-0.2,0.0,64.67,5.6,11.0628,0.0,0.0,0.0,
2024-06-03 03:05:00,0.0,48.6,0.0,0.0,31.157,25.1682,0.63,35.26,20.2,52.97,0.0,0.0,9.19501,0.0,0.0,0,0.0,35.65,0.0,26.9,0.56762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.987,2215.0,1175.25,0.0,0.02,0.75,52.2,0.0,2.77,7.54723,22.3,0.0,19.23,0.0,0.0,0.0,4.1,-0.4,0.495,2.31,161.7,32.3,0.0,109.57,0.0,0.0,0.0,1106.44,-0.2,0.0,61.42,5.3,13.016,0.0,0.0,0.0,
2024-06-03 03:10:00,0.0,45.0,0.0,0.0,33.509,28.0858,0.0,30.84,20.0,52.66,0.0,0.0,8.56013,0.0,0.0,0,0.0,33.81,0.0,27.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,166.718,2197.0,1168.88,0.0,0.02,0.345,55.39,0.0,2.98,6.23951,25.3,25.6,14.2,0.0,0.0,0.0,3.9,-0.5,0.495,1.96,147.19,0.0,0.0,104.684,0.0,0.0,0.0,1098.07,-0.2,0.0,61.89,4.8,12.7535,0.0,0.0,0.0,
2024-06-03 03:15:00,0.0,40.3,0.0,0.0,37.005,31.7967,0.0,30.13,16.8,50.25,-0.01,0.0,6.04928,0.0,0.0,0,0.0,40.49,0.0,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,167.793,2198.0,1169.25,0.0,0.02,0.345,51.85,0.0,4.28,5.16068,27.6,60.6,15.92,0.0,0.0,0.0,3.5,-0.4,0.495,2.1,124.9,0.0,0.0,101.102,0.0,0.0,0.0,1099.35,-0.2,0.0,55.77,4.7,14.3771,0.0,0.0,0.0,
2024-06-03 03:20:00,0.0,39.2,0.0,0.0,37.072,34.7509,0.47,28.46,15.9,50.94,-0.01,0.0,4.5097,0.0,0.0,0,0.0,48.85,0.0,28.34,0.09297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,167.255,2206.0,1171.5,0.0,0.02,0.45,49.69,0.0,1.15,5.68865,26.3,60.3,18.33,0.0,0.0,0.0,2.3,-0.4,0.495,2.12,101.46,0.0,0.0,100.72,0.0,0.0,0.0,1102.02,-0.2,0.0,56.68,4.6,14.9874,0.0,0.0,0.0,
2024-06-03 03:25:00,0.0,40.1,0.0,0.0,33.591,36.2585,0.0,25.2,13.6,51.03,-0.01,0.0,2.45043,0.0,0.0,0,0.0,58.26,0.0,31.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,167.524,2196.0,1168.88,0.0,0.02,0.45,55.64,0.0,1.65,6.45619,24.1,60.5,23.46,0.0,0.0,0.0,2.5,-0.4,0.495,2.11,85.56,0.0,0.0,93.485,0.0,0.0,0.1,1099.45,-0.2,0.0,54.52,3.8,15.6466,0.0,0.0,0.0,
2024-06-03 03:30:00,0.0,43.1,0.0,0.0,36.332,38.7365,0.0,22.04,12.1,52.5,-0.01,0.0,1.60128,0.0,0.0,0,0.0,59.87,0.0,33.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,167.255,2187.0,1165.12,0.0,0.02,0.765,60.9,0.0,2.32,7.37632,23.7,58.4,28.77,0.0,0.0,0.0,2.9,-0.4,0.495,3.02,81.92,0.0,0.0,93.171,0.0,0.0,0.0,1091.01,-0.2,0.0,53.6,3.6,17.1725,0.0,0.0,0.0,
2024-06-03 03:35:00,0.0,37.0,0.0,0.0,40.849,37.4914,0.0,20.42,9.7,48.31,-0.01,0.0,1.13158,0.0,0.0,0,0.0,62.52,0.0,33.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,166.987,2215.0,1171.5,0.0,0.02,0.765,67.01,0.0,2.7,6.22883,23.9,55.6,35.24,0.0,0.0,0.0,3.0,-0.4,0.495,6.33,74.7,0.9,0.0,88.861,0.0,0.0,0.0,1103.52,-0.2,0.0,51.31,3.0,16.7147,0.0,0.0,0.0,
2024-06-03 03:40:00,0.0,29.5,0.0,0.0,48.877,34.1222,0.0,17.31,10.6,43.89,-0.01,0.0,1.42502,0.0,0.0,0,0.0,47.88,0.0,33.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,166.987,2190.0,1166.25,0.0,0.02,1.08,71.42,0.0,3.81,6.38142,23.0,0.2,39.12,0.0,0.0,0.0,2.9,-0.4,0.495,5.83,71.85,0.0,0.0,85.322,0.0,0.0,0.0,1096.91,-0.2,0.0,48.62,3.6,15.7687,0.0,0.0,0.0,
2024-06-03 03:45:00,0.0,30.1,0.0,0.0,48.109,32.5109,0.75,19.1,8.9,37.74,-0.01,0.0,2.01312,0.0,0.0,0,0.0,37.1,0.0,35.3,0.35204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,166.987,2214.0,1173.0,0.0,0.02,1.365,78.56,0.0,4.06,7.01926,22.0,0.0,35.0,0.0,0.0,0.0,3.2,-0.4,0.495,5.46,67.54,0.0,0.0,78.668,0.0,0.0,0.0,1108.07,-0.1,0.0,44.17,3.4,14.1329,0.0,0.0,0.0,
