SETTLEMENTDATE,AGLSOM,ARWF,BALB,BANN,BHWF,BRYB1WF,BULBES,BULGANA,CHALLWF,CHYTWF,CLOVER,COHUNSF,CROWLWF,DARTM,DEIBDL,DG_VIC1,DIAPURWF,DUNDWF,EILDON,ELAINWF,GANNB,GANNSF,GLRWNSF,HUMEV,JEERA,JEERB,KARSF,KIAMSF,KIWF,LNGS,LOYYANGA,LOYYB,MACARTH,MCKAY,MLWF,MOORAWF,MORTLK,MRTLSWF,MTGELWF,MTMERCER,MURRAY,MUWAWF,NETIC,NEWPORT,NUMURSF,OAKLAND,PORTWF,RUBICON,SALTCRK,STOCKYD,VBB,VPGS,WAUBRAWF,WEMENSF,WINTSF,WKIEWA,YALLOURN,YAMBUK,YATSF,YENDWF,YSWF,BRYB2WF,HBESS,PIBESS,GLENSF,HD1WF,GIRGSF,RYANCWF,GPWFEST,RANGEB
2024-11-18 00:50:00,0.0,50.5,,0.0,102.816,142.37,,69.68,12.6,2.57,-0.01,0.0,47.1306,168.9,0.0,0,7.3,215.27,60.4,75.46,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,885.0,775.875,92.0,0.02,13.845,269.25,0.0,140.94,98.2727,104.4,0.0,89.2,0.0,0.0,0.0,45.9,127.0,0.0,0.0,494.83,,0.0,91.382,0.0,0.0,0.0,651.969,27.9,0.0,66.22,19.8,23.7461,,,0.0,176.48,0.0,199.64,12.0,
2024-11-18 00:55:00,0.0,46.3,,0.0,103.166,132.842,,71.56,13.1,2.53,-0.01,0.0,39.6616,169.9,0.0,0,7.3,203.39,60.44,34.98,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,904.0,784.5,90.2,0.02,13.905,256.04,0.0,134.91,99.0036,98.6,0.0,84.8,0.0,0.0,0.0,40.9,127.2,0.0,0.0,485.45,,0.0,93.218,0.0,0.0,0.0,644.531,28.2,0.0,52.06,19.8,0.589,,,0.0,172.28,0.0,199.14,12.08,
2024-11-18 01:00:00,0.0,46.7,,0.0,101.932,140.789,,62.84,12.4,4.23,-0.01,0.0,41.3389,169.2,0.0,0,7.3,200.69,60.28,78.87,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,889.0,778.5,96.4,0.02,12.63,247.12,0.0,130.67,98.3657,101.5,0.0,83.4,0.0,0.0,0.0,33.8,128.0,0.0,0.0,486.02,,0.0,102.216,0.0,0.0,0.0,653.438,28.4,0.0,40.16,19.8,88.6214,,,0.0,165.54,0.0,199.06,12.08,
2024-11-18 01:05:00,0.0,43.2,,0.0,102.824,148.272,,55.1,11.9,3.18,-0.01,0.0,33.8186,170.0,0.0,0,7.3,210.85,36.0,78.77,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,894.0,819.0,101.3,0.02,13.92,237.87,0.0,130.42,99.4919,105.4,0.0,113.7,0.0,0.0,0.0,33.2,128.7,0.0,0.0,479.38,,0.0,116.883,0.0,0.0,0.0,638.344,27.8,0.0,32.55,19.7,85.9297,,,0.0,176.02,0.0,200.42,12.03,
2024-11-18 01:10:00,0.0,48.6,,0.0,103.54,157.354,,49.36,20.3,2.44,-0.01,0.0,29.5936,170.1,0.0,0,7.3,217.34,11.56,77.47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,892.0,801.375,102.1,0.02,14.13,235.08,0.0,124.76,97.9232,84.6,0.0,156.9,0.0,0.0,0.0,36.0,125.8,0.0,0.0,471.15,,0.0,112.359,0.0,0.0,0.0,628.625,27.7,0.0,33.27,19.9,74.4915,,,0.0,165.26,0.0,199.65,11.95,
2024-11-18 01:15:00,0.0,54.7,,0.0,104.852,169.665,,46.87,26.7,4.82,-0.01,0.0,27.6726,169.7,0.0,0,7.2,221.98,0.08,69.71,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,911.0,808.125,106.2,0.02,15.255,226.26,0.0,111.26,97.9873,95.9,0.0,158.6,0.0,0.0,0.0,34.6,126.1,0.0,0.0,479.68,,0.0,112.237,0.0,0.0,0.0,627.188,27.9,0.0,42.83,19.8,77.116,,,0.0,160.34,0.0,197.51,12.08,
2024-11-18 01:20:00,0.0,61.5,,0.0,104.124,170.605,,47.45,32.4,6.31,-0.01,0.0,27.5497,169.3,0.0,0,7.2,216.89,0.0,69.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,0.0,890.0,789.0,103.9,0.02,13.65,207.02,0.0,113.39,98.8296,105.4,0.0,157.7,0.0,0.0,0.0,31.0,124.9,0.0,0.0,490.57,,0.0,98.9,0.0,0.0,0.0,613.031,27.8,0.0,64.47,19.8,49.8085,,,0.0,165.18,0.0,197.33,11.98,
2024-11-18 01:25:00,0.0,72.7,,0.0,103.814,167.742,,47.66,29.3,6.99,-0.01,0.0,28.7703,169.5,0.0,0,6.1,209.37,0.0,67.47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,891.0,793.125,96.2,0.02,11.31,179.17,0.0,113.15,98.1277,118.2,0.0,182.1,0.0,0.0,0.0,26.8,126.2,0.0,0.0,493.03,,0.0,105.242,0.0,0.0,0.0,604.438,27.2,0.0,85.71,19.8,42.4353,,,0.0,159.96,0.0,195.96,11.89,
2024-11-18 01:30:00,0.0,88.5,,0.0,104.389,162.53,,50.76,28.1,9.29,-0.01,0.0,30.2776,169.8,0.0,0,6.4,198.68,0.0,23.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,896.0,788.25,86.2,0.02,10.41,167.8,0.0,120.12,99.3454,119.4,0.0,182.5,0.0,0.0,0.0,27.5,124.0,0.0,0.0,499.54,,0.0,120.992,0.0,0.0,0.0,603.969,28.4,0.0,89.88,19.7,0.85145,,,0.0,157.06,0.0,194.98,12.03,
2024-11-18 01:35:00,0.0,112.1,,0.0,103.832,163.946,,43.44,24.9,8.78,-0.01,0.0,34.6747,168.7,0.0,0,6.3,195.92,0.0,39.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,898.0,793.5,80.6,0.02,10.44,172.49,0.0,120.79,98.9883,116.8,0.0,161.9,0.0,0.0,0.0,31.3,123.1,0.0,0.0,495.88,,0.0,135.162,0.0,0.0,0.0,599.656,27.7,0.0,94.12,19.5,0.0,,,0.0,148.78,0.0,196.9,12.05,
2024-11-18 01:40:00,0.0,99.1,,0.0,104.498,166.381,,39.98,23.0,6.84,-0.01,0.0,35.7519,169.9,0.0,0,6.2,201.94,0.0,72.52,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,775.5,86.8,0.02,8.31,183.75,0.0,127.76,100.056,108.2,0.0,152.3,0.0,0.0,0.0,40.1,122.6,0.0,0.0,484.38,,0.0,149.923,0.0,0.0,0.0,600.094,28.7,0.0,95.77,19.6,0.0,,,0.0,152.54,0.0,193.25,11.98,
2024-11-18 01:45:00,0.0,98.1,,0.0,103.883,161.492,,49.29,22.2,6.39,-0.01,0.0,47.2412,169.9,0.0,0,6.1,197.35,0.0,70.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,777.0,81.9,0.02,9.27,196.87,0.0,132.73,99.6063,109.7,0.0,163.5,0.0,0.0,0.0,33.1,123.4,0.0,0.0,470.71,,0.0,154.889,0.0,0.0,0.0,598.312,28.3,0.0,94.8,19.7,0.0,,,0.0,149.64,0.0,190.18,11.97,
2024-11-18 01:50:00,0.0,85.1,,0.0,105.41,157.098,,48.05,22.1,5.95,-0.01,0.0,48.5048,169.4,0.0,0,6.2,198.32,0.0,47.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,781.125,78.9,0.02,10.26,201.47,0.0,134.57,98.7884,100.9,0.0,170.7,0.0,0.0,0.0,35.7,125.7,0.0,0.0,451.21,,0.0,159.676,0.0,0.0,0.0,605.938,28.0,0.0,90.9,19.9,0.0,,,0.0,160.78,0.0,190.28,12.03,
2024-11-18 01:55:00,0.0,96.9,,0.0,103.167,152.38,,52.11,19.8,6.76,-0.01,0.0,44.9761,169.7,0.0,0,5.2,198.28,0.0,74.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,892.0,778.125,74.0,0.02,10.26,224.59,0.0,137.11,99.2599,95.3,0.0,164.4,0.0,0.0,0.0,34.7,120.0,0.0,0.0,447.2,,0.0,158.27,0.0,0.0,0.0,604.531,27.1,0.0,94.86,19.9,41.5686,,,0.0,165.58,0.0,189.93,12.01,
2024-11-18 02:00:00,0.0,99.4,,0.0,102.522,149.749,,50.01,20.2,9.03,-0.01,0.0,33.663,170.4,0.0,0,6.7,192.77,0.0,64.54,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,899.0,780.0,69.2,0.02,9.555,249.24,0.0,132.19,98.0743,104.1,0.0,152.8,0.0,0.0,0.0,40.5,121.6,0.0,0.0,431.48,,0.0,154.082,0.0,0.0,0.0,608.75,28.2,0.0,85.02,19.8,1.72427,,,0.0,167.62,0.0,185.18,11.95,
2024-11-18 02:05:00,0.0,119.5,,0.0,103.165,147.039,,52.76,21.1,9.81,-0.01,0.0,34.4535,169.5,0.0,0,7.3,189.29,0.0,79.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,896.0,781.125,67.8,0.02,10.17,234.54,0.0,132.65,96.7238,100.6,0.0,141.8,0.0,0.0,0.0,40.8,120.8,0.0,0.0,425.52,,0.0,154.386,0.0,0.0,0.0,597.25,28.0,0.0,82.73,19.9,74.0093,,,0.0,166.38,0.0,184.57,11.97,
2024-11-18 02:10:00,0.0,115.5,,0.0,103.576,144.091,,49.06,18.5,17.38,-0.01,0.0,45.6888,169.6,0.0,0,7.1,190.09,0.0,76.73,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,902.0,797.625,61.9,0.02,11.22,236.75,0.0,129.94,95.6786,102.4,0.0,135.1,0.0,0.0,0.0,41.2,123.6,0.0,0.0,418.2,,0.0,151.336,0.0,0.0,0.0,607.938,27.6,0.0,87.21,19.6,89.2927,,,0.0,164.76,0.0,183.06,12.03,
2024-11-18 02:15:00,0.0,96.4,,0.0,102.754,145.068,,52.94,15.3,15.23,-0.01,0.0,50.0163,169.3,0.0,0,7.3,191.93,0.0,78.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,915.0,803.625,64.8,0.02,11.535,253.71,0.0,129.67,93.9268,94.6,0.0,138.1,0.0,0.0,0.0,37.6,123.0,0.0,0.0,406.95,,0.0,147.746,0.0,0.0,0.0,605.906,27.8,0.0,90.98,19.8,26.0105,,,0.0,156.7,0.0,183.44,11.9,
2024-11-18 02:20:00,0.0,86.8,,0.0,102.935,141.173,,47.86,14.6,26.66,-0.01,0.0,47.2474,170.2,0.0,0,7.3,188.54,0.0,79.48,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,895.0,799.875,65.6,0.02,11.91,267.34,0.0,127.44,92.8236,84.8,0.0,130.4,0.0,0.0,0.0,36.3,124.6,0.0,0.0,403.61,,0.0,140.337,0.0,0.0,0.0,595.219,28.6,0.0,83.26,20.0,89.3111,,,0.0,136.4,0.0,185.1,12.04,
2024-11-18 02:25:00,0.0,79.6,,0.0,102.238,147.649,,41.73,16.3,15.82,-0.01,0.0,52.6766,169.4,0.0,0,7.3,183.38,0.0,77.27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,908.0,808.875,63.8,0.02,12.03,267.54,0.0,117.07,94.4319,89.6,0.0,126.8,0.0,0.0,0.0,33.4,126.3,0.0,0.0,397.72,,0.0,140.46,0.0,0.0,0.0,606.25,27.5,0.0,78.53,19.7,80.1495,,,0.0,117.84,0.0,185.37,11.95,
2024-11-18 02:30:00,0.0,72.1,,0.0,104.788,146.02,,35.23,17.1,12.56,-0.01,0.0,50.3378,169.4,0.0,0,7.3,181.82,0.0,73.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,912.0,781.875,61.3,0.02,11.79,266.2,0.0,111.27,96.2004,84.1,0.0,121.3,0.0,0.0,0.0,34.0,127.7,0.0,0.0,392.05,,0.0,139.575,0.0,0.0,0.0,606.062,28.0,0.0,71.72,20.1,78.8251,,,0.0,109.06,0.0,185.46,12.05,
2024-11-18 02:35:00,0.0,77.0,,0.0,103.52,147.784,,27.5,17.0,8.42,-0.01,0.0,46.3831,169.1,0.0,0,7.3,185.45,0.0,71.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,909.0,802.125,59.2,0.02,11.445,266.56,0.0,109.65,94.232,74.7,0.0,119.6,0.0,0.0,0.0,32.4,124.7,0.0,0.0,385.01,,0.0,132.69,0.0,0.0,0.0,601.219,27.7,0.0,70.96,19.8,85.1118,,,0.0,109.5,0.0,187.89,11.91,
2024-11-18 02:40:00,0.0,87.8,,0.0,102.757,146.63,,20.51,16.3,6.42,-0.01,0.0,35.5185,169.9,0.0,0,7.3,187.6,0.0,66.47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,891.0,794.625,69.3,0.02,10.62,277.11,0.0,104.71,88.7539,79.1,0.0,119.1,0.0,0.0,0.0,31.9,121.5,0.0,7.61,381.0,,0.0,131.56,0.0,0.0,0.0,600.719,27.7,0.0,69.74,20.0,77.9217,,,0.0,118.38,0.0,189.67,12.0,
2024-11-18 02:45:00,0.0,81.5,,0.0,102.3,136.437,,19.61,18.9,12.53,-0.01,0.0,30.6719,169.4,0.0,0,7.3,190.86,0.0,71.48,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,0.0,906.0,801.0,76.5,0.02,9.99,264.39,0.0,100.16,85.9325,78.0,0.0,127.98,0.0,0.0,0.0,33.0,124.9,0.0,39.03,363.87,,0.0,123.71,0.0,0.0,0.0,597.031,27.4,0.0,72.02,20.0,80.058,,,0.0,112.62,0.0,188.44,12.0,
2024-11-18 02:50:00,0.0,74.7,,0.0,101.458,136.657,,22.19,16.9,7.45,-0.01,0.0,31.6549,169.8,0.0,0,6.9,193.93,0.0,74.11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,901.0,800.25,76.0,0.02,8.025,258.06,0.0,101.99,86.0607,77.3,0.0,221.22,0.0,0.0,0.0,31.4,125.6,0.0,35.72,351.41,,0.0,128.207,0.0,0.0,0.0,598.188,27.6,0.0,74.9,20.1,80.9613,,,0.0,119.42,0.0,188.22,11.98,
2024-11-18 02:55:00,0.0,73.5,,0.0,101.178,132.757,,22.01,14.1,4.81,-0.01,0.0,22.399,169.9,0.0,0,5.3,196.33,0.0,68.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,897.0,801.375,76.3,0.02,7.11,252.0,0.0,96.38,81.9483,82.6,0.0,213.58,0.0,0.0,0.0,34.8,126.2,0.0,37.42,349.1,,0.0,132.123,0.0,0.0,0.0,598.969,28.2,0.0,76.78,20.7,78.0194,,,0.0,125.58,0.0,194.18,11.93,
2024-11-18 03:00:00,0.0,103.1,,0.0,100.442,125.396,,28.8,14.3,2.77,-0.01,0.0,28.7959,169.2,0.0,0,7.0,195.52,0.0,73.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,892.0,820.875,87.8,0.02,9.6,264.79,0.0,82.29,84.814,80.9,0.0,216.62,0.0,0.0,0.0,35.5,121.4,0.0,38.78,342.42,,0.0,125.937,0.0,0.0,0.0,603.094,27.8,0.0,78.8,18.1,77.3236,,,0.0,133.62,0.0,191.4,12.02,
2024-11-18 03:05:00,0.0,116.8,,0.0,101.561,121.312,,25.99,13.7,1.74,-0.01,0.0,30.1885,169.7,0.0,0,7.2,192.29,0.0,68.37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,910.0,828.75,90.7,0.02,10.32,257.62,0.0,84.29,86.372,74.6,0.0,180.09,0.0,0.0,0.0,35.3,123.7,0.0,40.58,335.14,,0.0,119.094,0.0,0.0,0.1,599.25,27.8,0.0,77.36,17.3,75.1934,,,0.0,138.7,0.0,186.19,12.01,
2024-11-18 03:10:00,0.0,132.3,,0.0,100.026,109.136,,31.65,12.1,1.87,-0.01,0.0,31.66,169.1,0.0,0,7.3,186.38,0.0,69.38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,911.0,844.125,81.6,0.02,11.295,256.34,0.0,71.08,92.6283,75.4,0.0,200.92,0.0,0.0,0.0,38.1,126.0,0.0,37.65,333.69,,0.0,118.838,0.0,0.0,0.0,603.094,28.1,0.0,81.48,14.9,76.231,,,0.0,142.68,0.0,185.64,12.05,
2024-11-18 03:15:00,0.0,128.7,,0.0,98.687,108.702,,32.25,10.2,2.54,-0.01,0.0,27.1339,169.4,0.0,0,7.3,180.71,0.0,62.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,905.0,841.5,72.7,0.02,12.72,257.92,0.0,63.0,89.9747,73.8,0.0,174.94,0.0,0.0,0.0,39.5,119.4,0.0,35.01,318.87,,0.0,102.177,0.0,0.0,0.1,601.906,27.8,0.0,75.21,19.8,75.0408,,,0.0,150.12,0.0,179.42,11.92,
2024-11-18 03:20:00,0.0,129.1,,0.0,99.497,107.659,,31.42,11.6,3.41,-0.01,0.0,31.4132,169.8,0.0,0,7.3,174.22,0.0,59.34,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,904.0,843.375,72.5,0.02,11.76,262.04,0.0,64.0,82.3313,78.0,0.0,172.09,0.0,0.0,0.0,40.5,124.5,0.0,34.54,332.16,,0.0,88.3,0.0,0.0,0.0,602.5,28.1,0.0,70.16,15.8,78.0316,,,0.0,148.92,0.0,178.23,11.93,
2024-11-18 03:25:00,0.0,117.4,,0.0,101.704,106.09,,34.47,11.5,7.27,-0.01,0.0,37.6709,169.3,0.0,0,7.3,157.64,0.0,58.37,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,910.0,886.5,70.5,0.02,10.77,257.49,0.0,59.24,82.1802,79.5,0.0,152.21,0.0,0.0,0.0,40.5,117.8,0.0,33.29,315.3,,0.0,87.636,0.0,0.0,0.0,607.312,27.8,0.0,66.88,17.2,73.1426,,,0.0,159.14,0.0,184.76,11.98,
2024-11-18 03:30:00,0.0,114.3,,0.0,104.462,104.21,,33.71,11.2,17.07,-0.01,0.0,43.1985,169.4,0.0,0,7.0,148.39,0.0,56.98,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,911.0,921.75,71.0,0.02,9.675,261.52,0.0,54.97,79.5282,78.2,0.0,151.16,0.0,0.0,0.0,37.2,118.8,0.0,33.95,294.93,,0.0,87.023,0.0,0.0,0.0,602.625,27.9,0.0,55.07,14.0,75.0835,,,0.0,146.38,0.0,187.83,12.09,
2024-11-18 03:35:00,0.0,108.3,,0.0,104.672,110.008,,37.6,12.0,12.1,-0.01,0.0,42.1007,170.1,0.0,0,7.3,152.69,0.0,60.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,945.0,921.75,73.2,0.02,9.36,262.29,0.0,57.25,71.1295,76.1,0.0,158.7,0.0,0.0,0.0,37.8,120.4,0.0,35.57,301.17,,0.0,94.944,0.0,0.0,0.0,605.375,27.8,0.0,63.04,14.2,75.2789,,,0.0,121.58,0.0,189.57,12.01,
2024-11-18 03:40:00,0.0,101.6,,0.0,104.46,108.373,,29.82,12.7,12.3,-0.01,0.0,45.1031,169.7,0.0,0,7.3,156.96,0.0,58.35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,924.0,907.875,71.7,0.02,8.07,260.46,0.0,60.0,65.5049,79.5,0.0,169.8,0.0,0.0,0.0,30.2,121.8,0.0,35.83,277.38,,0.0,95.784,0.0,0.0,0.0,605.062,27.8,0.0,52.31,16.4,73.753,,,0.0,122.04,0.0,187.07,11.98,
2024-11-18 03:45:00,0.0,98.9,,0.0,104.41,98.7839,,30.23,14.1,12.82,-0.01,0.0,45.8363,169.8,0.0,0,7.3,166.76,0.0,60.61,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,927.0,949.125,67.5,0.02,7.8,255.37,0.0,64.55,69.454,74.7,0.0,174.69,0.0,0.0,0.0,24.5,121.6,0.0,37.84,291.16,,0.0,100.705,0.0,0.0,0.0,600.812,28.5,0.0,60.92,16.6,73.814,,,0.0,126.28,0.0,184.14,11.97,
2024-11-18 03:50:00,0.0,92.6,,0.0,104.38,82.0783,,16.55,14.6,13.67,-0.01,0.0,48.5765,169.4,0.0,0,7.3,159.77,0.0,58.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,949.0,940.5,65.2,0.02,9.015,261.6,0.0,73.4,72.4189,75.7,0.0,181.11,0.0,0.0,0.0,25.4,119.5,0.0,38.4,291.0,,0.0,104.492,0.0,0.0,0.0,606.219,28.3,0.0,63.2,18.4,67.1611,,,0.0,130.54,0.0,184.55,12.05,
