SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF,NEV,EDENVSF,WANDSF,DULAWF,BBATTERY,CHBESS,WDBESS,MCINTYR,TULLYSM1,KINGASF,CLRKCWF
2025-06-16 00:50:00,0.28199,0.0,0.0,50.0075,0.11687,0.0,542.5,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,789.667,0.0,15.722,0.0,0.0,0.0,-0.2,64.3625,0.0,0.0,42.4,700.788,0.0,0.0,0.0,0.0,23.8,151.781,0.0,617.742,0.0,0.0,0.0,0.0,25.7,0.0,-0.2,0.0,0.0,0.0,0.0,1036.0,0.2175,1297.1,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.322,0.3958,,0.0,0.0,27.9,,,,11.883,10.0,0.0,18.1535
2025-06-16 00:55:00,0.28199,0.0,0.0,56.195,0.38139,0.0,553.9,662.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,789.011,0.0,15.529,0.0,0.0,0.0,-0.2,64.55,0.0,0.0,42.1,704.195,0.0,0.0,0.0,0.0,23.7,155.673,0.0,614.034,0.0,0.0,0.0,0.0,25.3,0.0,-0.2,0.0,0.0,0.0,0.0,1039.28,0.2175,1302.7,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.45,0.3958,,0.0,0.0,29.8,,,,18.434,10.0,0.0,18.5539
2025-06-16 01:00:00,0.28199,0.0,0.0,56.285,0.38139,0.0,558.7,661.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,790.863,0.0,15.801,0.0,0.0,0.0,-0.2,64.59,0.0,0.0,42.2,714.098,0.0,0.0,0.0,0.0,23.3,150.577,0.0,615.423,0.0,0.0,0.0,0.0,24.4,0.0,-0.2,0.0,0.0,0.0,0.0,1072.23,0.2175,1302.7,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.057,0.3958,,0.0,0.0,33.9,,,,17.9507,9.9,0.0,19.6188
2025-06-16 01:05:00,0.28199,0.0,0.0,40.175,0.38139,0.0,559.2,663.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,850.411,0.0,16.003,0.0,0.0,0.0,-0.2,64.6275,0.0,0.0,41.9,704.195,0.0,0.0,0.0,0.0,23.2,144.343,0.0,614.858,0.0,0.0,0.0,0.0,23.9,0.0,-0.2,0.0,0.0,0.0,0.0,1040.91,0.2175,1300.1,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.621,0.3958,,0.0,0.0,33.6,,,,12.8916,10.0,0.0,22.569
2025-06-16 01:10:00,0.28199,0.0,0.0,25.015,0.38139,0.0,558.7,661.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,881.337,0.0,15.546,0.0,0.0,0.0,-0.2,64.34,0.0,0.0,40.1,701.459,0.0,0.0,0.0,0.0,23.2,139.911,0.0,615.347,0.0,0.0,0.0,0.0,23.8,0.0,-0.2,0.0,0.0,0.0,0.0,1041.4,0.2175,1299.1,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.295,0.3958,,0.0,0.0,31.1,,,,11.308,10.0,0.0,18.7812
2025-06-16 01:15:00,0.28199,0.0,0.0,28.0975,0.38139,0.0,559.5,661.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.58,0.0,15.965,0.0,0.0,0.0,-0.2,64.5625,0.0,0.0,39.6,703.322,0.0,0.0,0.0,0.0,24.4,142.041,0.0,614.233,0.0,0.0,0.0,0.0,25.1,0.0,-0.2,0.0,0.0,0.0,0.0,1039.69,0.2175,1300.4,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.563,0.3958,,0.0,0.0,29.2,,,,13.6714,9.9,0.0,20.2926
2025-06-16 01:20:00,0.28199,0.0,0.0,25.0825,0.38139,0.0,559.2,658.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,881.686,0.0,15.874,0.0,0.0,0.0,-0.2,64.2825,0.0,0.0,40.2,700.133,0.0,0.0,0.0,0.0,22.5,146.44,0.0,615.24,0.0,0.0,0.0,0.0,23.8,0.0,-0.2,0.0,0.0,0.0,0.0,1032.73,0.2175,1295.9,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.778,0.3958,,0.0,0.0,29.2,,,,12.3592,10.0,0.0,19.3618
2025-06-16 01:25:00,0.28199,0.0,0.0,28.21,0.38139,0.0,578.7,661.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.277,0.0,16.116,0.0,0.0,0.0,-0.2,64.54,0.0,0.0,40.1,706.847,0.0,0.0,0.0,0.0,23.5,141.836,0.0,616.232,0.0,0.0,0.0,0.0,27.6,0.0,-0.2,0.0,0.0,0.0,0.0,1043.2,0.2175,1301.4,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.291,0.3958,,0.0,0.0,29.9,,,,13.7226,9.9,0.0,20.0069
2025-06-16 01:30:00,0.28199,0.0,0.0,25.33,0.38139,0.0,568.7,663.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.052,0.0,15.785,0.0,0.0,0.0,-0.2,64.7225,0.0,0.0,40.3,706.394,0.0,0.0,0.0,0.0,24.0,138.74,0.0,617.147,0.0,0.0,0.0,0.0,22.9,0.0,-0.2,0.0,0.0,0.0,0.0,1039.57,0.2175,1300.9,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.396,0.3958,,0.0,0.0,30.9,,,,21.163,10.0,0.0,20.9838
2025-06-16 01:35:00,0.28199,0.0,0.0,27.985,0.38139,0.0,579.5,662.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,878.76,0.0,15.641,0.0,0.0,0.0,-0.2,64.81,0.0,0.0,40.4,704.867,0.0,0.0,0.0,0.0,24.3,145.867,0.0,617.437,0.0,0.0,0.0,0.0,26.0,0.0,-0.2,0.0,0.0,0.0,0.0,1042.68,0.2175,1304.2,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.436,0.3958,,0.0,0.0,35.0,,,,21.419,10.0,0.0,21.4856
2025-06-16 01:40:00,0.28199,0.0,0.0,25.06,0.38139,0.0,577.8,656.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.662,0.0,15.889,0.0,0.0,0.0,-0.2,64.15,0.0,0.0,40.2,699.361,0.0,0.0,0.0,0.0,22.5,146.088,0.0,617.559,0.0,0.0,0.0,0.0,23.7,0.0,-0.2,0.0,0.0,0.0,0.0,1037.73,0.2175,1292.5,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.083,0.3958,,0.0,0.0,36.2,,,,19.6966,10.0,0.0,20.4165
2025-06-16 01:45:00,0.28199,0.0,0.0,24.88,0.38139,0.0,581.6,661.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.722,0.0,15.86,0.0,0.0,0.0,-0.2,64.2575,0.0,0.0,36.6,701.56,0.0,0.0,0.0,0.0,22.8,147.767,0.0,617.193,0.0,0.0,0.0,0.0,25.8,0.0,-0.2,0.0,0.0,0.0,0.0,1042.91,0.2175,1303.2,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.573,0.3958,,0.0,0.0,40.2,,,,16.3374,9.9,0.0,19.9168
2025-06-16 01:50:00,0.28199,0.0,0.0,25.33,0.38139,0.0,569.2,662.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.908,0.0,15.696,0.0,0.0,0.0,-0.2,64.5475,0.0,0.0,34.6,706.293,0.0,0.0,0.0,0.0,23.3,139.035,0.0,617.483,0.0,0.0,0.0,0.0,24.7,0.0,-0.2,0.0,0.0,0.0,0.0,1047.6,0.2175,1300.1,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.07,0.3958,,0.0,0.0,41.7,,,,14.1466,10.0,0.0,20.096
2025-06-16 01:55:00,0.28199,0.0,0.0,25.105,0.38139,0.0,581.2,659.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,878.391,0.0,15.597,0.0,0.0,0.0,-0.2,64.3975,0.0,0.0,30.2,703.322,0.0,0.0,0.0,0.0,23.8,132.694,0.0,616.903,0.0,0.0,0.0,0.0,25.0,0.0,-0.2,0.0,0.0,0.0,0.0,1042.2,0.2175,1300.2,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.727,0.3958,,0.0,0.0,39.2,,,,11.5835,10.0,0.0,24.7654
2025-06-16 02:00:00,0.28199,0.0,0.0,25.105,0.38139,0.0,554.3,661.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.202,0.0,15.892,0.0,0.0,0.0,-0.2,64.29,0.0,0.0,27.8,702.114,0.0,0.0,0.0,0.0,23.2,131.076,0.0,616.476,0.0,0.0,0.0,0.0,26.3,0.0,-0.2,0.0,0.0,0.0,0.0,1037.19,0.2175,1300.5,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.189,0.3958,,0.0,0.0,38.8,,,,9.8944,10.0,0.0,35.5267
2025-06-16 02:05:00,0.28199,0.0,0.0,25.285,0.38139,0.0,578.7,666.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.667,0.0,15.692,0.0,0.0,0.0,-0.2,64.9125,0.0,0.0,30.3,707.619,0.0,0.0,0.0,0.0,24.2,124.137,0.0,622.213,0.0,0.0,0.0,0.0,31.8,0.0,-0.2,0.0,0.0,0.0,0.0,1048.43,0.2175,1306.6,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.544,0.3958,,0.0,0.0,38.6,,,,5.16966,6.6,0.0,36.5548
2025-06-16 02:10:00,0.28199,0.0,0.0,28.3,0.38139,0.0,580.3,663.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.703,0.0,15.606,0.0,0.0,0.0,-0.2,64.8625,0.0,0.0,31.8,704.749,0.0,0.0,0.0,0.0,23.5,118.043,0.0,623.251,0.0,0.0,0.0,0.0,28.0,0.0,-0.2,0.0,0.0,0.0,0.0,1038.59,0.2175,1302.6,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.574,0.3958,,0.0,0.0,36.1,,,,3.04806,9.3,0.0,41.6358
2025-06-16 02:15:00,0.28199,0.0,0.0,25.15,0.38139,0.0,578.7,661.1,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0,0.0,880.482,0.0,15.78,0.0,0.0,0.0,-0.2,64.385,0.0,0.0,28.5,709.365,0.0,0.0,0.0,0.0,23.2,112.628,0.0,626.15,0.0,0.0,0.0,0.0,29.8,0.0,-0.2,0.0,0.0,0.0,0.0,1037.93,0.2175,1297.0,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.579,0.3958,,0.0,0.0,38.1,,,,2.79565,8.3,0.0,37.6074
2025-06-16 02:20:00,0.28199,0.0,0.0,25.0825,0.38139,0.0,579.8,660.825,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0,0.0,880.653,0.0,15.972,0.0,0.0,0.0,-0.2,64.5975,0.0,0.0,28.5,701.996,0.0,0.0,0.0,0.0,23.6,115.515,0.0,625.952,0.0,0.0,0.0,0.0,28.6,0.0,-0.2,0.0,0.0,0.0,0.0,1043.06,0.2175,1297.9,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.161,0.3958,,0.0,0.0,38.5,,,,0.0,9.9,0.0,35.4263
2025-06-16 02:25:00,0.28199,0.0,0.0,25.195,0.38139,0.0,568.7,662.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.136,0.0,15.729,0.0,0.0,0.0,-0.2,64.68,0.0,0.0,27.4,702.214,0.0,0.0,0.0,0.0,22.8,117.092,0.0,627.234,0.0,0.0,0.0,0.0,27.4,0.0,-0.2,0.0,0.0,0.0,0.0,1039.32,0.2175,1299.7,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.773,0.3958,,0.0,0.0,34.6,,,,0.0,10.1,0.0,34.3839
2025-06-16 02:30:00,0.28199,0.0,0.0,25.195,0.38139,0.0,543.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.202,0.0,15.737,0.0,0.0,0.0,-0.2,64.615,0.0,0.0,27.8,702.114,0.0,0.0,0.0,0.0,22.7,114.336,0.0,627.371,0.0,0.0,0.0,0.0,27.6,0.0,-0.2,0.0,0.0,0.0,0.0,1033.45,0.2175,1298.4,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.44,0.3958,,0.0,0.0,33.9,,,,0.0,10.1,0.0,33.9968
2025-06-16 02:35:00,0.28199,0.0,0.0,25.1725,0.38139,0.0,567.4,662.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.182,0.0,15.654,0.0,0.0,0.0,-0.2,64.385,0.0,0.0,28.5,707.619,0.0,0.0,0.0,0.0,22.0,118.141,0.0,627.081,0.0,0.0,0.0,0.0,27.9,0.0,-0.2,0.0,0.0,0.0,0.0,1040.84,0.2175,1302.5,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.144,0.3958,,0.0,0.0,34.2,,,,0.0,10.1,0.0,33.8596
2025-06-16 02:40:00,0.28199,0.0,0.0,27.8725,0.38139,0.0,578.7,660.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,881.036,0.0,15.917,0.0,0.0,0.0,-0.2,64.505,0.0,0.0,24.5,702.55,0.0,0.0,0.0,0.0,23.3,117.735,0.0,624.365,0.0,0.0,0.0,0.0,27.3,0.0,-0.2,0.0,0.0,0.0,0.0,1038.0,0.2175,1299.6,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.609,0.3958,,0.0,0.0,39.4,,,,0.0,10.0,0.0,30.9484
2025-06-16 02:45:00,0.28199,0.0,0.0,25.465,0.38139,0.0,556.9,665.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.703,0.0,15.516,0.0,0.0,0.0,-0.2,64.7275,0.0,0.0,23.3,703.104,0.0,0.0,0.0,0.0,22.4,117.051,0.0,626.669,0.0,0.0,0.0,0.0,27.5,0.0,-0.2,0.0,0.0,0.0,0.0,1028.58,0.2175,1298.7,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.971,0.3958,,0.0,0.0,39.8,,,,0.0,9.9,0.0,35.07
2025-06-16 02:50:00,0.28199,0.0,0.0,25.105,0.38139,0.0,576.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.819,0.0,15.718,0.0,0.0,0.0,-0.2,64.445,0.0,0.0,24.4,704.313,0.0,0.0,0.0,0.0,22.6,121.913,0.0,626.974,0.0,0.0,0.0,0.0,28.7,0.0,-0.2,0.0,0.0,0.0,0.0,1041.74,0.2175,1299.0,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.677,0.3958,,0.0,0.0,39.3,,,,0.0,10.1,0.0,35.924
2025-06-16 02:55:00,0.28199,0.0,0.0,24.9925,0.38139,0.0,553.9,661.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.539,0.0,15.384,0.0,0.0,0.0,-0.2,64.3725,0.0,0.0,25.0,715.089,0.0,0.0,0.0,0.0,22.1,124.219,0.0,626.44,0.0,0.0,0.0,0.0,28.6,0.0,-0.2,0.0,0.0,0.0,0.0,1039.63,0.2175,1301.5,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.215,0.3958,,0.0,0.0,36.7,,,,0.0,10.0,0.0,36.0448
2025-06-16 03:00:00,0.28199,0.0,0.0,25.105,0.38139,0.0,534.7,661.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,878.999,0.0,14.951,0.0,0.0,0.0,-0.2,64.49,0.0,0.0,21.9,702.886,0.0,0.0,0.0,0.0,22.9,125.342,0.0,627.127,0.0,0.0,0.0,0.0,27.4,0.0,-0.2,0.0,0.0,0.0,0.0,1040.88,0.2175,1299.8,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,0.3958,,0.0,0.0,35.5,,,,0.0,9.9,0.0,40.4152
2025-06-16 03:05:00,0.28199,0.0,0.0,25.375,0.38139,0.0,560.4,662.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.635,0.0,15.867,0.0,0.0,0.0,-0.2,64.6375,0.0,0.0,20.0,705.085,0.0,0.0,0.0,0.0,23.6,119.259,0.0,626.028,0.0,0.0,0.0,0.0,29.0,0.0,-0.2,0.0,0.0,0.0,0.0,1046.95,0.2175,1302.4,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.553,0.3958,,0.0,0.0,33.6,,,,0.0,9.9,0.0,47.999
2025-06-16 03:10:00,0.28199,0.0,0.0,25.195,0.38139,0.0,538.7,663.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.722,0.0,15.537,0.0,0.0,0.0,-0.2,64.6975,0.0,0.0,20.3,703.759,0.0,0.0,0.0,0.0,23.4,122.933,0.0,627.005,0.0,0.0,0.0,0.0,29.5,0.0,-0.2,0.0,0.0,0.0,0.0,1021.39,0.2175,1293.2,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.263,0.3958,,0.0,0.0,32.6,,,,0.0,10.0,0.0,49.0394
2025-06-16 03:15:00,0.28199,0.0,0.0,25.1725,0.38139,0.0,520.6,662.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,880.141,0.0,15.825,0.0,0.0,0.0,-0.2,64.7475,0.0,0.0,18.2,704.867,0.0,0.0,0.0,0.0,22.7,124.056,0.0,623.922,0.0,0.0,0.0,0.0,29.2,0.0,-0.2,0.0,0.0,0.0,0.0,1042.0,0.2175,1301.5,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.669,0.3958,,0.0,0.0,33.7,,,,0.0,9.9,0.0,52.0008
2025-06-16 03:20:00,0.28199,0.0,0.0,25.24,0.38139,0.0,520.0,664.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,879.963,0.0,15.611,0.0,0.0,0.0,-0.2,64.5975,0.0,0.0,13.8,704.531,0.0,0.0,0.0,0.0,23.2,130.408,0.0,625.753,0.0,0.0,0.0,0.0,27.9,0.0,-0.2,0.0,0.0,0.0,0.0,1019.32,0.2175,1290.6,-0.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.077,0.3958,,0.0,0.0,32.8,,,,0.0,10.0,0.0,55.1342
