SETTLEMENTDATE,B2PS,BARCALDN,BARCSF,BARRON,BLUEGSF,BRAEMARA,CALLIDE,CALLIDEC,CHILDSF,CLARESF,CLERMSF,COLUMSF,COOPGWF,CPSA,CSPVPS,DAYDSF,DDPS1,DDSF,DG_QLD1,EMERASF,G/STONE,GANGARR,GERMCRK,HAMISF,HAUGHT11,HAYMSF,HUGSF,KAREEYA,KEPBG,KEPSF,KEPWF,KOGANCK,KS,LILYSF,LRSF,MARYRSF,MBAHNTH,MEWF,MIDDLSF,MILLMERN,MSTUART,NETIC,OAKEY,OAKEYSF,PIONEER,ROMA,RPCG,RRSF,RUGBYR1,SMCSF,SRSF,STANWELL,SWANBANK,TARONG,TARONGN,WANDB1,WARWSF,WDGPH,WHITSF,WIVENHOE,WOOLGSF,YABULU,YARANSF,YARWUN,KABANWF,MOUSF
2022-10-24 00:50:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.5,389.675,0.0,0.0,0.0,0.0,109.36,0.0,0.0,0.0,0.0,0.0,0,0.0,798.875,0.0,16.6,0.0,0.0,0.0,-0.061,4.1775,0.06,0.0,2.26,0.0,0.0,0.0,-0.023,0.0,42.3562,14.4916,0.0,389.051,0.0,294.209991455,0.0,0.0,27.0,0.0,-0.7,0.0,0.0,0.0,0.0,1424.56,0.2175,775.2,299.875,53.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.55,0.0,0.0
2022-10-24 00:55:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.1,389.125,0.0,0.0,0.0,0.0,112.4,0.0,0.0,0.0,0.0,0.0,0,0.0,792.05,0.0,16.8,0.0,0.0,0.0,-0.061,17.795,0.06,0.0,3.1,0.0,0.0,0.0,-0.023,0.0,42.3188,14.4993,0.0,385.114,0.0,338.760009766,0.0,0.0,27.3,0.0,-0.7,0.0,0.0,0.0,0.0,1427.52,0.2175,772.8,299.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.65,0.0,0.0
2022-10-24 01:00:00,0.15107,0.0,0.1,0.0,0.0,0.0,641.1,389.95,0.0,0.0,0.0,0.0,109.57,0.0,0.0,0.0,0.0,0.0,0,0.0,750.575,0.0,16.4,0.0,0.0,0.0,-0.061,4.38,0.06,0.0,4.12,0.0,0.0,0.0,-0.023,0.0,42.3,15.7051,0.0,391.706,0.0,354.200012207,0.0,0.0,26.7,0.0,-0.7,0.0,0.0,0.0,0.0,1426.77,0.2175,776.4,299.5,52.9876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9,0.0,0.0
2022-10-24 01:05:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.9,389.675,0.0,0.0,0.0,0.0,105.47,0.0,0.0,0.0,0.0,0.0,0,0.0,721.0,0.0,15.3,0.0,0.0,0.0,-0.061,4.7375,0.06,0.0,4.08,0.0,0.0,0.0,-0.023,0.0,42.3188,15.6314,0.0,390.119,0.0,355.859985352,0.0,0.0,26.5,0.0,-0.7,0.0,0.0,0.0,0.0,1426.13,0.2175,776.0,300.812,27.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.11,0.0,0.0
2022-10-24 01:10:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.1,390.775,0.0,0.0,0.0,0.0,109.63,0.0,0.0,0.0,0.0,0.0,0,0.0,707.0,0.0,15.2,0.0,0.0,0.0,-0.061,4.4125,0.06,0.0,5.65,0.0,0.0,0.0,-0.023,0.0,42.3562,16.0,0.0,397.016,0.0,358.109985352,0.0,0.0,26.4,0.0,-0.7,0.0,0.0,0.0,0.0,1417.35,0.2175,775.2,299.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.86,0.0,0.0
2022-10-24 01:15:00,0.15107,0.0,0.1,0.0,0.0,0.0,638.5,393.25,0.0,0.0,0.0,0.0,116.61,0.0,0.0,0.0,0.0,0.0,0,0.0,732.2,0.0,15.4,0.0,0.0,0.0,-0.161,4.2875,0.06,0.0,9.52,0.0,0.0,0.0,-0.023,0.0,42.2625,17.7459,0.0,393.385,0.0,360.190002441,0.0,0.0,26.4,0.0,-0.7,0.0,0.0,0.0,0.0,1417.89,0.2175,772.8,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.56,0.0,0.0
2022-10-24 01:20:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.2,390.775,0.0,0.0,0.0,0.0,114.03,0.0,0.0,0.0,0.0,0.0,0,0.0,693.35,0.0,15.0,0.0,0.0,0.0,-0.161,4.6375,0.06,0.0,16.2,0.0,0.0,0.0,-0.023,0.0,42.3375,17.0,0.0,406.019,0.0,422.309997559,0.0,0.0,26.8,0.0,-0.7,0.0,0.0,0.0,0.0,1421.03,0.2175,777.6,301.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.49,0.0,0.0
2022-10-24 01:25:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.4,388.575,0.0,0.0,0.0,0.0,104.95,0.0,0.0,0.0,0.0,0.0,0,0.0,677.425,0.0,15.4,0.0,0.0,0.0,-0.161,4.4025,0.06,0.0,16.83,0.0,0.0,0.0,-0.023,0.0,42.3375,16.6753,0.0,401.274,0.0,364.019989014,0.0,0.0,26.7,0.0,-0.7,0.0,0.0,0.0,0.0,1417.44,0.2175,774.6,298.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.85,0.0,0.0
2022-10-24 01:30:00,0.15107,0.0,0.1,0.0,0.0,0.0,641.1,389.95,0.0,0.0,0.0,0.0,92.85,0.0,0.0,0.0,0.0,0.0,0,0.0,720.825,0.0,15.0,0.0,0.0,0.0,-0.161,4.3875,0.06,0.0,14.38,0.0,0.0,0.0,-0.023,0.0,42.3375,15.4839,0.0,396.177,0.0,333.570007324,0.0,0.0,26.4,0.0,-0.7,0.0,0.0,0.0,0.0,1404.43,0.2175,749.7,297.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2,0.0,0.0
2022-10-24 01:35:00,0.15107,0.0,0.1,0.0,0.0,0.0,638.6,391.05,0.0,0.0,0.0,0.0,88.55,0.0,0.0,0.0,0.0,0.0,0,0.0,764.4,0.0,15.0,0.0,0.0,0.0,-0.161,4.46,0.06,0.0,13.47,0.0,0.0,0.0,-0.023,0.0,42.375,14.3585,0.0,401.274,0.0,329.410003662,0.0,0.0,27.1,0.0,-0.7,0.0,0.0,0.0,0.0,1395.01,0.2175,737.7,298.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.12,0.0,0.0
2022-10-24 01:40:00,0.15107,0.0,0.1,0.0,0.0,0.0,635.1,388.85,0.0,0.0,0.0,0.0,88.92,0.0,0.0,0.0,0.0,0.0,0,0.0,769.65,0.0,15.2,0.0,0.0,0.0,-0.161,4.4425,0.06,0.0,19.06,0.0,0.0,0.0,-0.023,0.0,42.3188,14.4261,0.0,401.899,0.0,327.970001221,0.0,0.0,26.9,0.0,-0.7,0.0,0.0,0.0,0.0,1379.02,0.2175,718.9,297.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.35,0.0,0.0
2022-10-24 01:45:00,0.15107,0.0,0.1,0.0,0.0,0.0,635.6,388.575,0.0,0.0,0.0,0.0,84.66,0.0,0.0,0.0,0.0,0.0,0,0.0,771.925,0.0,15.3,0.0,0.0,0.0,-0.161,4.4325,0.06,0.0,23.6,0.0,0.0,0.0,-0.023,0.0,42.2812,12.3049,0.0,397.886,0.0,379.899993896,0.0,0.0,26.8,0.0,-0.7,0.0,0.0,0.0,0.0,1366.48,0.2175,719.7,297.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2,0.0,0.0
2022-10-24 01:50:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.1,392.425,0.0,0.0,0.0,0.0,76.56,0.0,0.0,0.0,0.0,0.0,0,0.0,772.975,0.0,15.1,0.0,0.0,0.0,-0.161,4.505,0.0,0.0,24.66,0.0,0.0,0.0,-0.023,0.0,42.3,12.2839,0.0,392.988,0.0,340.890014648,0.0,0.0,26.2,0.0,-0.7,0.0,0.0,0.0,0.0,1349.64,0.2175,727.4,298.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.1,0.0,0.0
2022-10-24 01:55:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.9,391.875,0.0,0.0,0.0,0.0,77.13,0.0,0.0,0.0,0.0,0.0,0,0.0,777.35,0.0,15.1,0.0,0.0,0.0,-0.161,4.51,0.0,0.0,24.66,0.0,0.0,0.0,-0.023,0.0,42.3188,11.1887,0.0,402.235,0.0,320.260009766,0.0,0.0,26.8,0.0,-0.7,0.0,0.0,0.0,0.0,1365.8,0.2175,730.9,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.26,0.0,0.0
2022-10-24 02:00:00,0.15107,0.0,0.1,0.0,0.0,0.0,638.9,392.425,0.0,0.0,0.0,0.0,76.05,0.0,0.0,0.0,0.0,0.0,0,0.0,777.875,0.0,14.9,0.0,0.0,0.0,-0.161,4.6875,0.0,0.0,24.69,0.0,0.0,0.0,-0.023,0.0,42.3938,9.05677,0.0,404.127,0.0,349.820007324,0.0,0.0,26.6,0.0,-0.7,0.0,0.0,0.0,0.0,1366.66,0.2175,727.5,299.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.89,0.0,0.0
2022-10-24 02:05:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.1,393.8,0.0,0.0,0.0,0.0,77.01,0.0,0.0,0.0,0.0,0.0,0,0.0,774.025,0.0,15.4,0.0,0.0,0.0,-0.161,4.2825,0.0,0.0,24.72,0.0,0.0,0.0,-0.023,0.0,40.4437,10.1965,0.0,399.107,0.0,359.190002441,0.0,0.0,26.8,0.0,-0.7,0.0,0.0,0.0,0.0,1362.83,0.2175,729.9,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.11,0.0,0.0
2022-10-24 02:10:00,0.15107,0.0,0.1,0.0,0.0,0.0,633.7,390.775,0.0,0.0,0.0,0.0,74.79,0.0,0.0,0.0,0.0,0.0,0,0.0,770.7,0.0,15.0,0.0,0.0,0.0,-0.161,4.1475,0.0,0.0,24.67,0.0,0.0,0.0,-0.023,0.0,40.0312,9.0,0.0,397.428,0.0,277.769989014,0.0,0.0,26.8,0.0,-0.7,0.0,0.0,0.0,0.0,1364.71,0.2175,734.6,296.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.65,0.0,0.0
2022-10-24 02:15:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.9,394.9,0.0,0.0,0.0,0.0,70.01,0.0,0.0,0.0,0.0,0.0,0,0.0,773.85,0.0,15.2,0.0,0.0,0.0,-0.161,4.66,0.0,0.0,24.79,0.0,0.0,0.0,-0.023,0.0,39.975,11.3357,0.0,399.427,0.0,317.869995117,0.0,0.0,26.8,0.0,-0.7,0.0,0.0,0.0,0.0,1372.5,0.2175,728.3,301.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.51,0.0,0.0
2022-10-24 02:20:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.2,393.25,0.0,0.0,0.0,0.0,67.99,0.0,0.0,0.0,0.0,0.0,0,0.0,773.5,0.0,15.3,0.0,0.0,0.0,-0.161,4.49,0.0,0.0,24.75,0.0,0.0,0.0,-0.023,0.0,39.9938,8.0,0.0,394.255,0.0,306.470001221,0.0,0.0,26.9,0.0,-0.7,0.0,0.0,0.0,0.0,1370.63,0.2175,752.8,299.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.35,0.0,0.0
2022-10-24 02:25:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.5,394.625,0.0,0.0,0.0,0.0,66.32,0.0,0.0,0.0,0.0,0.0,0,0.0,773.15,0.0,15.0,0.0,0.0,0.0,-0.161,4.525,0.0,0.0,24.69,0.0,0.0,0.0,-0.023,0.0,40.125,8.0,0.0,402.51,0.0,340.809997559,0.0,0.0,26.9,0.0,-0.7,0.0,0.0,0.0,0.0,1358.55,0.2175,727.1,299.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.4,0.0,0.0
2022-10-24 02:30:00,0.15107,0.0,0.1,0.0,0.0,0.0,638.8,394.35,0.0,0.0,0.0,0.0,65.52,0.0,0.0,0.0,0.0,0.0,0,0.0,773.85,0.0,15.1,0.0,0.0,0.0,-0.161,4.49,0.0,0.0,24.75,0.0,0.0,0.0,-0.023,0.0,40.125,4.78362,0.0,405.73,0.0,367.019989014,0.0,0.0,27.0,0.0,-0.7,0.0,0.0,0.0,0.0,1350.68,0.2175,716.3,299.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.31,0.0,0.0
2022-10-24 02:35:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.8,394.075,0.0,0.0,0.0,0.0,64.66,0.0,0.0,0.0,0.0,0.0,0,0.0,773.15,0.0,15.3,0.0,0.0,0.0,-0.161,4.4875,0.0,0.0,24.74,0.0,0.0,0.0,-0.023,0.0,41.5688,6.89638,0.0,404.326,0.0,373.429992676,0.0,0.0,26.5,0.0,-0.7,0.0,0.0,0.0,0.0,1350.36,0.2175,727.1,300.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.35,0.0,0.0
2022-10-24 02:40:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.2,391.875,0.0,0.0,0.0,0.0,64.53,0.0,0.0,0.0,0.0,0.0,0,0.0,773.15,0.0,15.1,0.0,0.0,0.0,-0.161,4.3125,0.0,0.0,24.7,0.0,0.0,0.0,-0.023,0.0,42.0938,7.03667,0.0,384.367,0.0,351.309997559,0.0,0.0,27.1,0.0,-0.7,0.0,0.0,0.0,0.0,1347.5,0.2175,724.7,298.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.11,0.0,0.0
2022-10-24 02:45:00,0.15107,0.0,0.1,0.0,0.0,0.0,641.1,394.075,0.0,0.0,0.0,0.0,67.87,0.0,0.0,0.0,0.0,0.0,0,0.0,770.525,0.0,15.2,0.0,0.0,0.0,-0.161,4.4025,0.0,0.0,24.78,0.0,0.0,0.0,-0.023,0.0,42.9375,6.97677,0.0,392.423,0.0,329.850006104,0.0,0.0,26.6,0.0,-0.7,0.0,0.0,0.0,0.0,1328.17,0.2175,719.2,300.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9,0.0,0.0
2022-10-24 02:50:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.6,394.075,0.0,0.0,0.0,0.0,72.62,0.0,0.0,0.0,0.0,0.0,0,0.0,772.8,0.0,15.0,0.0,0.0,0.0,-0.161,4.46,0.0,0.0,24.79,0.0,0.0,0.0,-0.023,0.0,42.8812,5.82835,0.0,396.62,0.0,299.339996338,0.0,0.0,26.6,0.0,-0.7,0.0,0.0,0.0,0.0,1349.29,0.2175,727.1,299.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.4,0.0,0.0
2022-10-24 02:55:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.9,394.9,0.0,0.0,0.0,0.0,71.57,0.0,0.0,0.0,0.0,0.0,0,0.0,774.725,0.0,15.4,0.0,0.0,0.0,-0.161,4.535,0.0,0.0,24.81,0.0,0.0,0.0,-0.023,0.0,42.9375,6.87642,0.0,391.92,0.0,303.609985352,0.0,0.0,26.6,0.0,-0.7,0.0,0.0,0.0,0.0,1356.89,0.2175,727.7,301.938,0.01813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.79,0.0,0.0
2022-10-24 03:00:00,0.15107,0.0,0.1,0.0,0.0,0.0,641.0,394.35,0.0,0.0,0.0,0.0,72.02,0.0,0.0,0.0,0.0,0.0,0,0.0,773.675,0.0,15.1,0.0,0.0,0.0,-0.161,4.415,0.0,0.0,24.81,0.0,0.0,0.0,-0.023,0.0,42.825,9.11053,0.0,395.246,0.0,329.980010986,0.0,0.0,27.2,0.0,-0.7,0.0,0.0,0.0,0.0,1354.11,0.2175,725.8,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.79,0.0,0.0
2022-10-24 03:05:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.3,395.725,0.0,0.0,0.0,0.0,68.17,0.0,0.0,0.0,0.0,0.0,0,0.0,771.4,0.0,15.5,0.0,0.0,0.0,-0.161,4.49,0.0,0.0,24.76,0.0,0.0,0.0,-0.023,0.0,43.0312,11.4831,0.0,396.925,0.0,289.170013428,0.0,0.0,26.5,0.0,-0.7,0.0,0.0,0.0,0.0,1353.56,0.2175,728.6,301.0,-0.02304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.59,0.0,0.0
2022-10-24 03:10:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.1,393.8,0.0,0.0,0.0,0.0,63.88,0.0,0.0,0.0,0.0,0.0,0,0.0,775.775,0.0,15.1,0.0,0.0,0.0,-0.161,4.6625,0.0,0.0,24.68,0.0,0.0,0.0,-0.023,0.0,42.9,9.0,0.0,390.577,0.0,319.519989014,0.0,0.0,26.6,0.0,-0.7,0.0,0.0,0.0,0.0,1351.94,0.2175,728.9,301.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.75,0.0,0.0
2022-10-24 03:15:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.1,394.075,0.0,0.0,0.0,0.0,62.13,0.0,0.0,0.0,0.0,0.0,0,0.0,778.225,0.0,15.1,0.0,0.0,0.0,-0.161,4.515,0.0,0.0,24.68,0.0,0.0,0.0,-0.023,0.0,43.4438,9.0,0.0,398.497,0.0,269.059997559,0.0,0.0,26.6,0.0,-0.7,0.0,0.0,0.0,0.0,1354.41,0.2175,728.5,300.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.86,0.0,0.0
2022-10-24 03:20:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.0,393.25,0.0,0.0,0.0,0.0,57.94,0.0,0.0,0.0,0.0,0.0,0,0.0,771.925,0.0,15.2,0.0,0.0,0.0,-0.161,4.4175,0.0,0.0,24.69,0.0,0.0,0.0,-0.023,0.0,44.3063,8.0,0.0,396.986,0.0,316.720001221,0.0,0.0,26.6,0.0,-0.7,0.0,0.0,0.0,0.0,1356.89,0.2175,727.6,298.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.96,0.0,0.0
2022-10-24 03:25:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.0,392.425,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0,0.0,773.675,0.0,15.1,0.0,0.0,0.0,-0.161,4.5175,0.0,0.0,24.73,0.0,0.0,0.0,-0.023,0.0,44.325,7.03181,0.0,392.072,0.0,287.760009766,0.0,0.0,26.8,0.0,-0.7,0.0,0.0,0.0,0.0,1353.0,0.2175,726.5,300.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.96,0.0,0.0
2022-10-24 03:30:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.6,395.725,0.0,0.0,0.0,0.0,45.26,0.0,0.0,0.0,0.0,0.0,0,0.0,772.275,0.0,15.7,0.0,0.0,0.0,-0.161,4.52,0.0,0.0,24.85,0.0,0.0,0.0,-0.023,0.0,44.625,7.03667,0.0,391.599,0.0,307.220001221,0.0,0.0,26.7,0.0,-0.7,0.0,0.0,0.0,0.0,1362.33,0.2175,731.4,300.25,0.12327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.83,0.0,0.0
2022-10-24 03:35:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.1,394.625,0.0,0.0,0.0,0.0,44.07,0.0,0.0,0.0,0.0,0.0,0,0.0,771.225,0.0,16.4,0.0,0.0,0.0,-0.161,4.3675,0.01,0.0,24.68,0.0,0.0,0.0,-0.023,0.0,44.6625,9.15098,0.0,393.019,0.0,321.769989014,0.0,0.0,26.7,0.0,-0.7,0.0,0.0,0.0,0.0,1362.35,0.2175,745.6,300.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.35,0.0,0.0
2022-10-24 03:40:00,0.15107,0.0,0.1,0.0,0.0,0.0,639.0,394.625,0.0,0.0,0.0,0.0,43.81,0.0,0.0,0.0,0.0,0.0,0,0.0,773.325,0.0,16.5,0.0,0.0,0.0,-0.161,4.3675,0.01,0.0,24.69,0.0,0.0,0.0,-0.023,0.0,44.6625,7.08326,0.0,369.596,0.0,296.429992676,0.0,0.0,27.1,0.0,-0.7,0.0,0.0,0.0,0.0,1350.93,0.2175,726.0,299.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.29,0.0,0.0
2022-10-24 03:45:00,0.15107,0.0,0.1,0.0,0.0,0.0,640.4,398.475,0.0,0.0,0.0,0.0,39.96,0.0,0.0,0.0,0.0,0.0,0,0.0,770.175,0.0,16.6,0.0,0.0,0.0,-0.161,4.5875,0.01,0.0,24.75,0.0,0.0,0.0,-0.023,0.0,44.5312,6.0,0.0,355.298,0.0,322.739990234,0.0,0.0,26.8,0.0,-0.7,0.0,0.0,0.0,0.0,1373.21,0.2175,754.3,299.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.1,0.0,0.0
